ham,n_sys,n_anc,time,segments,replication_seed,n_circuits,n_shots,depth,size,peak_MB,runtime,exact_eig,most_likely_bs,est_energy_med,est_energy_mean,est_energy_std,est_energy_min,est_energy_max,estimation_error,counts
ising,2,12,0.09181818181818183,1,42,100,1,8691,8770,554.859375,0.0,1.2806248474865685,111110110010,-1.3031242732731485,-2.0723017289333505,4.869679624090832,-30.00527172818686,9.890379099714153,2.583749120759717,"{""000000010111"": 1, ""000001001011"": 1, ""000001100100"": 1, ""000001101010"": 1, ""000111001101"": 1, ""001001010000"": 1, ""100011111100"": 1, ""101001001010"": 1, ""101001001110"": 1, ""110001100100"": 1, ""111000110110"": 1, ""111100010101"": 1, ""111100010111"": 1, ""111100111000"": 1, ""111101001110"": 2, ""111101010000"": 2, ""111101010001"": 1, ""111101100001"": 1, ""111110010001"": 2, ""111110010011"": 1, ""111110010100"": 1, ""111110010111"": 1, ""111110011001"": 1, ""111110011011"": 1, ""111110011110"": 1, ""111110100000"": 1, ""111110100011"": 1, ""111110100100"": 2, ""111110100101"": 3, ""111110100110"": 2, ""111110100111"": 1, ""111110101010"": 1, ""111110101011"": 1, ""111110101100"": 4, ""111110101101"": 1, ""111110101110"": 2, ""111110101111"": 3, ""111110110000"": 4, ""111110110001"": 1, ""111110110010"": 6, ""111110110011"": 2, ""111110110100"": 2, ""111110110101"": 2, ""111110110110"": 3, ""111110110111"": 1, ""111110111000"": 3, ""111110111001"": 3, ""111110111010"": 2, ""111110111011"": 1, ""111110111100"": 2, ""111110111110"": 1, ""111111000010"": 1, ""111111000011"": 1, ""111111000100"": 1, ""111111001011"": 2, ""111111001101"": 3, ""111111001110"": 1, ""111111010011"": 1, ""111111010100"": 1, ""111111010111"": 1, ""111111011100"": 1, ""111111011101"": 1, ""111111100000"": 1, ""111111110110"": 1, ""111111111110"": 1}"
ising,2,12,0.10190909090909092,1,42,100,1,8691,8770,555.703125,0.0,1.2806248474865685,111110101110,-1.3321412105322672,-1.5305324100217055,3.108147992952528,-21.976566863018196,7.947689934023018,2.6127660580188357,"{""000000010101"": 1, ""000001010001"": 1, ""000001010010"": 1, ""000001010110"": 1, ""000001100000"": 1, ""000001100011"": 1, ""000001100101"": 2, ""000001101011"": 1, ""000111001101"": 1, ""001000010000"": 1, ""101001001100"": 1, ""110001011110"": 1, ""110111101100"": 1, ""111001000010"": 1, ""111001010011"": 1, ""111001100110"": 1, ""111011011000"": 1, ""111100110110"": 1, ""111100111100"": 1, ""111101001010"": 1, ""111101011001"": 1, ""111101011101"": 1, ""111101100101"": 1, ""111101100110"": 1, ""111101111110"": 1, ""111110000011"": 1, ""111110000100"": 1, ""111110000101"": 1, ""111110000111"": 1, ""111110001001"": 1, ""111110010011"": 1, ""111110010101"": 1, ""111110010110"": 2, ""111110010111"": 1, ""111110011011"": 3, ""111110011100"": 1, ""111110011101"": 2, ""111110011110"": 1, ""111110100000"": 2, ""111110100001"": 2, ""111110100010"": 1, ""111110100011"": 1, ""111110100100"": 3, ""111110100101"": 3, ""111110100110"": 3, ""111110100111"": 3, ""111110101000"": 1, ""111110101001"": 2, ""111110101010"": 3, ""111110101011"": 2, ""111110101100"": 1, ""111110101110"": 4, ""111110101111"": 2, ""111110110001"": 1, ""111110110011"": 1, ""111110110101"": 1, ""111110110110"": 1, ""111110111000"": 2, ""111110111001"": 1, ""111110111010"": 2, ""111110111100"": 2, ""111111000000"": 1, ""111111000001"": 1, ""111111001111"": 1, ""111111010010"": 1, ""111111010011"": 2, ""111111010110"": 1, ""111111010111"": 1, ""111111011010"": 1, ""111111011110"": 1, ""111111100010"": 1, ""111111110000"": 1, ""111111111001"": 1}"
ising,2,12,0.1220909090909091,1,42,100,1,8691,8770,555.078125,0.0,1.2806248474865685,111110010111,-1.2501429429194597,-1.3110795587301065,5.1790080834981955,-25.455171882963064,15.315821582098705,2.530767790406028,"{""000000010011"": 1, ""000000011100"": 1, ""000001011111"": 1, ""000001100000"": 1, ""000001101001"": 2, ""000001101111"": 1, ""000010001100"": 1, ""000100111010"": 1, ""000111000101"": 1, ""001001000011"": 1, ""001010011101"": 1, ""001010101111"": 1, ""010001101010"": 1, ""010011000011"": 1, ""100000010110"": 1, ""100011001100"": 1, ""101000001010"": 1, ""101001011110"": 1, ""110111000100"": 1, ""111001100100"": 1, ""111001111011"": 1, ""111011011000"": 1, ""111100110100"": 1, ""111100111000"": 1, ""111101010001"": 1, ""111101100001"": 1, ""111101100111"": 1, ""111101101111"": 1, ""111101110110"": 2, ""111110000010"": 1, ""111110000011"": 1, ""111110000100"": 2, ""111110000101"": 2, ""111110000111"": 2, ""111110001001"": 1, ""111110001010"": 2, ""111110001011"": 1, ""111110001100"": 1, ""111110001110"": 1, ""111110001111"": 1, ""111110010000"": 3, ""111110010001"": 1, ""111110010010"": 1, ""111110010011"": 1, ""111110010101"": 1, ""111110010110"": 2, ""111110010111"": 4, ""111110011000"": 2, ""111110011001"": 1, ""111110011011"": 2, ""111110011100"": 1, ""111110011101"": 1, ""111110011110"": 1, ""111110011111"": 1, ""111110100001"": 2, ""111110100010"": 4, ""111110100011"": 3, ""111110100100"": 1, ""111110100110"": 1, ""111110100111"": 2, ""111110101000"": 1, ""111110101011"": 1, ""111110101100"": 1, ""111110101101"": 2, ""111110101110"": 1, ""111110101111"": 1, ""111110110001"": 1, ""111110111011"": 1, ""111110111100"": 1, ""111111000100"": 1, ""111111010111"": 1, ""111111011100"": 1, ""111111011101"": 1, ""111111100010"": 2, ""111111111000"": 1, ""111111111100"": 1, ""111111111111"": 1}"
ising,2,12,0.13218181818181818,1,42,100,1,8691,8770,537.796875,0.0,1.2806248474865685,111110010000,-1.2475462735039688,-1.6447882171508605,4.595698120577046,-21.37656033297033,12.986086326055267,2.528171120990537,"{""000000011111"": 1, ""000001000011"": 1, ""000001010000"": 1, ""000001010010"": 1, ""000001100111"": 1, ""000001101100"": 1, ""000001111000"": 1, ""000010000101"": 1, ""000010001100"": 1, ""000110001101"": 1, ""001000010111"": 1, ""001001011011"": 1, ""001001101011"": 1, ""001010110101"": 1, ""010001011111"": 1, ""100011001110"": 1, ""101000001010"": 1, ""101001011100"": 1, ""101010100100"": 1, ""110000111100"": 1, ""110001001110"": 1, ""110001100100"": 1, ""110011111101"": 1, ""111000010110"": 1, ""111001110010"": 1, ""111010001010"": 1, ""111011000000"": 1, ""111100010100"": 1, ""111100111000"": 1, ""111101010000"": 1, ""111101100010"": 1, ""111101100101"": 1, ""111101100110"": 1, ""111101101001"": 1, ""111101101011"": 1, ""111101101111"": 1, ""111101110110"": 1, ""111101111000"": 1, ""111101111010"": 2, ""111110000000"": 1, ""111110000001"": 1, ""111110000010"": 1, ""111110000011"": 2, ""111110000101"": 1, ""111110000110"": 2, ""111110001000"": 1, ""111110001010"": 1, ""111110001011"": 3, ""111110001100"": 1, ""111110001101"": 1, ""111110010000"": 4, ""111110010001"": 3, ""111110010011"": 2, ""111110010100"": 1, ""111110010101"": 2, ""111110010110"": 1, ""111110010111"": 2, ""111110011001"": 1, ""111110011010"": 2, ""111110011101"": 1, ""111110011110"": 1, ""111110100000"": 2, ""111110100001"": 2, ""111110100011"": 2, ""111110101000"": 1, ""111110101001"": 1, ""111110101011"": 1, ""111110101110"": 2, ""111110110001"": 1, ""111110110010"": 1, ""111110110011"": 1, ""111110110110"": 1, ""111111000111"": 2, ""111111001011"": 1, ""111111001110"": 1, ""111111100010"": 1, ""111111101101"": 1, ""111111101110"": 1, ""111111110010"": 1, ""111111111000"": 1, ""111111111111"": 1}"
ising,2,12,0.14227272727272727,1,42,100,1,8691,8770,558.703125,0.0,1.2806248474865685,111110001010,-1.2668818967042754,-1.648563761753904,4.115297974732799,-19.925087192421287,13.132443831368576,2.547506744190844,"{""000000000000"": 1, ""000000101010"": 1, ""000001000010"": 1, ""000001010010"": 1, ""000001101101"": 1, ""000001101111"": 2, ""000010000101"": 1, ""000010001100"": 1, ""000010011011"": 1, ""000010110100"": 1, ""000010111000"": 1, ""001000000111"": 1, ""001000001000"": 1, ""001001111101"": 1, ""010011000010"": 1, ""100011001000"": 1, ""101000001010"": 1, ""101001011100"": 1, ""101010100111"": 1, ""110000100000"": 1, ""110001101101"": 1, ""110011111001"": 1, ""111001000111"": 1, ""111001011110"": 1, ""111001100111"": 1, ""111001110011"": 1, ""111001110110"": 1, ""111011011010"": 1, ""111100010101"": 1, ""111100011011"": 1, ""111100100001"": 1, ""111100110110"": 1, ""111100111000"": 1, ""111101010001"": 1, ""111101010111"": 1, ""111101100110"": 1, ""111101100111"": 1, ""111101101100"": 1, ""111101101101"": 1, ""111101110000"": 1, ""111101110001"": 1, ""111101110011"": 1, ""111101110110"": 1, ""111101111000"": 1, ""111101111010"": 1, ""111101111100"": 1, ""111110000001"": 2, ""111110000011"": 2, ""111110000100"": 3, ""111110000101"": 3, ""111110000110"": 1, ""111110000111"": 2, ""111110001001"": 3, ""111110001010"": 3, ""111110001011"": 1, ""111110001100"": 1, ""111110001110"": 2, ""111110010000"": 1, ""111110010001"": 1, ""111110010011"": 2, ""111110010100"": 2, ""111110010101"": 1, ""111110010110"": 2, ""111110010111"": 1, ""111110011001"": 1, ""111110011011"": 1, ""111110011100"": 1, ""111110011101"": 1, ""111110011110"": 1, ""111110100001"": 1, ""111110100011"": 1, ""111110100100"": 1, ""111110101000"": 1, ""111110101110"": 1, ""111110110001"": 1, ""111110110010"": 1, ""111110111000"": 1, ""111111000111"": 1, ""111111001000"": 1, ""111111011110"": 1, ""111111100010"": 1, ""111111100110"": 2, ""111111111111"": 1}"
ising,2,12,0.15236363636363637,1,42,100,1,8691,8770,555.671875,0.0,1.2806248474865685,111110000110,-1.2886903039039277,-1.7250327864913981,4.121698863640686,-20.578773290465843,12.403644175075303,2.569315151390496,"{""000001010010"": 1, ""000001101110"": 1, ""000010000101"": 1, ""000010011011"": 1, ""000010111010"": 1, ""000110001100"": 1, ""000111001001"": 1, ""001000001010"": 1, ""001000010110"": 1, ""010000100001"": 1, ""010011010000"": 1, ""100000000100"": 1, ""101001000010"": 1, ""101001011100"": 1, ""101010010111"": 1, ""110000100101"": 1, ""110010000101"": 1, ""110010110111"": 1, ""110011111000"": 1, ""111001000111"": 1, ""111001001101"": 1, ""111001011110"": 1, ""111001101010"": 1, ""111001111010"": 1, ""111010001011"": 1, ""111010110000"": 1, ""111100000010"": 1, ""111100010101"": 1, ""111100011011"": 1, ""111100110000"": 1, ""111100111000"": 1, ""111101000101"": 1, ""111101010101"": 1, ""111101010111"": 1, ""111101011101"": 2, ""111101011110"": 1, ""111101100100"": 1, ""111101100101"": 1, ""111101100110"": 1, ""111101100111"": 1, ""111101101000"": 2, ""111101101010"": 1, ""111101101011"": 1, ""111101101100"": 2, ""111101101110"": 2, ""111101110000"": 2, ""111101110010"": 2, ""111101110011"": 2, ""111101110100"": 1, ""111101110110"": 2, ""111101111011"": 1, ""111101111110"": 1, ""111110000000"": 2, ""111110000001"": 2, ""111110000011"": 1, ""111110000100"": 1, ""111110000110"": 4, ""111110001001"": 2, ""111110001010"": 2, ""111110001011"": 1, ""111110001100"": 1, ""111110001111"": 2, ""111110010000"": 1, ""111110010001"": 1, ""111110010010"": 1, ""111110010011"": 1, ""111110011000"": 1, ""111110011100"": 1, ""111110011101"": 1, ""111110100001"": 1, ""111110100100"": 1, ""111110101001"": 1, ""111110101101"": 1, ""111110110010"": 2, ""111110111000"": 1, ""111111000000"": 1, ""111111000010"": 1, ""111111000011"": 1, ""111111001000"": 1, ""111111001011"": 1, ""111111010111"": 1, ""111111100011"": 1, ""111111111110"": 1}"
ising,2,12,0.16245454545454546,1,42,100,1,8691,8770,537.84375,0.0,1.2806248474865685,111110001011,-1.246413040856156,-1.3850292790362195,4.089761350964784,-18.148529276708576,11.652073427397701,2.5270378883427247,"{""000000000000"": 1, ""000000000111"": 1, ""000000001110"": 1, ""000000100000"": 1, ""000001000000"": 1, ""000001111000"": 1, ""000001111100"": 1, ""000010000011"": 1, ""000010000110"": 1, ""000010011011"": 1, ""000010111000"": 1, ""000111001001"": 1, ""001000001000"": 1, ""001001111101"": 1, ""001101110010"": 1, ""010000010001"": 1, ""010010101010"": 1, ""010011010010"": 1, ""100001111110"": 1, ""101000001010"": 1, ""101001011100"": 1, ""101010101111"": 1, ""110010001101"": 1, ""110011111100"": 1, ""110100010101"": 1, ""111000000110"": 1, ""111000011010"": 1, ""111001011111"": 1, ""111001101010"": 1, ""111001110010"": 1, ""111001111011"": 1, ""111010000110"": 1, ""111010100011"": 1, ""111010101100"": 1, ""111011011110"": 1, ""111011100001"": 1, ""111011110000"": 1, ""111011111111"": 1, ""111100010100"": 1, ""111100010101"": 1, ""111100110100"": 1, ""111101000110"": 1, ""111101000111"": 1, ""111101001011"": 1, ""111101001110"": 1, ""111101010011"": 1, ""111101010100"": 1, ""111101010110"": 1, ""111101011000"": 1, ""111101011011"": 1, ""111101011100"": 1, ""111101100010"": 1, ""111101100011"": 1, ""111101100100"": 1, ""111101100111"": 1, ""111101101011"": 1, ""111101101100"": 2, ""111101101101"": 1, ""111101101110"": 1, ""111101101111"": 1, ""111101110000"": 1, ""111101110010"": 1, ""111101110110"": 1, ""111101111000"": 1, ""111101111001"": 2, ""111101111010"": 1, ""111101111110"": 2, ""111110000000"": 2, ""111110000011"": 1, ""111110000100"": 1, ""111110000101"": 1, ""111110000110"": 1, ""111110001000"": 2, ""111110001010"": 1, ""111110001011"": 3, ""111110001101"": 1, ""111110001110"": 1, ""111110001111"": 1, ""111110010001"": 2, ""111110010010"": 1, ""111110010111"": 1, ""111110011001"": 2, ""111110100011"": 1, ""111110101001"": 1, ""111110101110"": 1, ""111110110001"": 1, ""111111000000"": 1, ""111111000100"": 1, ""111111000110"": 1, ""111111001110"": 1, ""111111111101"": 1}"
ising,2,12,0.20281818181818184,1,42,100,1,8691,8770,535.53125,0.0,1.2806248474865685,111101000011,-1.2819843922065342,-1.318590908184585,3.2740586636173648,-14.982956229859257,9.333148908453468,2.562609239693103,"{""000000000111"": 1, ""000001000110"": 1, ""000001101100"": 1, ""000010001011"": 2, ""000010011100"": 1, ""000010100010"": 1, ""000010100100"": 1, ""000010110000"": 1, ""000010111000"": 2, ""000100101011"": 1, ""000111001101"": 1, ""001000000010"": 1, ""010001101111"": 1, ""010010100000"": 1, ""010011010010"": 1, ""100001000011"": 1, ""100011101100"": 1, ""101000011100"": 1, ""110000100110"": 1, ""110001100100"": 1, ""110010100101"": 1, ""110011101101"": 1, ""110110000100"": 1, ""110111100000"": 1, ""111000010111"": 1, ""111000101010"": 1, ""111001100110"": 1, ""111001110010"": 1, ""111010000101"": 1, ""111010101011"": 1, ""111010110101"": 1, ""111011010010"": 1, ""111011100001"": 1, ""111011100110"": 1, ""111011100111"": 1, ""111011101110"": 1, ""111011111001"": 1, ""111100000011"": 1, ""111100010100"": 1, ""111100011110"": 1, ""111100100001"": 2, ""111100100110"": 1, ""111100101010"": 1, ""111100110101"": 1, ""111100110110"": 1, ""111100111011"": 1, ""111100111100"": 1, ""111100111110"": 1, ""111100111111"": 1, ""111101000011"": 3, ""111101000110"": 2, ""111101001000"": 1, ""111101001010"": 1, ""111101001101"": 1, ""111101010010"": 1, ""111101010011"": 1, ""111101010100"": 1, ""111101010101"": 2, ""111101010110"": 2, ""111101010111"": 1, ""111101011000"": 1, ""111101011001"": 1, ""111101011010"": 2, ""111101011011"": 1, ""111101011110"": 2, ""111101100100"": 2, ""111101101010"": 1, ""111101101111"": 2, ""111101110100"": 1, ""111101111000"": 1, ""111101111100"": 1, ""111101111110"": 1, ""111101111111"": 1, ""111110000011"": 1, ""111110010001"": 1, ""111110011100"": 1, ""111110100110"": 1, ""111110110000"": 1, ""111110110010"": 1, ""111110110101"": 1, ""111110110111"": 1, ""111111000111"": 1, ""111111001001"": 1, ""111111001111"": 1, ""111111010001"": 1, ""111111100010"": 1, ""111111100100"": 1, ""111111111111"": 1}"
ising,2,12,0.17254545454545456,1,42,100,1,8691,8770,534.84375,0.0,1.2806248474865685,111101110110,-1.2268613466861977,-1.588518734970216,3.6721301908820143,-17.007143160947074,9.699316878511896,2.507486194172766,"{""000000111100"": 1, ""000001000000"": 1, ""000001000111"": 1, ""000001010010"": 1, ""000001111001"": 1, ""000001111100"": 2, ""000010000110"": 1, ""000010001011"": 1, ""000010011011"": 1, ""000010101001"": 1, ""000010101011"": 1, ""000010111000"": 1, ""000010111100"": 1, ""000111001101"": 1, ""001000000111"": 1, ""001000001000"": 1, ""010000100101"": 1, ""010001000011"": 1, ""100010000111"": 1, ""101000001011"": 1, ""101001011100"": 1, ""101010100011"": 1, ""110000101101"": 1, ""110010001101"": 1, ""110010010111"": 1, ""110011111000"": 1, ""110100000000"": 1, ""110110100100"": 1, ""111000101000"": 1, ""111001000011"": 1, ""111001000100"": 1, ""111001111000"": 1, ""111001111010"": 1, ""111010100010"": 1, ""111010101001"": 1, ""111010110101"": 1, ""111011111110"": 1, ""111100000001"": 1, ""111100010001"": 1, ""111100010100"": 1, ""111100011000"": 1, ""111100011110"": 2, ""111100101001"": 1, ""111100101011"": 1, ""111100110011"": 1, ""111100110110"": 1, ""111101000011"": 1, ""111101000101"": 2, ""111101001110"": 2, ""111101010010"": 1, ""111101010100"": 1, ""111101011100"": 1, ""111101100100"": 1, ""111101100111"": 1, ""111101101011"": 1, ""111101101100"": 1, ""111101101101"": 1, ""111101101110"": 2, ""111101110000"": 1, ""111101110010"": 1, ""111101110011"": 1, ""111101110100"": 1, ""111101110110"": 3, ""111101110111"": 1, ""111101111000"": 1, ""111101111010"": 1, ""111101111011"": 1, ""111101111110"": 2, ""111101111111"": 1, ""111110000000"": 1, ""111110000001"": 1, ""111110000011"": 3, ""111110001001"": 1, ""111110001010"": 1, ""111110001011"": 1, ""111110001110"": 1, ""111110010001"": 1, ""111110010011"": 1, ""111110010101"": 1, ""111110010110"": 1, ""111110010111"": 1, ""111110011001"": 1, ""111110100011"": 1, ""111110101100"": 1, ""111110110000"": 1, ""111111011111"": 1, ""111111100000"": 1, ""111111100010"": 1, ""111111110000"": 1, ""111111111101"": 1}"
ising,2,12,0.18263636363636365,1,42,100,1,8691,8770,536.65625,0.0,1.2806248474865685,111101010111,-1.3312570949122027,-1.800682703963578,3.9594679568177917,-16.647013010195494,16.453833747211387,2.611881942398771,"{""000001000001"": 1, ""000001101010"": 1, ""000010001000"": 1, ""000010101010"": 1, ""000010111000"": 1, ""000011000000"": 1, ""000011000110"": 1, ""000011101010"": 1, ""000101011001"": 1, ""001000001000"": 1, ""001001010101"": 1, ""010010000011"": 1, ""011110100111"": 1, ""100001000010"": 1, ""100101101100"": 1, ""101000101010"": 1, ""101001011100"": 1, ""101010100110"": 1, ""110000100101"": 1, ""110010010111"": 1, ""110010100101"": 1, ""110011110101"": 1, ""110101100001"": 1, ""110110111100"": 1, ""111000010111"": 1, ""111000100101"": 1, ""111000101010"": 1, ""111001000100"": 1, ""111001101010"": 1, ""111001111010"": 1, ""111001111111"": 1, ""111010001101"": 1, ""111010100010"": 1, ""111011010010"": 1, ""111011010110"": 1, ""111011101001"": 1, ""111011101110"": 1, ""111011110000"": 2, ""111011111000"": 1, ""111100010000"": 1, ""111100010001"": 1, ""111100011000"": 1, ""111100011100"": 1, ""111100011110"": 1, ""111100100111"": 1, ""111100101000"": 1, ""111100101011"": 1, ""111100110001"": 1, ""111100110100"": 1, ""111100111011"": 1, ""111100111100"": 1, ""111100111110"": 1, ""111101000101"": 2, ""111101001000"": 1, ""111101001110"": 1, ""111101010001"": 1, ""111101010111"": 2, ""111101011001"": 1, ""111101011111"": 1, ""111101100001"": 1, ""111101100010"": 1, ""111101100100"": 1, ""111101100110"": 2, ""111101101100"": 1, ""111101101101"": 1, ""111101101110"": 1, ""111101101111"": 2, ""111101110000"": 1, ""111101110011"": 2, ""111101110100"": 1, ""111101110111"": 1, ""111101111000"": 1, ""111101111001"": 1, ""111101111010"": 1, ""111101111011"": 1, ""111110000000"": 1, ""111110000001"": 1, ""111110000011"": 1, ""111110000100"": 1, ""111110000111"": 1, ""111110001000"": 1, ""111110001011"": 1, ""111110001100"": 1, ""111110001110"": 1, ""111110010001"": 1, ""111110010101"": 1, ""111110100001"": 1, ""111110101101"": 1, ""111111000111"": 1, ""111111010111"": 1, ""111111100000"": 1, ""111111100010"": 2, ""111111101101"": 1}"
ising,2,12,0.19272727272727275,1,42,100,1,8691,8770,546.078125,0.0,1.2806248474865685,111101001110,-1.3212494899430098,-1.0728386671651704,3.7206532264344543,-13.40351892207246,15.592335848182866,2.601874337429578,"{""000000000011"": 1, ""000000001011"": 1, ""000001101111"": 1, ""000010000110"": 1, ""000010001010"": 1, ""000010100000"": 1, ""000010111001"": 2, ""000011101011"": 1, ""000110000100"": 1, ""000111001001"": 1, ""001000001011"": 1, ""001001010101"": 1, ""010000100001"": 1, ""010010000011"": 1, ""010010011011"": 1, ""010011000010"": 1, ""011110100111"": 1, ""100101101100"": 1, ""101001011100"": 1, ""110000100001"": 1, ""110001100101"": 1, ""110011101001"": 1, ""110011111001"": 1, ""110100000000"": 1, ""110110100001"": 1, ""110111000111"": 1, ""110111100010"": 1, ""111000010111"": 1, ""111000101010"": 1, ""111001000010"": 1, ""111001000111"": 1, ""111001110010"": 1, ""111001110110"": 1, ""111001111010"": 1, ""111001111100"": 1, ""111010010100"": 1, ""111010110011"": 1, ""111011010010"": 1, ""111011100001"": 1, ""111011100011"": 1, ""111011101110"": 1, ""111011110000"": 1, ""111100010101"": 1, ""111100011110"": 1, ""111100100001"": 1, ""111100100111"": 1, ""111100101010"": 1, ""111100111001"": 1, ""111100111010"": 1, ""111100111011"": 1, ""111100111100"": 1, ""111100111111"": 1, ""111101000001"": 1, ""111101000011"": 2, ""111101001110"": 2, ""111101010001"": 1, ""111101010011"": 1, ""111101010101"": 1, ""111101010110"": 2, ""111101010111"": 2, ""111101011001"": 2, ""111101011010"": 2, ""111101011011"": 1, ""111101011100"": 1, ""111101011101"": 1, ""111101011110"": 1, ""111101100000"": 1, ""111101100001"": 1, ""111101100011"": 1, ""111101100100"": 1, ""111101100101"": 2, ""111101100110"": 1, ""111101101110"": 1, ""111101110000"": 1, ""111101110100"": 1, ""111101111100"": 1, ""111101111110"": 1, ""111110000000"": 1, ""111110000011"": 1, ""111110000110"": 1, ""111110001001"": 1, ""111110010001"": 1, ""111110010101"": 1, ""111110011010"": 1, ""111110100110"": 1, ""111110101110"": 1, ""111110110011"": 1, ""111111001001"": 1, ""111111100000"": 2, ""111111101101"": 1, ""111111101110"": 1}"
ising,2,12,0.2129090909090909,1,42,100,1,8691,8770,541.078125,0.0,1.2806248474865685,111101001110,-1.3977433823005798,-1.652579379372598,3.8325624530724953,-14.164760255685259,14.107121353322349,2.6783682297871483,"{""000000100000"": 1, ""000010001101"": 1, ""000010100000"": 1, ""000010110011"": 1, ""000010111000"": 1, ""000010111001"": 1, ""000010111100"": 1, ""000011001000"": 1, ""000011100000"": 1, ""000011101100"": 1, ""000100100011"": 1, ""000101010101"": 1, ""001000001011"": 1, ""001001000000"": 1, ""010000000101"": 1, ""010011000010"": 1, ""011110100110"": 1, ""100001010010"": 1, ""100010111000"": 1, ""100010111100"": 1, ""100101111100"": 1, ""101000001010"": 1, ""101001011100"": 1, ""110001100001"": 1, ""110010000111"": 1, ""110010100100"": 1, ""110100101110"": 1, ""110110000100"": 1, ""110111100000"": 1, ""111000010111"": 1, ""111000101010"": 1, ""111001001100"": 1, ""111001100110"": 2, ""111001101111"": 1, ""111001110010"": 1, ""111010001010"": 1, ""111010101110"": 1, ""111010101111"": 1, ""111010110010"": 1, ""111010110101"": 1, ""111011001011"": 1, ""111011100000"": 1, ""111011100010"": 1, ""111011101101"": 1, ""111011101110"": 1, ""111011111101"": 1, ""111011111110"": 1, ""111100000011"": 2, ""111100010000"": 1, ""111100010001"": 1, ""111100010101"": 1, ""111100011000"": 1, ""111100011100"": 1, ""111100011101"": 1, ""111100100000"": 2, ""111100100001"": 1, ""111100100011"": 1, ""111100100110"": 2, ""111100101001"": 1, ""111100110110"": 1, ""111100111010"": 1, ""111100111011"": 1, ""111100111110"": 2, ""111101000001"": 2, ""111101000010"": 1, ""111101000011"": 1, ""111101000110"": 1, ""111101001011"": 1, ""111101001101"": 1, ""111101001110"": 2, ""111101010010"": 1, ""111101010011"": 1, ""111101010100"": 2, ""111101010101"": 1, ""111101011000"": 1, ""111101011011"": 1, ""111101011101"": 1, ""111101100000"": 1, ""111101100100"": 1, ""111101101110"": 1, ""111101110000"": 1, ""111101110100"": 1, ""111110000000"": 2, ""111110000100"": 1, ""111110010011"": 1, ""111110101101"": 1, ""111111000100"": 1, ""111111000110"": 1, ""111111001110"": 1, ""111111010001"": 1, ""111111100010"": 1}"
ising,2,12,0.223,1,42,100,1,8691,8770,538.0,0.0,1.2806248474865685,111111000001,-1.3723281039604727,-1.510111221365627,3.9306702527349975,-13.289914269932998,13.46876404789276,2.652952951447041,"{""000000000110"": 1, ""000000000111"": 1, ""000000111000"": 1, ""000001000000"": 1, ""000001001100"": 1, ""000001100101"": 1, ""000010100000"": 1, ""000010110000"": 1, ""000010111000"": 1, ""000010111001"": 1, ""000011001011"": 1, ""000011011100"": 1, ""000011111111"": 1, ""001000010011"": 1, ""001000110110"": 1, ""001001001011"": 1, ""010000110101"": 1, ""010010101011"": 1, ""010011000011"": 1, ""011110100110"": 1, ""100001110100"": 1, ""100010111000"": 1, ""100010111100"": 1, ""100011010100"": 1, ""100011101101"": 1, ""100101111100"": 1, ""110000001110"": 1, ""110000100101"": 1, ""110100100101"": 1, ""110101000100"": 1, ""110111000111"": 1, ""110111100010"": 1, ""111000010111"": 1, ""111000101010"": 1, ""111001001101"": 1, ""111001100110"": 2, ""111001110000"": 1, ""111001111111"": 1, ""111010000100"": 1, ""111010001010"": 1, ""111010001110"": 1, ""111010010011"": 1, ""111010101110"": 1, ""111010110010"": 1, ""111010110101"": 1, ""111010111101"": 1, ""111011001011"": 1, ""111011100000"": 1, ""111011101110"": 1, ""111011110011"": 1, ""111011111001"": 1, ""111100000011"": 2, ""111100000101"": 1, ""111100001001"": 1, ""111100010001"": 1, ""111100010101"": 1, ""111100010110"": 1, ""111100011001"": 1, ""111100011100"": 1, ""111100011101"": 1, ""111100011110"": 1, ""111100100000"": 1, ""111100100011"": 1, ""111100100111"": 1, ""111100101010"": 1, ""111100110011"": 1, ""111100110111"": 1, ""111100111000"": 1, ""111100111001"": 1, ""111100111011"": 1, ""111100111110"": 2, ""111100111111"": 1, ""111101000011"": 1, ""111101000100"": 1, ""111101000101"": 1, ""111101001100"": 1, ""111101001110"": 1, ""111101010001"": 1, ""111101010011"": 1, ""111101010100"": 1, ""111101011100"": 1, ""111101100110"": 1, ""111101101011"": 1, ""111101101100"": 1, ""111101111001"": 1, ""111110000000"": 1, ""111110010000"": 1, ""111110100101"": 1, ""111110110111"": 1, ""111111000001"": 2, ""111111000010"": 1, ""111111001100"": 2, ""111111001110"": 1, ""111111100010"": 1, ""111111111111"": 1}"
