ham,exact_eig,num_system_qubits,num_ancilla,alpha,replication_seed,n_circuits,n_shots,time,segments,most_likely_bs,est_energy_med,est_energy_mean,est_energy_std,estimation_error,max_theoretical_qdrift_error,peak_MB,runtime,counts
1 qubit test,0.8385164807134509,1,12,1.0,42,100,100,0.762514585158061,1,001000001010,0.990781753869107,1.0197508041345185,0.2017849030935387,0.1522652731556562,7.007932405605355,6386.31640625,1433.1062831999734,"{""000101000111"": 1, ""000101111100"": 1, ""000110000001"": 1, ""000110000100"": 1, ""000110000110"": 1, ""000110001110"": 1, ""000110010111"": 1, ""000110011010"": 2, ""000110011011"": 1, ""000110011100"": 1, ""000110100110"": 1, ""000110101000"": 1, ""000110101011"": 1, ""000110101100"": 3, ""000110101110"": 1, ""000110110100"": 1, ""000110110110"": 1, ""000110111001"": 1, ""000110111010"": 2, ""000110111110"": 3, ""000111000000"": 2, ""000111000001"": 2, ""000111000010"": 1, ""000111000110"": 3, ""000111001101"": 2, ""000111001111"": 1, ""000111010001"": 1, ""000111010010"": 3, ""000111010110"": 2, ""000111011110"": 2, ""000111011111"": 1, ""000111100001"": 1, ""000111100010"": 1, ""000111101001"": 1, ""000111101100"": 1, ""000111101101"": 1, ""000111101110"": 2, ""000111101111"": 1, ""000111110100"": 1, ""000111110101"": 1, ""000111111000"": 2, ""000111111010"": 3, ""000111111011"": 1, ""000111111111"": 1, ""001000000000"": 1, ""001000000010"": 1, ""001000000110"": 2, ""001000000111"": 1, ""001000001000"": 1, ""001000001010"": 3, ""001000001101"": 1, ""001000010001"": 1, ""001000010100"": 1, ""001000010110"": 1, ""001000011000"": 1, ""001000011010"": 1, ""001000011011"": 1, ""001000011110"": 1, ""001000100000"": 1, ""001000110001"": 1, ""001000110010"": 1, ""001000110100"": 1, ""001000111100"": 1, ""001001001001"": 1, ""001001010010"": 2, ""001001010110"": 1, ""001001011100"": 1, ""001001111110"": 1, ""001010001000"": 1, ""001010001110"": 1, ""001010100111"": 1, ""001010111111"": 1, ""001011011100"": 1, ""001011100010"": 1, ""001100010110"": 1, ""001101100000"": 1, ""001111011100"": 1}"
1 qubit test,0.8385164807134509,1,12,1.0,42,100,100,0.6234496653422542,1,000110000010,0.9522028768526929,0.9935634204183101,0.17453812385886003,0.11368639613924203,4.338632754359727,7127.9375,2824.513982399978,"{""000100100000"": 2, ""000101000000"": 1, ""000101000110"": 1, ""000101000111"": 1, ""000101001100"": 1, ""000101001111"": 1, ""000101010000"": 1, ""000101010101"": 1, ""000101010110"": 1, ""000101011011"": 1, ""000101011100"": 2, ""000101011101"": 1, ""000101011110"": 4, ""000101100000"": 2, ""000101100001"": 1, ""000101100100"": 3, ""000101100101"": 1, ""000101100110"": 1, ""000101100111"": 1, ""000101101001"": 2, ""000101101010"": 2, ""000101101011"": 1, ""000101101100"": 2, ""000101101110"": 1, ""000101101111"": 1, ""000101110000"": 1, ""000101110001"": 1, ""000101110110"": 2, ""000101110111"": 1, ""000101111010"": 2, ""000101111100"": 1, ""000101111101"": 1, ""000101111111"": 1, ""000110000010"": 4, ""000110000100"": 2, ""000110000111"": 1, ""000110001000"": 1, ""000110001010"": 1, ""000110001011"": 1, ""000110001100"": 2, ""000110001101"": 1, ""000110001110"": 2, ""000110010000"": 2, ""000110010010"": 1, ""000110010011"": 2, ""000110010110"": 1, ""000110011100"": 1, ""000110011101"": 1, ""000110011110"": 1, ""000110100000"": 2, ""000110100001"": 1, ""000110100010"": 1, ""000110100100"": 1, ""000110101011"": 1, ""000110101100"": 2, ""000110110110"": 2, ""000110111100"": 2, ""000111000100"": 1, ""000111001011"": 1, ""000111010001"": 1, ""000111010010"": 1, ""000111010101"": 1, ""000111010111"": 1, ""000111100000"": 1, ""000111101000"": 1, ""000111111100"": 1, ""001000000001"": 1, ""001000001101"": 1, ""001000011101"": 1, ""001000011110"": 2, ""001000110010"": 1, ""001001010100"": 1, ""001010101000"": 1, ""001010111110"": 1}"
1 qubit test,0.8385164807134509,1,12,1.0,42,100,1000,0.762514585158061,1,000110010111,0.9917876236699894,1.0115429065593187,0.16874583542543267,0.15327114295653854,7.007932405605355,6620.7109375,11388.773533900006,"{""000101010100"": 1, ""000101111011"": 1, ""000101111111"": 1, ""000110001100"": 1, ""000110001111"": 1, ""000110010010"": 2, ""000110010110"": 1, ""000110010111"": 2, ""000110011010"": 1, ""000110011011"": 2, ""000110100001"": 1, ""000110100100"": 1, ""000110101000"": 1, ""000110101001"": 2, ""000110101101"": 1, ""000110101110"": 1, ""000110110010"": 1, ""000110110100"": 1, ""000110111010"": 1, ""000110111011"": 1, ""000110111100"": 2, ""000111000001"": 1, ""000111000010"": 1, ""000111000101"": 1, ""000111001010"": 2, ""000111001101"": 1, ""000111001111"": 1, ""000111010010"": 1, ""000111010011"": 1, ""000111010100"": 2, ""000111010111"": 2, ""000111011000"": 1, ""000111011010"": 1, ""000111011110"": 1, ""000111011111"": 1, ""000111100010"": 1, ""000111100100"": 1, ""000111100101"": 2, ""000111101001"": 1, ""000111101011"": 1, ""000111101101"": 2, ""000111101110"": 1, ""000111101111"": 1, ""000111110000"": 2, ""000111110001"": 1, ""000111110010"": 1, ""000111110100"": 1, ""000111110101"": 1, ""000111110110"": 1, ""000111111000"": 2, ""000111111011"": 1, ""000111111110"": 1, ""001000000010"": 2, ""001000000011"": 1, ""001000000100"": 1, ""001000000111"": 1, ""001000001010"": 2, ""001000001011"": 1, ""001000001101"": 1, ""001000001111"": 2, ""001000010100"": 1, ""001000010110"": 1, ""001000011000"": 1, ""001000100011"": 1, ""001000100110"": 1, ""001000101100"": 1, ""001000101111"": 1, ""001000111000"": 1, ""001000111111"": 1, ""001001001011"": 2, ""001001001101"": 1, ""001001011000"": 2, ""001010000000"": 1, ""001010000011"": 1, ""001010000110"": 1, ""001010001101"": 1, ""001010100011"": 1, ""001010101001"": 1, ""001010111101"": 1, ""001011000111"": 1, ""001011001011"": 1, ""001011100100"": 1, ""001011110011"": 1}"
1 qubit test,0.8385164807134509,1,12,1.0,42,100,1000,0.6234496653422542,1,000101111110,0.9509726405776895,0.9950643086738138,0.16789698589948387,0.11245615986423863,4.338632754359727,7038.41015625,20752.69712700002,"{""000100100000"": 1, ""000100100101"": 1, ""000101000110"": 1, ""000101001101"": 1, ""000101001110"": 1, ""000101001111"": 1, ""000101010001"": 1, ""000101010110"": 1, ""000101011010"": 1, ""000101011011"": 2, ""000101011100"": 1, ""000101011110"": 2, ""000101011111"": 1, ""000101100000"": 1, ""000101100001"": 1, ""000101100010"": 3, ""000101100100"": 2, ""000101100101"": 2, ""000101100110"": 1, ""000101100111"": 1, ""000101101000"": 2, ""000101101001"": 2, ""000101101010"": 2, ""000101101101"": 1, ""000101101111"": 1, ""000101110000"": 1, ""000101110001"": 1, ""000101110010"": 2, ""000101110100"": 1, ""000101110110"": 2, ""000101110111"": 1, ""000101111000"": 2, ""000101111010"": 1, ""000101111110"": 3, ""000110000000"": 1, ""000110000010"": 1, ""000110000011"": 3, ""000110000101"": 1, ""000110000110"": 1, ""000110000111"": 1, ""000110001000"": 1, ""000110001010"": 1, ""000110001110"": 1, ""000110010000"": 1, ""000110010011"": 1, ""000110010100"": 1, ""000110010101"": 1, ""000110010110"": 1, ""000110011000"": 1, ""000110011010"": 1, ""000110011011"": 1, ""000110011100"": 2, ""000110100000"": 2, ""000110100011"": 1, ""000110101101"": 1, ""000110101110"": 1, ""000110101111"": 1, ""000110110000"": 1, ""000110110001"": 1, ""000110111010"": 1, ""000110111011"": 1, ""000110111100"": 1, ""000110111101"": 1, ""000110111110"": 1, ""000111001011"": 2, ""000111001110"": 1, ""000111010000"": 1, ""000111010101"": 2, ""000111010110"": 1, ""000111011001"": 1, ""000111101100"": 1, ""001000000011"": 1, ""001000001001"": 1, ""001000011111"": 1, ""001000100000"": 1, ""001000100010"": 1, ""001000101010"": 1, ""001001110100"": 1, ""001001111111"": 1, ""001010011110"": 1}"
1 qubit test,0.8385164807134509,1,12,1.0,42,1000,100,0.762514585158061,1,000111000000,0.9837406652629306,1.0582172770598626,0.36250285273736294,0.14522418454947972,7.007932405605355,8200.03515625,39131.26698350001,"{""000011111100"": 1, ""000100101100"": 1, ""000100110010"": 1, ""000100111000"": 1, ""000101000010"": 1, ""000101001110"": 1, ""000101010011"": 1, ""000101010100"": 1, ""000101010110"": 1, ""000101011111"": 1, ""000101100110"": 1, ""000101100111"": 1, ""000101101000"": 1, ""000101101001"": 1, ""000101101011"": 1, ""000101101100"": 2, ""000101101110"": 2, ""000101110010"": 1, ""000101110100"": 1, ""000101110110"": 1, ""000101111000"": 1, ""000101111001"": 1, ""000101111101"": 2, ""000101111110"": 1, ""000110000010"": 1, ""000110000100"": 1, ""000110000101"": 3, ""000110000110"": 4, ""000110000111"": 1, ""000110001000"": 1, ""000110001010"": 4, ""000110001011"": 2, ""000110001100"": 2, ""000110001110"": 3, ""000110001111"": 2, ""000110010000"": 1, ""000110010001"": 1, ""000110010010"": 3, ""000110010011"": 2, ""000110010100"": 4, ""000110010110"": 2, ""000110010111"": 1, ""000110011000"": 7, ""000110011010"": 6, ""000110011011"": 1, ""000110011100"": 2, ""000110011101"": 2, ""000110011110"": 1, ""000110011111"": 4, ""000110100000"": 8, ""000110100001"": 2, ""000110100010"": 4, ""000110100011"": 3, ""000110100100"": 6, ""000110100101"": 7, ""000110100110"": 6, ""000110101000"": 1, ""000110101001"": 3, ""000110101010"": 5, ""000110101011"": 3, ""000110101100"": 9, ""000110101101"": 4, ""000110101110"": 7, ""000110101111"": 4, ""000110110000"": 5, ""000110110001"": 3, ""000110110010"": 11, ""000110110011"": 4, ""000110110100"": 6, ""000110110101"": 4, ""000110110110"": 5, ""000110110111"": 7, ""000110111000"": 1, ""000110111001"": 2, ""000110111010"": 7, ""000110111011"": 5, ""000110111100"": 10, ""000110111101"": 2, ""000110111110"": 6, ""000110111111"": 5, ""000111000000"": 13, ""000111000001"": 4, ""000111000010"": 8, ""000111000011"": 1, ""000111000100"": 8, ""000111000101"": 4, ""000111000110"": 7, ""000111000111"": 4, ""000111001000"": 3, ""000111001001"": 5, ""000111001010"": 7, ""000111001011"": 3, ""000111001100"": 13, ""000111001101"": 2, ""000111001110"": 8, ""000111001111"": 6, ""000111010000"": 9, ""000111010001"": 6, ""000111010010"": 11, ""000111010011"": 1, ""000111010100"": 6, ""000111010101"": 7, ""000111010110"": 9, ""000111010111"": 2, ""000111011000"": 7, ""000111011001"": 2, ""000111011010"": 11, ""000111011011"": 3, ""000111011100"": 5, ""000111011101"": 5, ""000111011110"": 12, ""000111011111"": 3, ""000111100000"": 7, ""000111100001"": 4, ""000111100010"": 10, ""000111100011"": 4, ""000111100100"": 6, ""000111100101"": 6, ""000111100110"": 8, ""000111100111"": 4, ""000111101000"": 10, ""000111101001"": 4, ""000111101010"": 8, ""000111101011"": 2, ""000111101100"": 12, ""000111101101"": 6, ""000111101110"": 12, ""000111101111"": 3, ""000111110000"": 6, ""000111110001"": 3, ""000111110010"": 8, ""000111110100"": 4, ""000111110101"": 4, ""000111110110"": 5, ""000111110111"": 4, ""000111111000"": 9, ""000111111001"": 5, ""000111111010"": 12, ""000111111011"": 3, ""000111111100"": 6, ""000111111101"": 4, ""000111111110"": 7, ""000111111111"": 2, ""001000000000"": 4, ""001000000010"": 6, ""001000000011"": 3, ""001000000100"": 5, ""001000000101"": 4, ""001000000110"": 5, ""001000000111"": 1, ""001000001000"": 3, ""001000001001"": 4, ""001000001010"": 11, ""001000001011"": 2, ""001000001100"": 4, ""001000001101"": 2, ""001000001110"": 6, ""001000001111"": 2, ""001000010000"": 6, ""001000010001"": 2, ""001000010010"": 5, ""001000010011"": 1, ""001000010100"": 3, ""001000010101"": 2, ""001000010110"": 2, ""001000010111"": 1, ""001000011000"": 3, ""001000011001"": 4, ""001000011010"": 5, ""001000011011"": 3, ""001000011100"": 4, ""001000011101"": 1, ""001000011110"": 3, ""001000011111"": 2, ""001000100000"": 3, ""001000100001"": 2, ""001000100010"": 1, ""001000100011"": 2, ""001000100100"": 6, ""001000100101"": 2, ""001000100110"": 1, ""001000100111"": 2, ""001000101000"": 4, ""001000101001"": 3, ""001000101010"": 4, ""001000101011"": 3, ""001000101100"": 5, ""001000101110"": 1, ""001000101111"": 2, ""001000110000"": 3, ""001000110010"": 4, ""001000110100"": 2, ""001000110110"": 5, ""001000110111"": 2, ""001000111000"": 2, ""001000111001"": 1, ""001000111010"": 3, ""001000111011"": 2, ""001000111100"": 2, ""001000111101"": 1, ""001000111110"": 1, ""001001000000"": 1, ""001001000001"": 3, ""001001000010"": 2, ""001001000011"": 2, ""001001000100"": 1, ""001001000101"": 1, ""001001000110"": 2, ""001001000111"": 2, ""001001001000"": 3, ""001001001001"": 3, ""001001001010"": 2, ""001001001011"": 1, ""001001001100"": 2, ""001001001101"": 2, ""001001001110"": 2, ""001001010000"": 2, ""001001010001"": 2, ""001001010010"": 4, ""001001010100"": 1, ""001001010101"": 1, ""001001011000"": 3, ""001001011010"": 2, ""001001011100"": 2, ""001001011110"": 2, ""001001100000"": 2, ""001001100010"": 1, ""001001100011"": 1, ""001001100100"": 1, ""001001100110"": 1, ""001001101000"": 3, ""001001101010"": 3, ""001001101100"": 1, ""001001101110"": 1, ""001001110000"": 2, ""001001110001"": 1, ""001001110010"": 1, ""001001110011"": 1, ""001001110100"": 1, ""001001110111"": 2, ""001001111000"": 2, ""001001111010"": 1, ""001001111011"": 1, ""001001111110"": 1, ""001010000000"": 1, ""001010000010"": 2, ""001010000011"": 2, ""001010000100"": 1, ""001010000101"": 1, ""001010000111"": 1, ""001010001000"": 2, ""001010001010"": 1, ""001010001011"": 1, ""001010001101"": 1, ""001010001110"": 1, ""001010010000"": 1, ""001010010100"": 2, ""001010010110"": 1, ""001010011000"": 1, ""001010011010"": 2, ""001010011100"": 2, ""001010011101"": 1, ""001010100000"": 1, ""001010100010"": 1, ""001010100100"": 1, ""001010100110"": 1, ""001010101100"": 1, ""001010101110"": 1, ""001010110001"": 1, ""001010110011"": 1, ""001010110100"": 1, ""001010110110"": 2, ""001010111000"": 1, ""001010111100"": 1, ""001011000010"": 2, ""001011000110"": 1, ""001011001000"": 1, ""001011001010"": 1, ""001011010000"": 1, ""001011010010"": 1, ""001011010100"": 1, ""001011010101"": 1, ""001011010110"": 1, ""001011011001"": 1, ""001011011100"": 1, ""001011011111"": 1, ""001011100000"": 1, ""001011100001"": 1, ""001011100010"": 2, ""001011100110"": 1, ""001011101000"": 2, ""001011101010"": 1, ""001011101100"": 1, ""001011110110"": 1, ""001011111001"": 1, ""001011111011"": 1, ""001011111110"": 1, ""001100000100"": 1, ""001100001000"": 1, ""001100001001"": 1, ""001100001100"": 2, ""001100001110"": 1, ""001100010000"": 1, ""001100010110"": 1, ""001100010111"": 1, ""001100011010"": 1, ""001100100000"": 1, ""001100100010"": 2, ""001100101000"": 2, ""001100101011"": 1, ""001100101110"": 2, ""001100110010"": 1, ""001101000000"": 1, ""001101000010"": 1, ""001101001010"": 1, ""001101001110"": 1, ""001101010001"": 1, ""001101010100"": 1, ""001101010111"": 1, ""001101011001"": 1, ""001110000100"": 1, ""001110001001"": 1, ""001110001110"": 1, ""001110001111"": 1, ""001110110110"": 1, ""001110111001"": 1, ""001110111100"": 1, ""001111001000"": 1, ""001111011100"": 1, ""001111110100"": 1, ""001111110110"": 1, ""010000010010"": 1, ""010000101001"": 1, ""010001000001"": 1, ""010001000101"": 1, ""010001010011"": 1, ""010010110001"": 1, ""010010110111"": 1, ""010011100110"": 1, ""010100110001"": 1, ""010100111101"": 1, ""010101100111"": 1, ""010110001010"": 1, ""010111011000"": 1, ""010111100010"": 1, ""011001010111"": 1, ""011011001100"": 1, ""011100001000"": 1, ""011100110100"": 1, ""011111111110"": 1, ""100011000101"": 1}"
1 qubit test,0.8385164807134509,1,12,1.0,42,100,100,0.3984378984375,1,000011101110,0.9066719731324341,0.9380108685094952,0.16880647867291904,0.06815549241898322,1.7679476361933641,7220.3671875,4321.7872759000165,"{""000010111010"": 1, ""000010111101"": 1, ""000010111111"": 1, ""000011001100"": 1, ""000011001111"": 1, ""000011010000"": 3, ""000011010001"": 2, ""000011010100"": 1, ""000011010101"": 1, ""000011010110"": 1, ""000011010111"": 1, ""000011011000"": 1, ""000011011001"": 1, ""000011011011"": 2, ""000011011100"": 3, ""000011011110"": 1, ""000011011111"": 2, ""000011100000"": 3, ""000011100001"": 1, ""000011100010"": 2, ""000011100011"": 3, ""000011100100"": 3, ""000011100110"": 2, ""000011100111"": 1, ""000011101000"": 3, ""000011101001"": 1, ""000011101010"": 3, ""000011101011"": 4, ""000011101100"": 2, ""000011101101"": 1, ""000011101110"": 6, ""000011110000"": 4, ""000011110001"": 1, ""000011110010"": 3, ""000011110100"": 1, ""000011110101"": 1, ""000011110110"": 1, ""000011110111"": 1, ""000011111000"": 1, ""000011111001"": 2, ""000011111011"": 2, ""000011111100"": 1, ""000011111110"": 1, ""000100000000"": 1, ""000100000010"": 1, ""000100000100"": 1, ""000100001000"": 2, ""000100001001"": 1, ""000100001110"": 1, ""000100010001"": 1, ""000100010011"": 1, ""000100010110"": 2, ""000100011000"": 2, ""000100011010"": 1, ""000100100100"": 1, ""000100100110"": 1, ""000100101001"": 1, ""000100101010"": 1, ""000100110000"": 1, ""000100111101"": 1, ""000101011000"": 1, ""001001001011"": 1}"
1 qubit test,0.8385164807134509,1,12,1.0,42,1000,100,0.6234496653422542,1,000101101110,0.9472819317526792,1.0108039515762068,0.329324241598187,0.1087654510392283,4.338632754359727,7802.94140625,39875.5363675,"{""000011001101"": 1, ""000011010110"": 1, ""000011111010"": 1, ""000100001110"": 1, ""000100011010"": 1, ""000100011011"": 1, ""000100011101"": 2, ""000100011110"": 1, ""000100011111"": 1, ""000100100000"": 1, ""000100100100"": 2, ""000100100101"": 1, ""000100101001"": 1, ""000100101101"": 2, ""000100101110"": 1, ""000100110000"": 2, ""000100110001"": 1, ""000100110100"": 1, ""000100110101"": 1, ""000100110110"": 1, ""000100110111"": 2, ""000100111001"": 2, ""000100111100"": 2, ""000100111110"": 1, ""000100111111"": 2, ""000101000000"": 4, ""000101000001"": 1, ""000101000010"": 2, ""000101000011"": 2, ""000101000100"": 6, ""000101000101"": 2, ""000101000110"": 6, ""000101000111"": 3, ""000101001000"": 1, ""000101001010"": 5, ""000101001011"": 4, ""000101001100"": 4, ""000101001101"": 4, ""000101001110"": 4, ""000101001111"": 2, ""000101010000"": 6, ""000101010001"": 2, ""000101010010"": 9, ""000101010011"": 3, ""000101010100"": 5, ""000101010101"": 3, ""000101010110"": 11, ""000101010111"": 6, ""000101011000"": 7, ""000101011001"": 4, ""000101011010"": 8, ""000101011011"": 2, ""000101011100"": 14, ""000101011101"": 3, ""000101011110"": 5, ""000101011111"": 9, ""000101100000"": 14, ""000101100001"": 8, ""000101100010"": 5, ""000101100011"": 8, ""000101100100"": 11, ""000101100101"": 4, ""000101100110"": 8, ""000101100111"": 4, ""000101101000"": 14, ""000101101001"": 5, ""000101101010"": 16, ""000101101011"": 7, ""000101101100"": 9, ""000101101101"": 7, ""000101101110"": 18, ""000101101111"": 6, ""000101110000"": 11, ""000101110001"": 6, ""000101110010"": 17, ""000101110011"": 7, ""000101110100"": 10, ""000101110101"": 8, ""000101110110"": 7, ""000101110111"": 4, ""000101111000"": 15, ""000101111001"": 7, ""000101111010"": 12, ""000101111011"": 7, ""000101111100"": 16, ""000101111101"": 7, ""000101111110"": 13, ""000101111111"": 8, ""000110000000"": 15, ""000110000001"": 9, ""000110000010"": 5, ""000110000011"": 8, ""000110000100"": 12, ""000110000101"": 10, ""000110000110"": 8, ""000110000111"": 7, ""000110001000"": 7, ""000110001001"": 4, ""000110001010"": 12, ""000110001011"": 7, ""000110001100"": 10, ""000110001101"": 3, ""000110001110"": 8, ""000110001111"": 4, ""000110010000"": 5, ""000110010001"": 3, ""000110010010"": 12, ""000110010011"": 4, ""000110010100"": 5, ""000110010101"": 2, ""000110010110"": 6, ""000110010111"": 2, ""000110011000"": 7, ""000110011001"": 5, ""000110011010"": 11, ""000110011011"": 7, ""000110011100"": 10, ""000110011101"": 7, ""000110011110"": 8, ""000110011111"": 1, ""000110100000"": 4, ""000110100001"": 2, ""000110100010"": 13, ""000110100011"": 6, ""000110100100"": 5, ""000110100101"": 3, ""000110100110"": 10, ""000110100111"": 1, ""000110101000"": 3, ""000110101001"": 2, ""000110101010"": 3, ""000110101011"": 1, ""000110101100"": 5, ""000110101101"": 3, ""000110101110"": 3, ""000110110000"": 2, ""000110110001"": 6, ""000110110010"": 1, ""000110110011"": 3, ""000110110100"": 5, ""000110110110"": 4, ""000110110111"": 2, ""000110111000"": 1, ""000110111001"": 1, ""000110111010"": 3, ""000110111011"": 1, ""000110111100"": 7, ""000110111101"": 1, ""000110111110"": 5, ""000110111111"": 1, ""000111000000"": 3, ""000111000001"": 1, ""000111000010"": 4, ""000111000100"": 2, ""000111000101"": 2, ""000111000110"": 3, ""000111000111"": 1, ""000111001000"": 4, ""000111001001"": 2, ""000111001010"": 3, ""000111001011"": 1, ""000111001100"": 5, ""000111001110"": 6, ""000111001111"": 3, ""000111010000"": 1, ""000111010010"": 1, ""000111010011"": 1, ""000111010100"": 3, ""000111010101"": 2, ""000111011000"": 3, ""000111011010"": 3, ""000111011100"": 1, ""000111011101"": 2, ""000111011110"": 4, ""000111011111"": 2, ""000111100000"": 1, ""000111100001"": 1, ""000111100010"": 1, ""000111100011"": 1, ""000111100100"": 2, ""000111100101"": 1, ""000111100110"": 1, ""000111101000"": 3, ""000111101001"": 1, ""000111101010"": 1, ""000111101011"": 1, ""000111101110"": 1, ""000111101111"": 2, ""000111110010"": 3, ""000111110100"": 3, ""000111110101"": 1, ""000111110111"": 1, ""000111111000"": 2, ""000111111010"": 1, ""000111111011"": 1, ""000111111100"": 1, ""000111111101"": 1, ""000111111110"": 3, ""001000000000"": 2, ""001000000001"": 1, ""001000000010"": 3, ""001000000110"": 2, ""001000001000"": 1, ""001000001010"": 3, ""001000001100"": 3, ""001000010000"": 1, ""001000010010"": 1, ""001000010100"": 3, ""001000010101"": 1, ""001000011000"": 1, ""001000011001"": 1, ""001000011010"": 1, ""001000100000"": 2, ""001000100100"": 1, ""001000100101"": 1, ""001000101000"": 1, ""001000101001"": 3, ""001000101101"": 1, ""001000110000"": 1, ""001000110010"": 1, ""001000110100"": 1, ""001000111111"": 1, ""001001000000"": 1, ""001001000111"": 1, ""001001001000"": 1, ""001001001010"": 1, ""001001010010"": 1, ""001001010110"": 1, ""001001010111"": 1, ""001001011110"": 1, ""001001100110"": 2, ""001001101000"": 1, ""001001101011"": 1, ""001001101101"": 1, ""001001110000"": 1, ""001001110110"": 1, ""001001111100"": 2, ""001010000000"": 1, ""001010001001"": 1, ""001010001110"": 1, ""001010010010"": 1, ""001010010100"": 1, ""001010010110"": 1, ""001010011010"": 1, ""001010011111"": 1, ""001010100100"": 1, ""001010100110"": 1, ""001010111000"": 1, ""001010111001"": 1, ""001010111010"": 1, ""001010111011"": 1, ""001010111111"": 1, ""001011000110"": 1, ""001011001010"": 1, ""001011100110"": 1, ""001011100111"": 1, ""001011101010"": 1, ""001011101011"": 1, ""001011110000"": 1, ""001100000000"": 1, ""001100001000"": 1, ""001100101100"": 1, ""001100101110"": 2, ""001101101100"": 1, ""001101110110"": 1, ""001101111110"": 1, ""001110000101"": 1, ""001110010110"": 1, ""010000100001"": 1, ""010000110011"": 1, ""010010001110"": 1, ""010010110000"": 1, ""011010000110"": 1, ""011111100010"": 1, ""100101101100"": 1}"
1 qubit test,0.8385164807134509,1,12,1.0,42,100,1000,0.3984378984375,1,000011101001,0.902821985985375,0.9227649194071412,0.11937428860061541,0.06430550527192413,1.7679476361933641,7093.2890625,28443.069805000036,"{""000010011111"": 1, ""000010111110"": 1, ""000011000110"": 1, ""000011001100"": 1, ""000011010000"": 1, ""000011010001"": 2, ""000011010010"": 1, ""000011010100"": 1, ""000011010101"": 3, ""000011011000"": 1, ""000011011001"": 2, ""000011011010"": 1, ""000011011011"": 4, ""000011011100"": 2, ""000011011101"": 1, ""000011011111"": 4, ""000011100000"": 3, ""000011100001"": 1, ""000011100010"": 2, ""000011100011"": 2, ""000011100100"": 3, ""000011100101"": 2, ""000011100110"": 1, ""000011100111"": 2, ""000011101000"": 1, ""000011101001"": 4, ""000011101010"": 2, ""000011101011"": 1, ""000011101100"": 1, ""000011101101"": 1, ""000011101110"": 2, ""000011101111"": 3, ""000011110000"": 4, ""000011110001"": 2, ""000011110010"": 4, ""000011110011"": 2, ""000011110100"": 4, ""000011110101"": 1, ""000011111001"": 1, ""000011111010"": 1, ""000011111011"": 1, ""000011111100"": 3, ""000100000001"": 1, ""000100000110"": 2, ""000100000111"": 1, ""000100001001"": 1, ""000100001010"": 2, ""000100001011"": 1, ""000100010000"": 2, ""000100010100"": 1, ""000100010110"": 1, ""000100010111"": 1, ""000100011000"": 1, ""000100100100"": 1, ""000100110000"": 1, ""000101000010"": 1, ""000101010101"": 1, ""000110100000"": 1}"
