ham,num_system_qubits,num_ancilla,time,segments,replication_seed,n_circuits,n_shots,depth,size,peak_MB,runtime,exact_eig,most_likely_bs,est_energy_med,est_energy_mean,est_energy_std,est_energy_min,est_energy_max,estimation_error,alpha,counts
ising,2,14,0.8963320961378564,1,42,1,1,65010,67853,803.796875,44.80566541700682,3.1240998703626586,10010001111000,-3.0154829442131192,-3.0154829442131192,0,-3.0154829442131192,-3.0154829442131192,6.139582814575778,4.4,"{""10010001111000"": 1}"
ising,2,14,1.3389041012244733,1,42,1,1,65010,67853,779.453125,44.91994787499425,3.1240998703626586,10111011110110,-1.2493845135431685,-1.2493845135431685,0,-1.2493845135431685,-1.2493845135431685,4.3734843839058275,4.4,"{""10111011110110"": 1}"
ising,2,14,2.0,1,42,1,1,65010,67853,782.890625,45.48609237499477,3.1240998703626586,10110000000110,-0.9805972186558961,-0.9805972186558961,0,-0.9805972186558961,-0.9805972186558961,4.104697089018555,4.4,"{""10110000000110"": 1}"
ising,2,16,0.0009765625,1,42,1,1,259245,270358,1491.171875,572.1464491660008,3.1240998703626586,0000000000100000,3.141592653589793,3.141592653589793,0,3.141592653589793,3.141592653589793,0.017492783227134545,4.4,"{""0000000000100000"": 1}"
ising,2,16,0.0014587489859907092,1,42,1,1,259245,270358,1214.328125,615.4062687920086,3.1240998703626586,0000000000110000,3.1547184662010337,3.1547184662010337,0,3.1547184662010337,3.1547184662010337,0.030618595838375118,4.4,"{""0000000000110000"": 1}"
ising,2,16,0.0032549297124943137,1,42,1,1,259245,270358,1218.890625,634.1775030419958,3.1240998703626586,0000000001110110,3.475684364928162,3.475684364928162,0,3.475684364928162,3.475684364928162,0.35158449456550356,4.4,"{""0000000001110110"": 1}"
ising,2,16,0.0021790193706280165,1,42,1,1,259245,270358,924.28125,635.5727069999994,3.1240998703626586,0000000001000110,3.0799019216912473,3.0799019216912473,0,3.0799019216912473,3.0799019216912473,0.04419794867141125,4.4,"{""0000000001000110"": 1}"
ising,2,16,0.010848837051677003,1,42,1,1,259245,270358,1042.65625,653.6015035000019,3.1240998703626586,0000010010100110,10.516318067599574,10.516318067599574,0,10.516318067599574,10.516318067599574,7.392218197236915,4.4,"{""0000010010100110"": 1}"
ising,2,16,0.004862080427593842,1,42,1,1,259245,270358,1065.71875,655.4661088749999,3.1240998703626586,0000000010100000,3.1549885089926026,3.1549885089926026,0,3.1549885089926026,3.1549885089926026,0.030888638629944065,4.4,"{""0000000010100000"": 1}"
ising,2,16,0.016205547569471748,1,42,1,1,259245,270358,1177.671875,651.7330018339999,3.1240998703626586,1111111000111111,-2.6563333127437185,-2.6563333127437185,0,-2.6563333127437185,-2.6563333127437185,5.780433183106377,4.4,"{""1111111000111111"": 1}"
ising,2,16,0.007262776211003177,1,42,1,1,259245,270358,1237.265625,660.770914875,3.1240998703626586,0000000011100110,3.036163195067012,3.036163195067012,0,3.036163195067012,3.036163195067012,0.08793667529564653,4.4,"{""0000000011100110"": 1}"
ising,2,16,0.0009765625,1,42,1,1,259245,270358,1972.515625,283.09711391699966,3.1240998703626586,0000000000100000,3.141592653589793,3.141592653589793,0,3.141592653589793,3.141592653589793,0.017492783227134545,4.4,"{""0000000000100000"": 1}"
ising,2,16,0.0014587489859907092,1,42,1,1,259245,270358,2176.796875,293.80487958400045,3.1240998703626586,0000000000110000,3.1547184662010337,3.1547184662010337,0,3.1547184662010337,3.1547184662010337,0.030618595838375118,4.4,"{""0000000000110000"": 1}"
ising,2,16,0.0021790193706280165,1,42,1,1,259245,270358,2253.1875,294.7199091250077,3.1240998703626586,0000000001000110,3.0799019216912473,3.0799019216912473,0,3.0799019216912473,3.0799019216912473,0.04419794867141125,4.4,"{""0000000001000110"": 1}"
ising,2,16,0.0032549297124943137,1,42,1,1,259245,270358,2050.4375,292.303956542004,3.1240998703626586,0000000001110110,3.475684364928162,3.475684364928162,0,3.475684364928162,3.475684364928162,0.35158449456550356,4.4,"{""0000000001110110"": 1}"
ising,2,16,0.004862080427593842,1,42,1,1,259245,270358,2020.546875,314.9023125410022,3.1240998703626586,0000000010100000,3.1549885089926026,3.1549885089926026,0,3.1549885089926026,3.1549885089926026,0.030888638629944065,4.4,"{""0000000010100000"": 1}"
ising,2,16,0.007262776211003177,1,42,1,1,259245,270358,2293.390625,316.05291283300903,3.1240998703626586,0000000011100110,3.036163195067012,3.036163195067012,0,3.036163195067012,3.036163195067012,0.08793667529564653,4.4,"{""0000000011100110"": 1}"
ising,2,16,0.010848837051677003,1,42,1,1,259245,270358,2121.765625,308.1531519579876,3.1240998703626586,0000010010100110,10.516318067599574,10.516318067599574,0,10.516318067599574,10.516318067599574,7.392218197236915,4.4,"{""0000010010100110"": 1}"
ising,2,16,0.016205547569471748,1,42,1,1,259245,270358,2348.5625,306.297950082997,3.1240998703626586,1111111000111111,-2.6563333127437185,-2.6563333127437185,0,-2.6563333127437185,-2.6563333127437185,5.780433183106377,4.4,"{""1111111000111111"": 1}"
ising,2,16,0.0242071819104165,1,42,1,1,259245,270358,2109.125,304.7271100420039,3.1240998703626586,0000110001110110,12.634160420511236,12.634160420511236,0,12.634160420511236,12.634160420511236,9.510060550148577,4.4,"{""0000110001110110"": 1}"
ising,2,16,0.036159694915085014,1,42,1,1,259245,270358,2202.953125,300.6778715419932,3.1240998703626586,0000010000100110,2.815786334343027,2.815786334343027,0,2.815786334343027,2.815786334343027,0.3083135360196314,4.4,"{""0000010000100110"": 1}"
ising,2,16,0.054013868330100356,1,42,1,1,259245,270358,2083.625,304.5310458749882,3.1240998703626586,0000010001100100,1.995082997766216,1.995082997766216,0,1.995082997766216,1.995082997766216,1.1290168725964427,4.4,"{""0000010001100100"": 1}"
ising,2,16,0.0806836998717128,1,42,1,1,259245,270358,2205.453125,301.9299046669912,3.1240998703626586,0100010000100111,20.73169894352466,20.73169894352466,0,20.73169894352466,20.73169894352466,17.607599073162,4.4,"{""0100010000100111"": 1}"
ising,2,16,0.12052199974281191,1,42,1,1,259245,270358,2083.609375,303.39307499999995,3.1240998703626586,1110111010110100,-3.522420669697448,-3.522420669697448,0,-3.522420669697448,-3.522420669697448,6.646520540060107,4.4,"{""1110111010110100"": 1}"
ising,2,16,0.18003081719234498,1,42,1,1,259245,270358,2085.796875,310.72852508300275,3.1240998703626586,1110010001100110,-3.7629350130995327,-3.7629350130995327,0,-3.7629350130995327,-3.7629350130995327,6.887034883462191,4.4,"{""1110010001100110"": 1}"
