ham,num_system_qubits,num_ancilla,time,segments,replication_seed,n_circuits,n_shots,depth,size,peak_MB,runtime,exact_eig,most_likely_bs,est_energy_med,est_energy_mean,est_energy_std,est_energy_min,est_energy_max,estimation_error,alpha,counts
ising_0.1,2,6,0.001953125,1,42,100,1,129,151,217.98828125,72.58168930000102,0.3124099870362661,000000,0.0,0.0,0.0,0.0,0.0,0.3124099870362661,0.43999999999999995,"{""000000"": 100}"
ising_0.1,2,6,0.0009765625,1,42,100,1,129,151,220.5625,72.73292589999619,0.3124099870362661,000000,0.0,0.0,0.0,0.0,0.0,0.3124099870362661,0.43999999999999995,"{""000000"": 100}"
ising_0.1,2,6,0.0015501963398126943,1,42,100,1,129,151,219.421875,72.77018150000367,0.3124099870362661,000000,0.0,0.0,0.0,0.0,0.0,0.3124099870362661,0.43999999999999995,"{""000000"": 100}"
ising_0.1,2,6,0.0010547458387620175,1,42,100,1,129,151,219.85546875,72.8854999999894,0.3124099870362661,000000,0.0,0.0,0.0,0.0,0.0,0.3124099870362661,0.43999999999999995,"{""000000"": 100}"
ising_0.1,2,6,0.002109491677524035,1,42,100,1,129,151,220.5078125,73.04768770000373,0.3124099870362661,000000,0.0,0.0,0.0,0.0,0.0,0.3124099870362661,0.43999999999999995,"{""000000"": 100}"
ising_0.1,2,6,0.0013288964845452902,1,42,100,1,129,151,221.4140625,73.24983400000201,0.3124099870362661,000000,0.0,0.0,0.0,0.0,0.0,0.3124099870362661,0.43999999999999995,"{""000000"": 100}"
ising_0.1,2,6,0.0016743046540099089,1,42,100,1,129,151,218.8125,73.2090113000013,0.3124099870362661,000000,0.0,0.0,0.0,0.0,0.0,0.3124099870362661,0.43999999999999995,"{""000000"": 100}"
ising_0.1,2,6,0.0018083490474361146,1,42,100,1,129,151,220.35546875,73.39286369999172,0.3124099870362661,000000,0.0,0.0,0.0,0.0,0.0,0.3124099870362661,0.43999999999999995,"{""000000"": 100}"
ising_0.1,2,6,0.0014352875901128893,1,42,100,1,129,151,218.62890625,73.43078429999878,0.3124099870362661,000000,0.0,0.0,0.0,0.0,0.0,0.3124099870362661,0.43999999999999995,"{""000000"": 100}"
ising_0.1,2,6,0.0012303916502879625,1,42,100,1,129,151,220.23828125,73.44649649999337,0.3124099870362661,000000,0.0,0.0,0.0,0.0,0.0,0.3124099870362661,0.43999999999999995,"{""000000"": 100}"
ising_0.1,2,6,0.0011391885152110507,1,42,100,1,129,151,220.73046875,73.53974380000727,0.3124099870362661,000000,0.0,0.0,0.0,0.0,0.0,0.3124099870362661,0.43999999999999995,"{""000000"": 100}"
ising_0.1,2,6,0.0033486093080198178,1,42,100,1,129,151,221.6328125,67.11623420000251,0.3124099870362661,000000,0.0,0.0,0.0,0.0,0.0,0.3124099870362661,0.43999999999999995,"{""000000"": 100}"
ising_0.1,2,6,0.00421898335504807,1,42,100,1,129,151,220.55078125,67.23360619999585,0.3124099870362661,000000,0.0,0.0,0.0,0.0,0.0,0.3124099870362661,0.43999999999999995,"{""000000"": 100}"
ising_0.1,2,6,0.0026577929690905803,1,42,100,1,129,151,221.16015625,68.49306570000772,0.3124099870362661,000000,0.0,0.0,0.0,0.0,0.0,0.3124099870362661,0.43999999999999995,"{""000000"": 100}"
ising_0.1,2,6,0.004556754060844206,1,42,100,1,129,151,221.84765625,69.19440749999194,0.3124099870362661,000000,0.0,0.0,0.0,0.0,0.0,0.3124099870362661,0.43999999999999995,"{""000000"": 100}"
ising_0.1,2,6,0.0022783770304221013,1,42,100,1,129,151,220.6328125,70.20901190000586,0.3124099870362661,000000,0.0,0.0,0.0,0.0,0.0,0.3124099870362661,0.43999999999999995,"{""000000"": 100}"
ising_0.1,2,6,0.0031003926796253885,1,42,100,1,129,151,222.30859375,70.34144370000286,0.3124099870362661,000000,0.0,0.0,0.0,0.0,0.0,0.3124099870362661,0.43999999999999995,"{""000000"": 100}"
