Num Qubits,Time,Shots,Num Ancilla,Exact Eigenvalue,Expected Phase,Most Probable Bitstring,Estimated Phase,Estimated Eigenvalue,Eigenvalue Error,Alpha,QDRIFT Implementation,type of Hamiltonian,Num Random Circuits,Num Shots per Circuit,Circuit Depth,qDRIFT samples per invocation of qDRIFT channelRaw results
2,0.44512793318037613,1024,12,(2.561249694973137+0j),0.18144996961645005,001111011110,0.24169921875,3.4116955302182674,0.8504458352451305,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,4098,1,"{'100001100101': 2, '011000100111': 3, '101110011011': 2, '001000100011': 5, '001111100011': 1, '010101100000': 1, '101111101011': 2, '001010011111': 6, '010111011111': 2, '101001100100': 2, '010001100101': 17, '100100100010': 2, '111000100110': 1, '001101110111': 1, '010111011101': 1, '101101100001': 1, '001110011001': 4, '110000100101': 5, '010001010111': 2, '001110010100': 2, '001010010001': 2, '010000010111': 3, '110111101100': 1, '001110100010': 16, '001010100111': 1, '101000100001': 3, '001011011101': 1, '110010010110': 1, '101111100011': 3, '110000000101': 1, '101111011010': 1, '011000100011': 5, '101111100010': 1, '011001011111': 4, '010110100001': 1, '100101100100': 1, '010110011001': 2, '010000001001': 2, '001111101001': 2, '110010100101': 1, '010001100010': 13, '001001011100': 1, '001111010001': 1, '010001100001': 13, '010000100011': 6, '010000011111': 8, '001101011110': 2, '110010011010': 1, '101000001101': 1, '001111011011': 13, '101111011101': 1, '100001011010': 1, '111110001101': 1, '110000100001': 5, '010000100010': 14, '001111011111': 13, '010000100111': 5, '010000011011': 11, '001110100111': 9, '001110011110': 11, '010001011111': 4, '010101100010': 6, '001100100000': 1, '001111101110': 1, '101110100111': 1, '010101011101': 3, '001001011001': 2, '000111101011': 1, '010010010111': 1, '110001100101': 1, '010101100101': 11, '000111011110': 4, '001001010111': 1, '001111011110': 21, '101000011111': 2, '010101101000': 3, '100110011111': 1, '101110011110': 4, '001000100100': 1, '010010100111': 2, '100101101011': 1, '011010011011': 2, '010000011101': 8, '011011100110': 1, '010000100001': 12, '001110100001': 4, '010111100001': 7, '000110011001': 1, '110001011100': 1, '010110011111': 4, '000111011011': 4, '110110010100': 1, '100101011001': 2, '000111100001': 6, '001000100001': 4, '010010100010': 5, '001111100001': 6, '010001110011': 1, '000101100001': 2, '001111011010': 5, '101111110101': 1, '110111011001': 1, '101001011111': 1, '010111100010': 2, '101111100101': 5, '010001011110': 3, '001110011111': 7, '011000100001': 4, '010000001011': 3, '110101100001': 1, '000111100101': 9, '011000011111': 4, '001000001100': 1, '101111100001': 7, '010101101100': 1, '010111011001': 1, '001110011101': 4, '001010011011': 5, '010101011001': 3, '001111101100': 2, '010000100101': 8, '000011011110': 1, '010001101001': 3, '010101011010': 1, '101110100010': 2, '001101100010': 1, '001010100010': 1, '100111100111': 1, '001111111000': 1, '010010000101': 1, '110000100100': 2, '010111101100': 1, '001110100101': 10, '011001011011': 1, '010110100111': 1, '001010011101': 4, '010010100011': 1, '100110011011': 1, '101110011010': 1, '001111100000': 3, '011000100100': 2, '010001110101': 1, '101000100011': 1, '001010100101': 2, '110111011110': 4, '010100100110': 3, '010101011111': 9, '011000010101': 2, '110001100001': 1, '010001111010': 1, '111101110111': 1, '001111101000': 2, '111010011111': 1, '010111100101': 7, '011000100010': 7, '100110011101': 1, '010010100101': 1, '001111100110': 8, '101000010101': 1, '010000010001': 1, '111010100101': 1, '010001011101': 5, '001001011111': 2, '011000010110': 1, '000111101110': 1, '001111101011': 6, '001110100011': 8, '010000011010': 2, '010000100100': 4, '001011011111': 1, '010000011000': 2, '000111101000': 1, '001111111001': 1, '001000011001': 2, '101111101101': 1, '010001100011': 5, '010111100111': 2, '001010011000': 1, '101110100000': 1, '101000100101': 1, '001101100011': 2, '000110011010': 1, '001010101011': 2, '000101100110': 1, '010101100011': 2, '110000100111': 1, '001110010110': 2, '010001010101': 2, '000111011101': 1, '010001100100': 6, '001110000111': 1, '010001100110': 6, '010111101011': 3, '101110100001': 1, '001010011001': 1, '010101011011': 1, '000111011111': 2, '010110011110': 4, '010010011111': 1, '000111100011': 3, '110110011011': 1, '101001100010': 1, '110001100000': 1, '011000010100': 1, '001010011110': 7, '010101100100': 4, '100101100011': 2, '010010100001': 1, '001000100010': 5, '101110011100': 1, '001000011110': 1, '000110011110': 2, '110111100001': 1, '000101100101': 1, '010001110111': 1, '010001101000': 1, '110111011011': 2, '111001100101': 1, '000110011100': 1, '110001011001': 2, '010000000101': 1, '001001011101': 2, '110110100010': 2, '000110100001': 2, '001111011101': 6, '001110010111': 1, '011000011110': 1, '101010011011': 1, '000111100110': 4, '010111100110': 2, '010000000110': 1, '001110100000': 4, '100111011001': 1, '110000100010': 3, '001111011001': 6, '101110011111': 2, '001111100111': 7, '000111101101': 1, '011000010111': 1, '110001100011': 2, '010000011001': 7, '000111100111': 6, '010001011001': 4, '001001011011': 2, '111010100001': 1, '001110011100': 2, '111010100010': 1, '010000100000': 3, '010000011110': 6, '110000011001': 5, '001001101001': 1, '101111011110': 2, '001011011110': 2, '001111110110': 1, '100111101001': 1, '010110001011': 1, '010111111110': 1, '100001101101': 1, '110001011011': 1, '001110001110': 1, '001100011001': 1, '010000011100': 4, '010000100110': 4, '001110101101': 1, '001110011011': 7, '010001011010': 1, '101010000100': 1, '000101011100': 1, '101000011001': 1, '111110011100': 1, '110001011111': 2, '000110001011': 1, '010001110010': 1, '101001100001': 2, '000111010111': 2, '001001011010': 1, '101111011011': 1, '010100011011': 1, '011000100000': 1, '111010001100': 1, '110111011111': 4, '101110011101': 3, '001000100101': 4, '011000100101': 6, '000110011011': 6, '111000011101': 1, '110110100001': 3, '000000100010': 1, '100100100101': 1, '101111011111': 1, '001010011100': 1, '010101110111': 1, '111001100000': 1, '101010011001': 1, '100101011110': 4, '101101011111': 1, '011010101011': 1, '100101100101': 1, '100101011011': 2, '011000011001': 3, '000101100011': 1, '111010010010': 1, '000111111010': 1, '010110011101': 2, '011000001100': 1, '010001100111': 1, '100101011101': 1, '010100100001': 2, '010010011001': 1, '000101011111': 2, '000101101111': 1, '101000011011': 2, '001010101001': 1, '001101101001': 1, '100101100000': 1, '000110011101': 1, '110001101001': 2, '100101011111': 1, '101101011110': 1, '010100100011': 2, '001101100001': 1, '001010100001': 3, '000111111001': 1, '100101100001': 3, '011000100110': 2, '010010001010': 1, '110111101011': 2, '110111111001': 1, '110110011100': 2, '100110100010': 1, '100101100110': 1, '010010000010': 1, '110010011011': 1, '000101011110': 2, '011010100000': 1, '100111100101': 2, '010001101011': 1, '011000000110': 1, '011000101000': 1, '000110011111': 1, '110010011111': 1, '101101011101': 1, '010100100010': 1, '001010001010': 1, '111000011111': 1, '001001011110': 2, '010001011011': 1, '001110011010': 2, '101111111001': 1, '011001011101': 1, '100001011111': 1, '001001111011': 1, '010000101010': 1, '001011011010': 2, '000110101000': 1, '001010011010': 5, '001001101011': 1, '011000000101': 1, '000110101001': 1, '001111011100': 1, '111110011010': 1, '110001011101': 3, '000111100100': 1, '010111110110': 1, '001101100100': 1, '001111111101': 1, '111110011011': 1, '101110101011': 2, '111000011001': 1, '111000011000': 1, '110110010101': 1, '010110011011': 3, '010101101001': 3, '001000011011': 1, '001111111011': 1, '110110000101': 1, '010000010010': 1, '110000101001': 1, '001110011000': 1, '010111011110': 1, '000111100010': 1, '101101011001': 1, '111000011100': 1, '101000011110': 1, '001101111100': 1, '001001101010': 2, '100101101001': 1, '101111100100': 1, '010110101011': 1, '110000011000': 1, '001010010101': 3, '001001100110': 1, '100111100001': 1, '101000010100': 1, '110110011110': 1, '101001100101': 1, '111000100011': 1, '000110100010': 1, '001100100010': 1, '001011100001': 1, '100111011111': 1, '100111011011': 1, '001110010001': 1, '001101011001': 2, '010110010001': 1, '001000011100': 1, '000111101001': 1, '101000011101': 2, '001110100100': 1, '001110001111': 1, '001000011010': 1, '111001011011': 1, '010101011110': 1, '100101110010': 1, '010000001110': 1, '010101100001': 1, '100101100111': 1, '010111110101': 1, '001110101000': 1, '010000101001': 1, '111010011100': 1, '010001100000': 1, '101010011101': 1, '000101100010': 1}"
2,0.4953925771738686,1024,8,(2.561249694973137+0j),0.20193962538852453,01010101,0.33203125,4.211233610777883,1.6499839158047465,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,258,1,"{'00101101': 18, '00110011': 12, '11011011': 5, '01011011': 31, '01100101': 49, '00001110': 3, '00100101': 9, '00111011': 9, '01001100': 5, '11100101': 22, '10011010': 6, '10001011': 27, '01010101': 70, '10001010': 4, '01010110': 13, '01010011': 45, '10001101': 36, '01101010': 6, '11110001': 3, '01001110': 4, '11010101': 24, '10010010': 6, '10101011': 48, '10101101': 17, '10110001': 4, '01011101': 4, '00100010': 2, '11010100': 4, '11100110': 6, '11001101': 4, '00110100': 1, '00101100': 7, '10011011': 42, '11110010': 10, '00101111': 5, '00110001': 4, '11100011': 2, '00011011': 17, '11110011': 17, '10100110': 4, '00011100': 1, '01100110': 7, '00101011': 41, '00110101': 8, '00010011': 2, '01101111': 2, '11110101': 17, '00010001': 2, '01101101': 14, '01010100': 10, '10010111': 3, '01110101': 9, '01011001': 7, '11101001': 2, '10100101': 22, '01100100': 5, '00011010': 2, '10000010': 1, '00001101': 5, '01001011': 7, '10011001': 1, '10001111': 3, '10001110': 9, '11001011': 2, '10011101': 7, '10101111': 3, '10010000': 1, '11101110': 1, '01001111': 2, '01110011': 8, '00100111': 4, '00110110': 2, '00101010': 3, '01000111': 1, '01111011': 1, '10100011': 3, '11110110': 3, '11111001': 2, '11110111': 1, '00110111': 1, '10011100': 9, '10001100': 4, '00001011': 7, '11000101': 1, '10100001': 2, '01100011': 4, '00010101': 5, '10101100': 2, '00101110': 4, '00110010': 3, '01011010': 6, '01010111': 5, '01101011': 8, '01010000': 1, '11010011': 13, '10010110': 2, '01110010': 4, '10101010': 6, '00011110': 2, '01100111': 1, '10000101': 6, '11100100': 4, '11001111': 1, '01010010': 7, '10010100': 1, '11101111': 2, '00100011': 1, '00100110': 4, '00111010': 1, '10010001': 6, '01101110': 7, '00011001': 1, '01101100': 2, '00010111': 1, '00001111': 2, '01101001': 2, '00101001': 1, '01010001': 7, '10000110': 2, '11011101': 1, '00011101': 3, '11011001': 1, '11101010': 2, '10001001': 1, '00000101': 1, '11011100': 1, '01001101': 1, '01110001': 3, '10010011': 2, '11101100': 2, '10011110': 3, '00001010': 1, '00100100': 1, '00111100': 1, '11100111': 1, '01011000': 1, '00010100': 2, '11010110': 1, '01011111': 1, '10110011': 1, '11101011': 1, '10101110': 1, '01100010': 3, '11101101': 1, '10010101': 3, '11110100': 2, '01011110': 1, '00010000': 1, '10111001': 1, '11011010': 1, '01100001': 1}"
2,0.03068094180223226,1024,12,(2.561249694973137+0j),0.012506642569122291,000000110001,0.011962890625,2.4498941098648936,0.11135558510824328,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,4098,1,"{'000000110001': 206, '000000101111': 174, '000100101111': 2, '000000010000': 1, '111111001011': 5, '001111011111': 1, '000000110110': 9, '000011001111': 5, '000001000111': 25, '000000111111': 9, '000000100111': 45, '000011010001': 7, '000001000110': 1, '000000110111': 132, '000000110010': 19, '000000101110': 5, '000001101111': 1, '111111001010': 3, '000101100001': 1, '000011111001': 1, '000111011001': 1, '001111001011': 1, '000000110011': 76, '000000101101': 14, '000011100111': 1, '000000110101': 56, '000000101011': 8, '000000011001': 4, '000010001011': 1, '110111001111': 1, '000001010010': 2, '000000110000': 5, '000000000111': 3, '000001000001': 4, '000001011001': 3, '110111001001': 3, '000001000101': 2, '000000111110': 2, '000000001011': 1, '000000010001': 9, '111111000001': 1, '111111001001': 9, '001111001001': 3, '000001001111': 12, '000000011111': 5, '111111110111': 3, '111111110011': 1, '000001100111': 6, '000010001001': 1, '111111000000': 1, '101111001111': 2, '000001010001': 8, '110111101101': 1, '000011101111': 1, '000000100101': 7, '111110101111': 1, '000111010001': 1, '000001001011': 2, '111110110011': 2, '111111001111': 7, '001111110111': 1, '000000111001': 2, '000101010111': 1, '110101100110': 1, '100000110101': 1, '111111001101': 1, '011111001101': 1, '000000101001': 7, '000000001001': 5, '010011010001': 1, '101100110101': 1, '111110010001': 1, '000111001111': 1, '001011010001': 1, '000001001101': 7, '000000001101': 3, '000000001111': 2, '101111010001': 1, '111111010001': 9, '111111101011': 1, '000001100011': 1, '000010101111': 1, '111110010111': 1, '000000101000': 1, '111110110001': 1, '011011001111': 1, '101111101011': 1, '000010001101': 2, '000001001001': 6, '000001011011': 1, '010111010001': 1, '000000010111': 2, '000000010110': 1, '111110111101': 1, '111011001101': 1, '000001100101': 1, '000001010000': 1, '111111000111': 2, '111110110110': 1, '000001011111': 2, '000111001010': 1, '000010000101': 1, '111111011001': 1, '000010001111': 1, '000111001001': 1, '000000010101': 2, '000001010011': 1, '101110100111': 1, '000011001011': 1, '111111010111': 1, '001100100001': 1, '111111011011': 1, '000011001101': 1, '111011001111': 1, '010001001101': 1, '101110110111': 1, '111111100101': 1, '000000100110': 1, '010000110011': 1, '000000001010': 1, '110111010010': 1, '000110110101': 1, '000011011001': 1}"
2,0.034145488738336005,1024,8,(2.561249694973137+0j),0.013918915063007886,00000100,0.015625,2.8751900778757262,0.3139403829025893,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,258,1,"{'00000100': 602, '00110010': 1, '01111111': 1, '00000101': 45, '00000010': 74, '11001101': 2, '00000011': 135, '01111100': 3, '00000000': 11, '11111101': 11, '11111100': 19, '00110001': 1, '00101111': 1, '00000110': 30, '00011100': 2, '11111111': 2, '11111010': 2, '00011101': 2, '11111011': 7, '11100010': 1, '01111101': 1, '00000111': 6, '00001000': 8, '00010010': 1, '11110111': 1, '00000001': 11, '11101110': 1, '00100000': 1, '00010110': 1, '11110011': 1, '00001101': 3, '00001011': 3, '11111110': 12, '00100110': 1, '11101100': 2, '11111001': 1, '01010000': 1, '00010001': 1, '00100001': 1, '00001010': 3, '00101001': 1, '00001001': 3, '00001100': 5, '11110001': 1, '01011110': 1, '00010101': 1}"
2,1.607165518295509,1024,12,(2.561249694973137+0j),0.6551377991036007,111100011111,-0.054931640625,-0.21475428221003398,2.776003977183171,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,4098,1,"{'100011100010': 3, '000000101010': 1, '000000110110': 1, '111011111111': 35, '111100011101': 21, '000011010111': 1, '110011011111': 3, '111100101000': 17, '111100001011': 2, '111100110111': 25, '111100100000': 38, '100011000100': 1, '000000011101': 1, '111000110001': 1, '111100000011': 2, '111100111111': 38, '111101101011': 1, '111101110101': 2, '111000110110': 1, '111100000100': 3, '111100111010': 29, '100010111111': 1, '001011110000': 1, '100011000101': 4, '111011111010': 10, '010011000011': 1, '111100000000': 22, '111100111110': 10, '111011111000': 7, '000101000010': 1, '000011001000': 1, '111011011111': 1, '111011101010': 1, '111100011111': 55, '111100011011': 18, '111100110101': 5, '111000111011': 1, '111100100010': 10, '000011000101': 3, '111101000000': 20, '000011100000': 3, '000001111111': 2, '111000101001': 1, '111100010111': 19, '111101111000': 3, '001000100111': 1, '111100001001': 6, '111100000001': 5, '110011111111': 1, '111100111101': 15, '100011000110': 5, '000000011111': 1, '111010111111': 7, '111100100001': 36, '111000111111': 3, '111100110001': 16, '111100100111': 14, '111100111000': 17, '000011100110': 1, '111011111101': 17, '111011111110': 14, '000011000111': 1, '000000100000': 1, '111011110111': 8, '111100111011': 30, '111011111001': 4, '111011100001': 1, '000100000110': 1, '110000111010': 1, '000001000001': 3, '000001111101': 1, '100011100100': 1, '000011100001': 4, '111001110011': 1, '111000011110': 1, '111101000001': 5, '110011100011': 3, '111100101010': 14, '111100010101': 5, '111100101001': 16, '111000111010': 1, '111100110110': 10, '111000110111': 2, '111100000101': 7, '111100001010': 4, '000011011111': 5, '111100011110': 20, '111100011100': 8, '111100001000': 7, '101000111001': 1, '111001111010': 1, '110000011011': 1, '100011000111': 1, '100011011111': 2, '111100110011': 3, '111100001111': 2, '100011001000': 1, '110000110111': 1, '000000100001': 1, '111011110110': 1, '000000111111': 4, '111001111101': 1, '110011000010': 1, '000100000101': 1, '111100010000': 1, '000011011100': 1, '110011010010': 1, '100100111000': 1, '111100111100': 3, '111100000110': 4, '100110001000': 1, '100011000000': 3, '000000111101': 1, '111100111001': 14, '111100100110': 1, '111010111100': 3, '111100010110': 1, '111000101000': 2, '100011010111': 2, '111010111011': 3, '100011110111': 1, '111111100000': 1, '100011001001': 2, '010011111111': 1, '111100011010': 8, '111010110111': 5, '010100000001': 2, '111100100100': 3, '111101111111': 3, '111011101000': 1, '000100000010': 1, '111110111010': 1, '100011110011': 1, '110100000100': 2, '111100100011': 2, '100011000001': 2, '110011100001': 2, '111100101011': 7, '100011000010': 1, '111101000111': 1, '111000011100': 1, '111011000000': 2, '111011111011': 12, '110011000000': 2, '111001111111': 4, '111100101110': 1, '000011100101': 1, '000011000110': 2, '111101000010': 1, '111000011111': 3, '110011100000': 1, '000100001010': 1, '000011100010': 2, '111101111011': 1, '000011011001': 1, '001000111000': 1, '011111011001': 1, '111100101111': 1, '100011001111': 1, '000100001001': 1, '100100000001': 1, '110011001000': 1, '100011010000': 1, '110110001000': 1, '111000111110': 1, '111001000000': 1, '111100110010': 1, '110100000101': 1, '111011110001': 2, '100011011001': 3, '111101110111': 2, '111100100101': 2, '100111100001': 1, '000000110000': 1, '000011000000': 1, '110011100111': 1, '100011011000': 1, '110110000000': 1, '110100000001': 1, '111001011010': 1, '100111000000': 1, '111100011000': 12, '111010000001': 1, '111101110011': 1, '100011101000': 1, '100100000101': 1, '110100000000': 1, '010000011111': 1, '100110000000': 1, '111001000010': 1, '111100110000': 4, '111110111011': 2, '010011011111': 1, '111010111110': 1, '111110000000': 3, '000001000000': 1, '100011100101': 2, '111110111101': 2, '000011001111': 1, '000000111110': 1, '000011010000': 1, '111001101010': 1, '010011100001': 1, '000100000001': 2, '111110010111': 1, '111000100001': 1, '000011000010': 1, '011011111010': 1, '111101100111': 1, '110011011000': 1, '110011010110': 1, '101110111010': 1, '000101000100': 1, '100011010101': 1, '011001000000': 1, '111001111011': 2, '100011011101': 2, '111011110011': 1, '000011000001': 1, '000011101001': 1, '010011111101': 1, '111011010111': 1, '111110111000': 1, '000011010011': 1, '000000110111': 1, '111110001000': 1, '101000110111': 1, '000011101010': 1, '100010000011': 1, '111010111101': 1, '010111100010': 1, '111011011101': 1, '111101111010': 1, '111101100110': 1, '000100010110': 1, '111010110101': 1, '111100010001': 1, '111011000001': 1, '111011110010': 1, '000000111011': 1, '000000111000': 1, '111010110110': 1, '111101001010': 1, '000011100011': 1, '000000101000': 1, '111100101101': 1, '111111100110': 1, '000100000000': 1, '000100000011': 1, '100011100001': 1, '000010111110': 1, '000000111001': 1, '110011101001': 1, '111010111010': 1, '011001101001': 1, '001001111011': 1}"
2,1.7886495290574334,1024,8,(2.561249694973137+0j),0.7291171335464891,00000100,0.015625,0.05488765061561071,2.5063620443575263,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,258,1,"{'00001011': 25, '11001100': 1, '11100001': 1, '11011011': 1, '00110011': 1, '00000100': 241, '11111011': 36, '11110010': 1, '00010111': 1, '11100011': 1, '11001010': 1, '00101111': 1, '00000110': 45, '11111101': 49, '11110100': 3, '00010001': 4, '00001000': 33, '11111111': 19, '10011011': 1, '00101100': 1, '00000011': 131, '00101011': 1, '11100111': 1, '00000010': 24, '00001001': 18, '11100000': 1, '01000011': 1, '00000101': 126, '01111101': 1, '01000001': 1, '00110000': 1, '00000111': 77, '01111011': 2, '00000001': 35, '10000111': 1, '11111100': 41, '11110110': 1, '00010011': 2, '11111001': 8, '01111100': 3, '00000000': 21, '11101111': 1, '11000100': 1, '00001100': 4, '11101011': 2, '00010100': 1, '01101010': 1, '11110001': 3, '11111110': 7, '11111000': 3, '10001111': 1, '10000101': 1, '00001111': 4, '00001010': 3, '11111010': 3, '01100001': 1, '11010010': 1, '00001101': 6, '11110011': 3, '11110111': 4, '10001011': 1, '00001110': 1, '11101001': 2, '01110011': 1, '11110101': 1, '00010010': 1, '00011000': 1, '00111000': 1, '11010111': 1, '11010000': 1}"
2,0.0023535160898679095,1024,12,(2.561249694973137+0j),0.0009593768244270346,000000000100,0.0009765625,2.6071303178925547,0.045880622919417746,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,4098,1,"{'111111111101': 3, '000000000100': 950, '000000000101': 21, '000000011100': 2, '000000000010': 5, '000000000011': 13, '000000001000': 10, '000000000000': 6, '000000000110': 8, '000000000111': 1, '000000001011': 1, '111111101100': 1, '111111011100': 1, '111111111111': 1, '000000000001': 1}"
2,0.008497534359086439,1024,12,(2.561249694973137+0j),0.003463897087415923,000000001110,0.00341796875,2.5272896963852713,0.03395999858786558,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,4098,1,"{'000000001110': 724, '000000001011': 9, '000000100010': 4, '111111110010': 3, '000100110010': 1, '000000010011': 4, '111111111100': 1, '000000010010': 58, '000000001111': 63, '000001110010': 1, '000000100001': 2, '000000001010': 11, '000000001101': 58, '000010110010': 1, '111110110110': 1, '000000000010': 9, '000001101110': 1, '111111111010': 3, '000000010000': 7, '000000110010': 18, '000000000111': 2, '000000010001': 18, '000000001100': 6, '000000000011': 1, '000000001001': 4, '111111011011': 1, '000000011001': 2, '000000101010': 1, '000000000001': 1, '111110110010': 2, '111111010010': 1, '000001000110': 1, '000011110011': 1, '000000011110': 1, '000011110010': 1, '000000011010': 1, '111000110010': 1}"
2,0.0026192793448156274,1024,8,(2.561249694973137+0j),0.001067711374880626,00000000,0.0,0.0,2.561249694973137,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,258,1,"{'11111101': 3, '00000000': 788, '11111110': 15, '01100101': 1, '00000001': 109, '11111111': 38, '00000010': 29, '00010111': 1, '11110010': 1, '11111100': 4, '11111011': 2, '00110100': 1, '11100110': 1, '01000101': 1, '11001101': 1, '00000011': 7, '00000100': 6, '11111010': 3, '00100111': 1, '11101011': 1, '00001001': 1, '11111000': 3, '00000111': 2, '00111011': 1, '00100001': 1, '11110011': 1, '01011100': 1, '00000110': 1}"
2,0.00945709116858657,1024,8,(2.561249694973137+0j),0.0038550465546826804,00000001,0.00390625,2.5952686897739285,0.034018994800791624,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,258,1,"{'00010000': 1, '11111110': 3, '00000001': 980, '11101000': 1, '00000100': 1, '00000011': 8, '11011111': 1, '00000000': 14, '00000010': 9, '11111111': 3, '00001011': 1, '11111100': 1, '00010100': 1}"
2,0.4953925771738686,1024,10,(2.561249694973137+0j),0.20193962538852453,0100101010,0.291015625,3.691022400034733,1.1297727050615962,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,1026,1,"{'1011010110': 24, '0100110000': 22, '1100101010': 1, '1011101010': 7, '0100110100': 8, '0100101100': 31, '0011110000': 8, '1011101001': 1, '1011011100': 4, '0010010100': 3, '0100000010': 3, '0001000101': 1, '0100011010': 9, '1010111100': 4, '0011100110': 2, '1011010101': 3, '0100100000': 21, '1100101100': 2, '1000100110': 2, '1011101100': 8, '0010000100': 2, '1101000010': 1, '1011000010': 1, '0100000100': 10, '0111010010': 5, '0111101010': 2, '1111100000': 1, '1100101110': 1, '1011101110': 10, '0100111010': 1, '0100100110': 11, '1011010100': 12, '0100101000': 44, '0001110000': 1, '0100010001': 2, '0000101010': 2, '0100011100': 32, '0100000000': 2, '0100010100': 30, '0011010110': 6, '0100001010': 6, '0100010010': 36, '0011101110': 6, '1011000000': 4, '0100000110': 5, '0100011110': 16, '0000011110': 3, '0101010010': 5, '1011110000': 10, '1011100010': 10, '0100101101': 6, '0100101010': 60, '1011110110': 3, '0011010111': 1, '0100010011': 8, '1111101010': 2, '1000101010': 1, '1011100100': 5, '0101010110': 3, '1011010010': 20, '0100101110': 41, '0011010010': 8, '0011101010': 7, '0011000011': 1, '0100001110': 3, '0100010110': 50, '0100001111': 1, '0100010101': 4, '0010010110': 1, '1011011010': 3, '0111010101': 1, '0100011000': 27, '1011011000': 14, '0001000000': 2, '0100011101': 3, '0100010000': 20, '0100001100': 10, '0011010100': 7, '0100111000': 3, '0101000011': 4, '0100100010': 2, '1000101110': 2, '1011100000': 3, '1100100000': 1, '0110111100': 1, '0101010000': 5, '0011111110': 2, '1100101000': 1, '1011101000': 11, '0100101011': 4, '0011101000': 2, '0111101100': 1, '0100010111': 1, '0100001101': 5, '0011011000': 3, '1100110000': 1, '1011010000': 5, '0100110001': 2, '0101000100': 5, '1011100110': 2, '1100100110': 1, '1000101100': 1, '0011000100': 1, '0000101110': 2, '0011011100': 1, '1011010011': 3, '0101011101': 1, '0100110010': 6, '0011101100': 6, '1011001010': 1, '1010110110': 1, '0100100100': 15, '0100000011': 3, '0001000100': 2, '0111100000': 1, '1011110100': 1, '0000111110': 1, '1111011000': 2, '1101111110': 1, '0101000010': 7, '1111111101': 2, '0101000000': 5, '0100001000': 3, '1001000011': 1, '1011001100': 6, '0011010011': 1, '0101001100': 6, '1010010010': 1, '1011100011': 2, '0111010000': 2, '0111010100': 3, '0011100000': 1, '0010111000': 1, '1011110010': 1, '0111010110': 9, '1011111100': 1, '0011011010': 1, '0111011101': 1, '0111000010': 1, '0100011111': 1, '0000101100': 5, '1001010000': 1, '0000111100': 1, '0001010110': 1, '0011010000': 3, '0011110001': 1, '0000110011': 1, '0101100110': 1, '1100011010': 1, '1011111010': 1, '0110000000': 1, '0111011100': 2, '1011110001': 1, '0100111110': 2, '0000010110': 1, '0011100100': 2, '0110001010': 2, '0100110011': 1, '0111001100': 1, '0110110100': 1, '1011100001': 1, '0111100010': 1, '0100111100': 4, '0110111000': 1, '0000101000': 1, '0001010100': 1, '0011100011': 1, '1011101111': 1, '1111010110': 2, '0100100011': 3, '1010111010': 1, '1001000010': 1, '0011110010': 2, '1001010010': 2, '0011001100': 4, '0011110100': 2, '1010001100': 1, '0001010010': 1, '0111100100': 1, '1101101110': 1, '0111100110': 2, '0101111100': 1, '0011101101': 1, '1010101100': 1, '1101101010': 1, '1011011001': 2, '1011010111': 1, '0100000001': 1, '1011101101': 1, '0011000000': 1, '0111101110': 1, '0010001100': 1, '1011011101': 1, '0111110000': 1, '0011000010': 1, '0011111000': 1, '1000110000': 2, '1000010110': 1, '0101010100': 2, '0110010010': 1, '1011001110': 1, '1000011111': 1, '1011011110': 1, '0000110000': 1, '1000110011': 1, '1111010010': 1, '1100101011': 1, '1000010010': 1, '0101001111': 1, '0011011011': 1, '0000010100': 1, '0110010000': 1, '0101001110': 1}"
2,0.034145488738336005,1024,10,(2.561249694973137+0j),0.013918915063007886,0000001110,0.013671875,2.5157913181412606,0.04545837683187637,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,1026,1,"{'0000001110': 644, '0000011010': 9, '0000010000': 42, '0000100001': 3, '0001110010': 1, '0000001010': 26, '0000001100': 23, '0000010010': 48, '1111100010': 2, '0010000000': 1, '0000001111': 90, '0000011000': 3, '0000010110': 6, '0000000100': 4, '0000000010': 30, '0010000010': 1, '0000001101': 10, '1101100001': 1, '0000010001': 22, '0000000001': 4, '1111111110': 2, '0011100010': 1, '0000000011': 2, '0000010100': 9, '0001000000': 1, '1101000001': 1, '1111110010': 1, '0000000000': 3, '0000001011': 4, '0000100010': 12, '0111110010': 1, '0000001000': 2, '1111111111': 1, '0001100010': 1, '0000011110': 2, '0010100011': 1, '1111110011': 1, '0000101000': 1, '0000110010': 3, '0000010111': 1, '1111111100': 1, '1101100011': 1, '1111110000': 1, '0000001001': 1}"
