ham,n_sys,Num Ancilla,Time,segments,replication_seed,n_circuits,n_shots,depth,size,peak_MB,exact_eig,most_likely_bs,est_energy_med,est_energy_mean,est_energy_std,est_energy_min,est_energy_max,Eigenvalue Error,counts
ising,2,8,0.1071554978566341,1,2,100,1,576,612,236.921875,1.2806248474865685,00000110,1.374284647849307,1.2116609645204723,3.1323111535104062,-14.429988802417723,13.284751595876633,0.09365980036273847,"{""00000000"": 2, ""00000001"": 2, ""00000010"": 5, ""00000011"": 2, ""00000100"": 5, ""00000101"": 13, ""00000110"": 24, ""00000111"": 9, ""00001000"": 3, ""00001001"": 2, ""00001010"": 5, ""00001011"": 5, ""00010010"": 2, ""00010101"": 1, ""00010111"": 1, ""00011010"": 2, ""00100010"": 1, ""00110010"": 1, ""00111010"": 1, ""11000001"": 1, ""11001010"": 1, ""11100100"": 1, ""11110011"": 1, ""11110101"": 1, ""11111010"": 3, ""11111011"": 1, ""11111101"": 1, ""11111110"": 3, ""11111111"": 1}"
ising,2,8,0.11573433903591127,1,0,100,1,548,584,237.296875,1.2806248474865685,00000110,1.2724154029283177,1.9383127971274705,3.3554140654757942,-1.69655387057109,25.872446526209124,0.008209444558250789,"{""00000000"": 1, ""00000001"": 2, ""00000010"": 3, ""00000100"": 6, ""00000101"": 13, ""00000110"": 23, ""00000111"": 12, ""00001000"": 5, ""00001001"": 2, ""00001010"": 9, ""00001011"": 2, ""00001110"": 1, ""00010001"": 1, ""00010110"": 1, ""00010111"": 1, ""00011001"": 1, ""00011010"": 1, ""00011011"": 1, ""00011101"": 1, ""00111001"": 1, ""00111010"": 1, ""00111011"": 1, ""01111010"": 1, ""11111000"": 1, ""11111001"": 1, ""11111010"": 3, ""11111011"": 3, ""11111100"": 1, ""11111110"": 1}"
ising,2,8,0.11573433903591127,1,1,100,1,557,594,235.375,1.2806248474865685,00000110,1.2724154029283177,0.9797598602548045,3.9487190329054758,-22.691408018888332,19.086231043924766,0.008209444558250789,"{""00000000"": 2, ""00000001"": 1, ""00000010"": 5, ""00000011"": 2, ""00000100"": 6, ""00000101"": 11, ""00000110"": 22, ""00000111"": 9, ""00001000"": 8, ""00001001"": 9, ""00001010"": 4, ""00001011"": 1, ""00001100"": 1, ""00001101"": 2, ""00001110"": 1, ""00001111"": 1, ""00010101"": 1, ""00010110"": 1, ""00011010"": 2, ""00011011"": 1, ""01011010"": 1, ""10010101"": 1, ""10111010"": 1, ""11000101"": 1, ""11100110"": 1, ""11101100"": 1, ""11110111"": 1, ""11111011"": 1, ""11111100"": 2}"
ising,2,8,0.11573433903591127,1,2,100,1,576,612,235.640625,1.2806248474865685,00000110,1.2724154029283177,1.2957430186486703,4.240623622336481,-23.96382342181665,22.479338785066947,0.008209444558250789,"{""00000000"": 2, ""00000010"": 4, ""00000011"": 3, ""00000100"": 4, ""00000101"": 7, ""00000110"": 31, ""00000111"": 8, ""00001000"": 3, ""00001001"": 3, ""00001010"": 8, ""00001011"": 2, ""00001101"": 1, ""00010001"": 1, ""00010010"": 2, ""00010100"": 1, ""00010111"": 1, ""00011010"": 1, ""00011101"": 1, ""00100010"": 1, ""00110010"": 1, ""00111011"": 1, ""01101010"": 1, ""10001111"": 1, ""11000001"": 1, ""11100010"": 1, ""11110011"": 1, ""11110101"": 1, ""11110111"": 1, ""11111010"": 2, ""11111011"": 1, ""11111101"": 1, ""11111110"": 3}"
ising,2,8,0.11573433903591127,1,3,100,1,551,588,236.609375,1.2806248474865685,00000110,1.2724154029283177,1.4611570210293514,1.7609074523002752,-7.210353949927134,8.270700119034064,0.008209444558250789,"{""00000000"": 1, ""00000010"": 4, ""00000011"": 3, ""00000100"": 5, ""00000101"": 9, ""00000110"": 25, ""00000111"": 9, ""00001000"": 9, ""00001001"": 7, ""00001010"": 4, ""00001011"": 3, ""00001100"": 1, ""00001101"": 3, ""00001110"": 1, ""00010000"": 1, ""00010001"": 1, ""00010101"": 1, ""00011010"": 3, ""00011111"": 1, ""00100111"": 1, ""11011110"": 1, ""11110001"": 1, ""11110100"": 1, ""11111000"": 1, ""11111011"": 1, ""11111100"": 1, ""11111110"": 1, ""11111111"": 1}"
ising,2,8,0.125,1,0,100,1,548,584,238.40625,1.2806248474865685,00000111,1.3744467859455345,1.8594301518434588,3.4247740025573563,-7.853981633974483,23.365595361074085,0.09382193845896603,"{""00000000"": 1, ""00000001"": 2, ""00000010"": 4, ""00000011"": 1, ""00000100"": 4, ""00000101"": 11, ""00000110"": 13, ""00000111"": 16, ""00001000"": 8, ""00001001"": 6, ""00001010"": 6, ""00001011"": 2, ""00001110"": 1, ""00010000"": 1, ""00010001"": 3, ""00010101"": 2, ""00010111"": 1, ""00011001"": 1, ""00011011"": 1, ""00011101"": 1, ""00111000"": 1, ""00111011"": 2, ""00111110"": 1, ""01110111"": 1, ""11011000"": 1, ""11100100"": 1, ""11111001"": 1, ""11111010"": 1, ""11111011"": 4, ""11111100"": 2}"
ising,2,8,0.125,1,1,100,1,557,594,236.859375,1.2806248474865685,00000111,1.3744467859455345,1.6022122533307945,4.003079889324491,-13.744467859455344,23.75829444277281,0.09382193845896603,"{""00000000"": 2, ""00000001"": 1, ""00000010"": 2, ""00000011"": 1, ""00000100"": 1, ""00000101"": 12, ""00000110"": 13, ""00000111"": 16, ""00001000"": 9, ""00001001"": 11, ""00001010"": 3, ""00001011"": 1, ""00001100"": 4, ""00001101"": 2, ""00001111"": 2, ""00010001"": 1, ""00010101"": 1, ""00010110"": 1, ""00011101"": 1, ""00100000"": 1, ""00100100"": 1, ""00101100"": 1, ""00111001"": 1, ""01011010"": 1, ""01111001"": 1, ""10111010"": 1, ""11000101"": 1, ""11011010"": 1, ""11101100"": 1, ""11110001"": 1, ""11110110"": 1, ""11110111"": 1, ""11111011"": 1, ""11111101"": 1, ""11111110"": 1}"
ising,2,8,0.125,1,2,100,1,576,612,236.546875,1.2806248474865685,00000110,1.1780972450961724,1.144717823151781,4.0559759871110845,-22.187498115977913,20.81305133003238,0.10252760239039604,"{""00000000"": 2, ""00000001"": 2, ""00000010"": 2, ""00000011"": 2, ""00000100"": 4, ""00000101"": 9, ""00000110"": 18, ""00000111"": 16, ""00001000"": 2, ""00001001"": 8, ""00001010"": 7, ""00001011"": 2, ""00001100"": 1, ""00010001"": 1, ""00010010"": 1, ""00010110"": 1, ""00010111"": 1, ""00011000"": 1, ""00100010"": 1, ""00110010"": 2, ""00111011"": 1, ""01101010"": 1, ""10001111"": 1, ""11000001"": 1, ""11100010"": 1, ""11100110"": 1, ""11110011"": 1, ""11110101"": 2, ""11110111"": 1, ""11111000"": 1, ""11111010"": 1, ""11111011"": 1, ""11111101"": 2, ""11111110"": 2}"
ising,2,8,0.125,1,3,100,1,551,588,235.859375,1.2806248474865685,00000110,1.3744467859455345,2.091122610045706,4.296673805856019,-6.675884388878311,24.347343065320896,0.09382193845896603,"{""00000000"": 2, ""00000010"": 2, ""00000011"": 5, ""00000100"": 1, ""00000101"": 10, ""00000110"": 18, ""00000111"": 15, ""00001000"": 11, ""00001001"": 7, ""00001010"": 4, ""00001011"": 4, ""00001100"": 1, ""00001101"": 2, ""00001111"": 3, ""00010000"": 1, ""00010101"": 1, ""00011001"": 1, ""00011010"": 1, ""00100111"": 1, ""00111001"": 1, ""01111001"": 1, ""01111010"": 1, ""01111100"": 1, ""11011110"": 1, ""11100111"": 1, ""11110011"": 1, ""11111000"": 1, ""11111010"": 1, ""11111100"": 1}"
ising,2,8,0.13500746736153824,1,0,100,1,548,584,237.21875,1.2806248474865685,00000111,1.3634630598123354,1.5434401837075638,4.439875092869773,-21.270023733072435,22.3607941809223,0.08283821232576694,"{""00000000"": 2, ""00000001"": 1, ""00000010"": 3, ""00000011"": 1, ""00000100"": 2, ""00000101"": 6, ""00000110"": 5, ""00000111"": 16, ""00001000"": 14, ""00001001"": 10, ""00001010"": 4, ""00001011"": 4, ""00001100"": 2, ""00001110"": 2, ""00001111"": 1, ""00010000"": 2, ""00010001"": 2, ""00010101"": 1, ""00010111"": 1, ""00011011"": 1, ""00011101"": 1, ""00111000"": 1, ""00111011"": 1, ""00111110"": 1, ""01110111"": 1, ""01111011"": 1, ""10001011"": 1, ""11010101"": 1, ""11011000"": 1, ""11100100"": 1, ""11111001"": 3, ""11111010"": 1, ""11111011"": 3, ""11111100"": 2, ""11111111"": 1}"
ising,2,8,0.13500746736153824,1,1,100,1,557,594,236.453125,1.2806248474865685,00000111,1.454360597133158,1.328921995630423,4.12236459918973,-19.0884828373727,21.997204031639015,0.17373574964658944,"{""00000000"": 2, ""00000001"": 3, ""00000011"": 1, ""00000101"": 6, ""00000110"": 6, ""00000111"": 19, ""00001000"": 14, ""00001001"": 16, ""00001010"": 2, ""00001011"": 1, ""00001100"": 1, ""00001101"": 6, ""00001111"": 3, ""00010001"": 1, ""00010101"": 1, ""00010111"": 1, ""00011011"": 1, ""00011101"": 1, ""00100000"": 1, ""00101100"": 1, ""00111001"": 1, ""01010001"": 1, ""01111001"": 1, ""10010111"": 1, ""11000101"": 1, ""11010101"": 1, ""11011010"": 1, ""11011101"": 1, ""11100100"": 1, ""11101101"": 1, ""11110110"": 1, ""11110111"": 1, ""11111110"": 1}"
ising,2,8,0.13500746736153824,1,2,100,1,576,612,235.171875,1.2806248474865685,00000111,1.2725655224915131,1.2162090493526032,3.4144653698642076,-13.271040448840065,19.452072986655985,0.00805932499505535,"{""00000000"": 1, ""00000001"": 3, ""00000010"": 2, ""00000011"": 1, ""00000100"": 5, ""00000101"": 3, ""00000110"": 9, ""00000111"": 21, ""00001000"": 7, ""00001001"": 7, ""00001010"": 7, ""00001011"": 2, ""00001100"": 1, ""00001110"": 1, ""00010001"": 1, ""00010010"": 1, ""00010111"": 1, ""00011000"": 2, ""00011001"": 1, ""00011110"": 1, ""00100001"": 1, ""00100010"": 1, ""00100110"": 1, ""00101110"": 1, ""00110010"": 1, ""01101011"": 1, ""10110111"": 1, ""11000001"": 1, ""11100000"": 1, ""11100010"": 1, ""11110010"": 1, ""11110011"": 1, ""11110101"": 1, ""11110110"": 1, ""11111000"": 1, ""11111010"": 2, ""11111011"": 1, ""11111101"": 3, ""11111110"": 1, ""11111111"": 1}"
ising,2,8,0.13500746736153824,1,3,100,1,551,588,234.640625,1.2806248474865685,00000111,1.2725655224915131,2.101551062857413,4.185581485583912,-7.090007911024144,21.997204031639015,0.00805932499505535,"{""00000000"": 1, ""00000010"": 2, ""00000011"": 4, ""00000100"": 1, ""00000101"": 8, ""00000110"": 12, ""00000111"": 16, ""00001000"": 15, ""00001001"": 10, ""00001010"": 4, ""00001011"": 5, ""00001100"": 1, ""00001101"": 1, ""00001111"": 3, ""00010000"": 1, ""00011000"": 1, ""00011001"": 1, ""00011010"": 1, ""00111010"": 1, ""01000000"": 1, ""01001111"": 1, ""01110001"": 1, ""01111000"": 1, ""01111001"": 1, ""11011001"": 1, ""11100111"": 2, ""11110011"": 1, ""11111101"": 2, ""11111111"": 1}"
ising,2,8,0.14581612994701448,1,0,100,1,548,584,237.78125,1.2806248474865685,00001000,1.3465556994326349,1.7875526909968227,3.122207447406675,-7.911014734166731,20.198335491489523,0.0659308519460664,"{""00000000"": 2, ""00000001"": 3, ""00000011"": 1, ""00000100"": 3, ""00000101"": 5, ""00000110"": 2, ""00000111"": 10, ""00001000"": 20, ""00001001"": 9, ""00001010"": 5, ""00001011"": 6, ""00001100"": 2, ""00001110"": 4, ""00001111"": 1, ""00010000"": 1, ""00010001"": 1, ""00010010"": 1, ""00010100"": 1, ""00010111"": 2, ""00011001"": 2, ""00011010"": 1, ""00011011"": 1, ""00110101"": 1, ""00111000"": 1, ""00111001"": 1, ""00111011"": 1, ""00111110"": 1, ""01111000"": 1, ""11010001"": 1, ""11011001"": 1, ""11110100"": 1, ""11110111"": 1, ""11111000"": 1, ""11111001"": 1, ""11111010"": 1, ""11111011"": 1, ""11111100"": 2, ""11111111"": 1}"
ising,2,8,0.14581612994701448,1,1,100,1,557,594,235.546875,1.2806248474865685,00001000,1.3465556994326349,1.3078422230739466,3.4712607333854413,-17.673543555053335,20.366654953918605,0.0659308519460664,"{""00000000"": 1, ""00000001"": 2, ""00000010"": 2, ""00000100"": 2, ""00000101"": 4, ""00000110"": 4, ""00000111"": 16, ""00001000"": 19, ""00001001"": 16, ""00001010"": 3, ""00001011"": 1, ""00001100"": 2, ""00001101"": 6, ""00010001"": 1, ""00010010"": 1, ""00010111"": 1, ""00011001"": 1, ""00011011"": 1, ""00011101"": 1, ""00100000"": 1, ""00100100"": 1, ""00101100"": 1, ""00111001"": 1, ""01111001"": 1, ""10010111"": 1, ""11000101"": 1, ""11010100"": 1, ""11101001"": 1, ""11101101"": 1, ""11111101"": 1, ""11111110"": 3, ""11111111"": 2}"
ising,2,8,0.14581612994701448,1,3,100,1,551,588,235.796875,1.2806248474865685,00001000,1.3465556994326349,1.7252744898980634,3.067521361263295,-4.207986560726984,20.198335491489523,0.0659308519460664,"{""00000000"": 1, ""00000001"": 2, ""00000010"": 2, ""00000011"": 2, ""00000100"": 2, ""00000101"": 4, ""00000110"": 10, ""00000111"": 12, ""00001000"": 19, ""00001001"": 15, ""00001010"": 5, ""00001011"": 4, ""00001100"": 3, ""00001101"": 1, ""00001111"": 2, ""00010000"": 1, ""00010011"": 1, ""00011000"": 2, ""00011001"": 1, ""00011010"": 1, ""01001111"": 1, ""01110001"": 1, ""01111000"": 1, ""11100111"": 2, ""11111000"": 1, ""11111100"": 1, ""11111111"": 3}"
ising,2,8,0.14581612994701448,1,2,100,1,576,612,236.75,1.2806248474865685,00000111,1.1782362370035555,0.9728864928400787,3.876967511432129,-15.485390543475301,18.010182479911492,0.10238861048301295,"{""00000000"": 1, ""00000001"": 3, ""00000011"": 3, ""00000100"": 3, ""00000101"": 2, ""00000110"": 5, ""00000111"": 19, ""00001000"": 18, ""00001001"": 4, ""00001010"": 7, ""00001011"": 4, ""00001100"": 2, ""00001110"": 1, ""00010001"": 1, ""00010010"": 1, ""00010111"": 1, ""00011000"": 2, ""00011001"": 1, ""00011110"": 1, ""00100010"": 1, ""00101000"": 1, ""00110010"": 3, ""01101011"": 1, ""10100100"": 1, ""10110111"": 2, ""11000001"": 1, ""11100000"": 1, ""11100010"": 1, ""11110000"": 2, ""11110100"": 1, ""11110110"": 2, ""11111000"": 1, ""11111101"": 2, ""11111110"": 1}"
ising,2,8,0.15749013123685912,1,0,100,1,548,584,237.578125,1.2806248474865685,00001001,1.4025846046398767,1.8389442594167271,3.838053301885601,-18.233599860318396,18.70112806186502,0.1219597571533082,"{""00000001"": 1, ""00000010"": 1, ""00000100"": 4, ""00000101"": 3, ""00000110"": 2, ""00000111"": 5, ""00001000"": 15, ""00001001"": 15, ""00001010"": 6, ""00001011"": 8, ""00001100"": 2, ""00001101"": 3, ""00001110"": 3, ""00001111"": 3, ""00010000"": 3, ""00010010"": 1, ""00010100"": 1, ""00010101"": 1, ""00010111"": 3, ""00011000"": 1, ""00011001"": 1, ""00011010"": 1, ""00011011"": 1, ""00100001"": 1, ""00100100"": 1, ""00110100"": 1, ""00110101"": 1, ""00111001"": 1, ""00111011"": 1, ""01110111"": 1, ""01111000"": 1, ""10001011"": 1, ""11010001"": 1, ""11011001"": 1, ""11100101"": 1, ""11110111"": 1, ""11111000"": 2, ""11111010"": 1}"
ising,2,8,0.15749013123685912,1,1,100,1,557,594,236.453125,1.2806248474865685,00001000,1.2467418707910014,1.4306362967326742,3.101498610153529,-16.51932978798077,18.8569707957139,0.03388297669556706,"{""00000000"": 1, ""00000001"": 3, ""00000010"": 1, ""00000011"": 1, ""00000100"": 1, ""00000101"": 4, ""00000110"": 5, ""00000111"": 6, ""00001000"": 20, ""00001001"": 19, ""00001010"": 3, ""00001011"": 2, ""00001100"": 4, ""00001101"": 7, ""00010111"": 1, ""00011001"": 1, ""00011010"": 1, ""00011011"": 2, ""00011101"": 1, ""00011111"": 1, ""00100000"": 1, ""00100100"": 1, ""00101100"": 1, ""01001000"": 1, ""01111001"": 1, ""10010110"": 1, ""11101001"": 1, ""11101101"": 1, ""11110000"": 1, ""11110001"": 1, ""11110110"": 1, ""11111100"": 1, ""11111101"": 1, ""11111110"": 2, ""11111111"": 1}"
ising,2,8,0.15749013123685912,1,2,100,1,576,612,236.578125,1.2806248474865685,00001000,1.2467418707910014,0.9771339412324473,2.9848890243731185,-14.337531514096515,8.571350361688134,0.03388297669556706,"{""00000000"": 2, ""00000001"": 1, ""00000011"": 1, ""00000100"": 2, ""00000101"": 4, ""00000110"": 5, ""00000111"": 12, ""00001000"": 18, ""00001001"": 8, ""00001010"": 6, ""00001011"": 5, ""00001100"": 2, ""00001110"": 1, ""00001111"": 1, ""00010001"": 1, ""00010111"": 1, ""00011000"": 4, ""00011001"": 1, ""00100000"": 1, ""00100001"": 1, ""00101000"": 1, ""00101010"": 1, ""00110010"": 1, ""00110011"": 1, ""00110111"": 1, ""10100100"": 1, ""10110111"": 1, ""11010001"": 1, ""11100010"": 1, ""11110000"": 2, ""11110011"": 1, ""11110101"": 2, ""11110111"": 3, ""11111000"": 2, ""11111001"": 1, ""11111011"": 1, ""11111110"": 1, ""11111111"": 1}"
ising,2,8,0.15749013123685912,1,3,100,1,551,588,234.9375,1.2806248474865685,00001000,1.2467418707910014,1.3028452549765965,2.6061969063225594,-13.870003312549892,18.8569707957139,0.03388297669556706,"{""00000000"": 1, ""00000001"": 3, ""00000010"": 2, ""00000100"": 1, ""00000101"": 4, ""00000110"": 4, ""00000111"": 8, ""00001000"": 19, ""00001001"": 17, ""00001010"": 10, ""00001011"": 5, ""00001100"": 3, ""00001101"": 2, ""00001111"": 2, ""00010000"": 1, ""00010010"": 1, ""00010011"": 1, ""00010101"": 1, ""00011000"": 2, ""00011010"": 1, ""00101101"": 1, ""01111001"": 1, ""10100111"": 1, ""11100111"": 1, ""11110110"": 1, ""11111001"": 1, ""11111100"": 1, ""11111110"": 1, ""11111111"": 4}"
ising,2,8,0.17009875002179703,1,0,100,1,548,584,238.171875,1.2806248474865685,00001001,1.3707630404617253,1.7488050579364327,2.6944658278837976,-5.627343008211293,17.170610717362663,0.0901381929751568,"{""00000001"": 2, ""00000010"": 2, ""00000100"": 2, ""00000101"": 2, ""00000110"": 3, ""00000111"": 5, ""00001000"": 7, ""00001001"": 14, ""00001010"": 5, ""00001011"": 10, ""00001100"": 5, ""00001101"": 2, ""00001110"": 4, ""00001111"": 2, ""00010000"": 2, ""00010001"": 2, ""00010010"": 1, ""00010101"": 3, ""00010110"": 2, ""00010111"": 1, ""00011000"": 1, ""00011001"": 2, ""00011011"": 1, ""00100100"": 1, ""00101111"": 1, ""00110001"": 1, ""00111000"": 1, ""00111011"": 1, ""01010101"": 1, ""01110111"": 1, ""11011001"": 1, ""11110101"": 3, ""11110111"": 4, ""11111000"": 3, ""11111001"": 1, ""11111010"": 1}"
ising,2,8,0.17009875002179703,1,1,100,1,557,594,235.4375,1.2806248474865685,00001000,1.2986176172795292,1.8209504811186288,3.918098550281885,-15.727702253718741,17.45919241009145,0.017992769792960717,"{""00000001"": 2, ""00000010"": 2, ""00000011"": 1, ""00000100"": 2, ""00000101"": 6, ""00000110"": 2, ""00000111"": 6, ""00001000"": 17, ""00001001"": 15, ""00001010"": 7, ""00001011"": 4, ""00001100"": 4, ""00001101"": 5, ""00001110"": 2, ""00001111"": 1, ""00010011"": 1, ""00010110"": 1, ""00010111"": 1, ""00011000"": 1, ""00011011"": 2, ""00011111"": 1, ""00100100"": 1, ""00101100"": 1, ""00110110"": 1, ""01001000"": 1, ""01101101"": 1, ""01110010"": 1, ""01110101"": 1, ""01111001"": 1, ""10010011"": 1, ""11100100"": 1, ""11101001"": 1, ""11110000"": 1, ""11110001"": 1, ""11110110"": 1, ""11110111"": 1, ""11111000"": 1, ""11111110"": 1}"
ising,2,8,0.17009875002179703,1,2,100,1,576,612,235.75,1.2806248474865685,00001000,1.154326770915137,1.2437870956610602,2.988194955264973,-13.274757865524077,17.02631987099827,0.12629807657143144,"{""00000000"": 1, ""00000001"": 2, ""00000011"": 2, ""00000101"": 2, ""00000110"": 4, ""00000111"": 12, ""00001000"": 12, ""00001001"": 5, ""00001010"": 9, ""00001011"": 7, ""00001100"": 5, ""00001101"": 1, ""00001110"": 2, ""00001111"": 1, ""00010010"": 1, ""00010101"": 2, ""00010111"": 3, ""00011000"": 2, ""00011001"": 2, ""00011010"": 1, ""00100010"": 1, ""00100111"": 1, ""00110011"": 1, ""00110111"": 1, ""00111010"": 1, ""01110110"": 1, ""10100100"": 1, ""11010001"": 1, ""11100011"": 1, ""11101010"": 1, ""11110000"": 3, ""11110101"": 1, ""11110111"": 2, ""11111000"": 1, ""11111001"": 1, ""11111100"": 1, ""11111101"": 1, ""11111110"": 3, ""11111111"": 1}"
ising,2,8,0.17009875002179703,1,3,100,1,551,588,236.671875,1.2806248474865685,00001001,1.2986176172795292,1.5886422184719573,2.597599175027959,-6.925960625490823,17.45919241009145,0.017992769792960717,"{""00000001"": 1, ""00000101"": 6, ""00000110"": 3, ""00000111"": 7, ""00001000"": 13, ""00001001"": 17, ""00001010"": 12, ""00001011"": 10, ""00001100"": 3, ""00001101"": 3, ""00001110"": 2, ""00001111"": 2, ""00010000"": 2, ""00010001"": 2, ""00010010"": 2, ""00010111"": 1, ""00011000"": 1, ""00011001"": 1, ""00011010"": 1, ""00111000"": 1, ""01101110"": 1, ""01111001"": 1, ""11010000"": 1, ""11100111"": 1, ""11110110"": 2, ""11111001"": 1, ""11111110"": 1, ""11111111"": 2}"
ising,2,8,0.18371681153444983,1,0,100,1,548,584,236.984375,1.2806248474865685,00001001,1.4695477044965324,2.197641794451633,2.9499552614660174,-5.076619342806203,15.897834257735216,0.18892285700996392,"{""00000000"": 1, ""00000001"": 2, ""00000010"": 1, ""00000100"": 2, ""00000101"": 3, ""00000110"": 3, ""00000111"": 6, ""00001000"": 4, ""00001001"": 11, ""00001010"": 9, ""00001011"": 11, ""00001100"": 3, ""00001101"": 2, ""00001110"": 4, ""00001111"": 4, ""00010000"": 1, ""00010001"": 1, ""00010011"": 1, ""00010100"": 2, ""00010101"": 3, ""00010110"": 3, ""00010111"": 2, ""00011000"": 1, ""00011001"": 1, ""00011010"": 1, ""00011011"": 1, ""00100100"": 1, ""00100110"": 1, ""00110100"": 1, ""00111001"": 1, ""00111010"": 2, ""00111101"": 1, ""01001000"": 1, ""01010100"": 1, ""01110100"": 1, ""01110111"": 1, ""11011010"": 1, ""11110101"": 1, ""11110111"": 2, ""11111000"": 1, ""11111001"": 1}"
ising,2,8,0.18371681153444983,1,1,100,1,557,594,236.234375,1.2806248474865685,00001001,1.2023572127698903,1.0901372062447006,3.1270224898634864,-14.561881799102004,14.561881799102004,0.07826763471667819,"{""00000000"": 1, ""00000001"": 1, ""00000010"": 2, ""00000011"": 1, ""00000100"": 2, ""00000101"": 2, ""00000110"": 2, ""00000111"": 6, ""00001000"": 9, ""00001001"": 14, ""00001010"": 7, ""00001011"": 10, ""00001100"": 5, ""00001101"": 8, ""00001110"": 4, ""00001111"": 1, ""00010000"": 1, ""00010001"": 1, ""00010011"": 1, ""00010110"": 2, ""00011001"": 1, ""00011011"": 1, ""00011101"": 1, ""00011111"": 1, ""00101100"": 1, ""00110111"": 1, ""01010010"": 1, ""01101101"": 1, ""10010011"": 1, ""10011110"": 1, ""11100010"": 1, ""11100100"": 1, ""11100110"": 1, ""11101001"": 1, ""11110000"": 1, ""11110010"": 1, ""11110100"": 1, ""11110110"": 1, ""11111000"": 1, ""11111111"": 1}"
ising,2,8,0.18371681153444983,1,2,100,1,576,612,234.921875,1.2806248474865685,00001011,1.269154835701551,1.8556379650415307,3.2537220069348183,-6.278976555576095,15.897834257735216,0.011470011785017498,"{""00000000"": 1, ""00000001"": 1, ""00000100"": 3, ""00000101"": 6, ""00000110"": 3, ""00000111"": 4, ""00001000"": 8, ""00001001"": 7, ""00001010"": 9, ""00001011"": 10, ""00001100"": 3, ""00001101"": 2, ""00001110"": 3, ""00001111"": 1, ""00010000"": 1, ""00010011"": 1, ""00010100"": 2, ""00010101"": 1, ""00010111"": 2, ""00011000"": 1, ""00011001"": 1, ""00011010"": 1, ""00011011"": 1, ""00100010"": 1, ""00110000"": 1, ""00110010"": 1, ""00110011"": 1, ""00110111"": 1, ""00111010"": 1, ""01000000"": 1, ""01100001"": 1, ""01100011"": 1, ""01101010"": 1, ""01110111"": 1, ""11010001"": 1, ""11110000"": 2, ""11110010"": 1, ""11110100"": 1, ""11110110"": 1, ""11110111"": 3, ""11111000"": 2, ""11111100"": 1, ""11111101"": 1, ""11111110"": 2, ""11111111"": 2}"
ising,2,8,0.18371681153444983,1,3,100,1,551,588,236.125,1.2806248474865685,00001010,1.3359524586332114,1.2611391209497516,2.2842439199985245,-9.752452948022443,16.031429503598538,0.055327611146642974,"{""00000011"": 1, ""00000100"": 1, ""00000101"": 8, ""00000110"": 6, ""00000111"": 4, ""00001000"": 8, ""00001001"": 12, ""00001010"": 13, ""00001011"": 12, ""00001100"": 4, ""00001101"": 4, ""00001110"": 3, ""00001111"": 1, ""00010000"": 2, ""00010001"": 1, ""00010010"": 3, ""00010110"": 1, ""00010111"": 1, ""00011000"": 1, ""00011001"": 1, ""00011010"": 1, ""00011011"": 1, ""00111000"": 1, ""01111000"": 1, ""10110111"": 1, ""11011001"": 1, ""11100111"": 1, ""11101111"": 1, ""11110111"": 2, ""11111001"": 1, ""11111101"": 1, ""11111110"": 1}"
ising,2,8,0.19842513149602486,1,0,100,1,548,584,238.515625,1.2806248474865685,00001011,1.3606170580931753,2.0755594758912257,2.719505962012622,-1.9790793572264371,14.719402719371624,0.07999221060660688,"{""00000010"": 1, ""00000011"": 1, ""00000100"": 5, ""00000101"": 2, ""00000110"": 2, ""00000111"": 4, ""00001000"": 8, ""00001001"": 5, ""00001010"": 8, ""00001011"": 13, ""00001100"": 6, ""00001101"": 4, ""00001110"": 3, ""00001111"": 3, ""00010000"": 3, ""00010001"": 1, ""00010010"": 1, ""00010100"": 1, ""00010101"": 4, ""00010110"": 2, ""00010111"": 2, ""00011000"": 1, ""00011010"": 1, ""00011011"": 1, ""00011101"": 1, ""00100100"": 1, ""00110100"": 1, ""00111001"": 1, ""00111010"": 1, ""00111011"": 1, ""01000100"": 1, ""01010100"": 2, ""01110100"": 1, ""01110111"": 1, ""11110000"": 1, ""11110001"": 1, ""11110101"": 1, ""11111001"": 1, ""11111101"": 1, ""11111110"": 2}"
ising,2,8,0.19842513149602486,1,1,100,1,557,594,235.21875,1.2806248474865685,00001011,1.2369245982665231,1.229503050676924,2.730691683346161,-13.111400741625145,14.719402719371624,0.04370024922004534,"{""00000000"": 3, ""00000001"": 1, ""00000010"": 2, ""00000011"": 1, ""00000100"": 3, ""00000101"": 4, ""00000110"": 2, ""00000111"": 5, ""00001000"": 5, ""00001001"": 12, ""00001010"": 5, ""00001011"": 12, ""00001100"": 7, ""00001101"": 8, ""00001110"": 2, ""00001111"": 3, ""00010000"": 1, ""00010101"": 2, ""00010110"": 2, ""00011001"": 1, ""00011010"": 1, ""00011011"": 1, ""00011100"": 1, ""00011111"": 1, ""00100111"": 1, ""00111011"": 1, ""01101101"": 1, ""01110111"": 1, ""10010110"": 1, ""11100010"": 1, ""11100110"": 1, ""11101101"": 1, ""11110000"": 1, ""11110010"": 2, ""11110100"": 1, ""11110111"": 1, ""11111110"": 1, ""11111111"": 1}"
