ham,n_sys,Num Ancilla,Time,segments,replication_seed,n_circuits,n_shots,depth,size,peak_MB,runtime,Exact Eigenvalue,most_likely_bs,Estimated Eigenvalue,est_energy_mean,stdev energy,est_energy_min,est_energy_max,estimation_error,counts
ising,2,12,0.2828720017965004,1,42,100,1,8691,8770,465.8125,0.0,1.2806248474865685,000011111000,1.3367398039125715,1.3149940570010525,2.719380105620129,-10.406505816260548,9.967252574406922,0.05611495642600306,"{""000000000111"": 1, ""000000100001"": 1, ""000000101010"": 1, ""000000101111"": 1, ""000001000011"": 1, ""000001001011"": 1, ""000001010000"": 1, ""000001100101"": 1, ""000001101100"": 1, ""000001110000"": 1, ""000001110100"": 1, ""000001111100"": 1, ""000010001011"": 1, ""000010100011"": 1, ""000010100111"": 1, ""000010101100"": 1, ""000010110100"": 1, ""000010111001"": 1, ""000011001000"": 1, ""000011001101"": 1, ""000011010011"": 2, ""000011010111"": 1, ""000011011111"": 1, ""000011100001"": 1, ""000011100010"": 1, ""000011100100"": 1, ""000011100110"": 1, ""000011101100"": 1, ""000011101101"": 2, ""000011101110"": 2, ""000011101111"": 1, ""000011110011"": 1, ""000011110110"": 1, ""000011110111"": 1, ""000011111000"": 3, ""000011111111"": 2, ""000100000011"": 1, ""000100000100"": 1, ""000100001001"": 1, ""000100010000"": 1, ""000100010001"": 1, ""000100010011"": 1, ""000100010101"": 2, ""000100011001"": 1, ""000100011011"": 1, ""000100011110"": 1, ""000100100000"": 1, ""000100100011"": 1, ""000100100101"": 1, ""000100100111"": 1, ""000100110000"": 1, ""000100111001"": 1, ""000100111010"": 1, ""000101000100"": 1, ""000101101110"": 1, ""000101111100"": 1, ""000110100000"": 1, ""000110110000"": 1, ""000111001110"": 1, ""001000000010"": 1, ""001000001010"": 1, ""001000010111"": 1, ""001000110001"": 1, ""001001000011"": 1, ""001001000101"": 1, ""001001011100"": 1, ""001010000100"": 1, ""001010110001"": 1, ""001011110011"": 1, ""001011110101"": 1, ""001011111001"": 1, ""001100011001"": 1, ""001100110010"": 1, ""001100110100"": 1, ""001110000111"": 1, ""010000000000"": 1, ""011001100110"": 1, ""011010101101"": 1, ""011100101110"": 1, ""100010000001"": 1, ""100111100000"": 1, ""101101001011"": 1, ""101111101101"": 1, ""111010101000"": 1, ""111011100000"": 1, ""111011110011"": 1, ""111011110111"": 1, ""111011111000"": 1, ""111100011110"": 1, ""111101011010"": 1, ""111101100100"": 1, ""111111001110"": 1, ""111111100110"": 1}"
ising,2,12,0.3950765674039956,1,42,100,1,8691,8770,462.3125,0.0,1.2806248474865685,000110100000,1.374491032155366,1.012075797857677,2.8650846340721494,-7.148129915813641,7.384977240563577,0.09386618466879759,"{""000000001101"": 1, ""000000110010"": 1, ""000001000000"": 1, ""000001000100"": 1, ""000001000111"": 1, ""000001101111"": 1, ""000010001110"": 1, ""000010101010"": 1, ""000011000101"": 1, ""000011001000"": 1, ""000011010000"": 1, ""000011101110"": 1, ""000011110001"": 1, ""000011111111"": 2, ""000100000011"": 1, ""000100010101"": 1, ""000100101000"": 1, ""000100110100"": 1, ""000100110111"": 1, ""000100111000"": 1, ""000101000100"": 1, ""000101001110"": 1, ""000101010101"": 1, ""000101011001"": 1, ""000101100000"": 1, ""000101100100"": 1, ""000101110110"": 1, ""000101110111"": 1, ""000101111111"": 1, ""000110001001"": 1, ""000110001010"": 1, ""000110001111"": 1, ""000110100000"": 2, ""000110100010"": 1, ""000110101001"": 1, ""000110101101"": 1, ""000110110001"": 1, ""000110111000"": 1, ""000111000100"": 1, ""000111010111"": 1, ""000111100011"": 1, ""000111100110"": 1, ""001000000001"": 1, ""001000000100"": 1, ""001000000111"": 1, ""001000001010"": 1, ""001000010011"": 1, ""001000011000"": 1, ""001000101010"": 1, ""001001000001"": 1, ""001001011110"": 1, ""001001110011"": 2, ""001010101100"": 1, ""001010110101"": 1, ""001011010010"": 1, ""001011100011"": 1, ""001011101110"": 1, ""001011111001"": 1, ""001101110110"": 1, ""001101111100"": 1, ""001111001010"": 1, ""001111010101"": 1, ""010000100000"": 1, ""010000100001"": 1, ""010000101110"": 1, ""010010000000"": 1, ""010111011011"": 1, ""011000111000"": 1, ""011001011011"": 1, ""011010001011"": 1, ""011011101110"": 1, ""011100100110"": 1, ""011101101110"": 1, ""100011001111"": 1, ""100011101100"": 1, ""100100001001"": 1, ""100100110110"": 1, ""101010000011"": 1, ""101111110110"": 1, ""110000010110"": 1, ""110010000000"": 1, ""110011101100"": 1, ""110101111001"": 1, ""110110101000"": 1, ""110111100110"": 1, ""111000000000"": 1, ""111000000111"": 1, ""111000011110"": 1, ""111001000011"": 1, ""111001100110"": 1, ""111001111010"": 1, ""111011110000"": 1, ""111100010010"": 1, ""111101100001"": 1, ""111110100010"": 1, ""111111001010"": 1, ""111111110010"": 1}"
ising,2,12,0.35641350902292834,1,42,100,1,8691,8770,463.890625,0.0,1.2806248474865685,000101110110,1.6225837191700934,1.7448154900571773,2.6296094091408126,-7.570622710928897,8.650910545177421,0.3419588716835249,"{""000001000100"": 1, ""000001100000"": 1, ""000001111001"": 1, ""000001111101"": 1, ""000010011100"": 1, ""000011000000"": 2, ""000011000011"": 1, ""000011000101"": 1, ""000011001100"": 1, ""000011010111"": 1, ""000011100000"": 1, ""000011100111"": 1, ""000011101110"": 1, ""000011110010"": 1, ""000011111001"": 1, ""000011111010"": 1, ""000011111111"": 1, ""000100000101"": 1, ""000100001011"": 1, ""000100100011"": 1, ""000100101011"": 1, ""000100110100"": 1, ""000100111100"": 1, ""000101000100"": 1, ""000101001000"": 1, ""000101001110"": 1, ""000101010101"": 2, ""000101011000"": 1, ""000101100110"": 1, ""000101101111"": 1, ""000101110110"": 2, ""000101111100"": 1, ""000110000001"": 1, ""000110000010"": 1, ""000110000100"": 1, ""000110001011"": 1, ""000110111100"": 1, ""000111000111"": 1, ""000111010111"": 1, ""000111011110"": 1, ""000111100010"": 1, ""000111100011"": 1, ""000111100101"": 1, ""000111100110"": 1, ""000111100111"": 1, ""000111110000"": 1, ""001000000011"": 1, ""001000000111"": 1, ""001000001001"": 1, ""001000001010"": 1, ""001000010001"": 1, ""001000010111"": 1, ""001000101010"": 1, ""001000110110"": 2, ""001000111001"": 1, ""001001000010"": 1, ""001001000101"": 1, ""001001011110"": 1, ""001001110011"": 1, ""001010110100"": 1, ""001011100010"": 1, ""001100000011"": 1, ""001100011001"": 1, ""001101101100"": 1, ""001101110001"": 1, ""001110010011"": 1, ""001110010100"": 1, ""001111010111"": 1, ""001111111001"": 1, ""010000000000"": 1, ""010000010111"": 1, ""010000100001"": 1, ""010100111110"": 1, ""010111011101"": 1, ""011010000011"": 1, ""011010001011"": 1, ""011010111000"": 1, ""011100101110"": 1, ""011110100010"": 1, ""011111011010"": 1, ""100100100001"": 1, ""100110000001"": 1, ""101010000011"": 1, ""110110001100"": 1, ""111001100110"": 1, ""111001111010"": 1, ""111010000110"": 1, ""111010101011"": 1, ""111011110000"": 1, ""111100001111"": 1, ""111100100001"": 1, ""111110100010"": 1, ""111110101001"": 1, ""111110101101"": 1, ""111111000000"": 1, ""111111111011"": 1}"
ising,2,12,0.18165080084584478,1,42,100,1,8691,8770,470.453125,0.0,1.2806248474865685,000001110100,1.1611419126815288,1.1517683306955178,4.184273229072049,-15.369296589675507,16.29821011982073,0.11948293480503969,"{""000000010001"": 1, ""000000011110"": 1, ""000000100101"": 1, ""000000101010"": 1, ""000000111010"": 1, ""000000111110"": 1, ""000001000010"": 1, ""000001000100"": 1, ""000001000101"": 1, ""000001010011"": 1, ""000001100001"": 1, ""000001100010"": 1, ""000001101000"": 1, ""000001101010"": 2, ""000001101100"": 1, ""000001101111"": 2, ""000001110100"": 2, ""000001111000"": 2, ""000001111010"": 1, ""000001111011"": 1, ""000001111100"": 1, ""000001111111"": 1, ""000010000000"": 1, ""000010000011"": 2, ""000010000100"": 1, ""000010000101"": 1, ""000010000111"": 1, ""000010001000"": 2, ""000010001011"": 1, ""000010001101"": 1, ""000010001110"": 1, ""000010010000"": 1, ""000010010101"": 2, ""000010011010"": 2, ""000010011100"": 1, ""000010100001"": 1, ""000010100101"": 2, ""000010100110"": 1, ""000010100111"": 2, ""000010101010"": 1, ""000010101011"": 1, ""000010101110"": 1, ""000010111110"": 1, ""000011000110"": 1, ""000011001000"": 1, ""000011001100"": 1, ""000011010000"": 1, ""000011010010"": 1, ""000011010111"": 2, ""000011011010"": 1, ""000011011101"": 1, ""000011101001"": 1, ""000011101101"": 1, ""000011101110"": 1, ""000100010001"": 1, ""000100110011"": 1, ""000100111000"": 1, ""000100111011"": 1, ""000101101010"": 1, ""000110111100"": 1, ""000111000111"": 1, ""001000001000"": 1, ""001000001001"": 1, ""001000010111"": 1, ""001000100101"": 1, ""001001010100"": 1, ""001101110000"": 1, ""001110000001"": 1, ""001110010101"": 1, ""001110101101"": 1, ""010010100111"": 1, ""011101100110"": 1, ""011110001010"": 1, ""100011100100"": 1, ""100111100010"": 1, ""101001011100"": 1, ""101111101101"": 1, ""110100011100"": 1, ""110111100010"": 1, ""111010011111"": 1, ""111010100010"": 1, ""111011100010"": 1, ""111011110000"": 1, ""111100101000"": 1, ""111101000100"": 1, ""111101100001"": 1, ""111101100110"": 1, ""111111001110"": 1, ""111111010111"": 1}"
ising,2,12,0.06265814256958835,1,42,100,1,8691,8770,447.046875,0.0,1.2806248474865685,000000110101,1.2730508390264497,1.3445375399871655,3.6620936875178036,-19.56091577657948,23.894184978650284,0.007574008460118797,"{""000000000111"": 2, ""000000010101"": 2, ""000000010110"": 1, ""000000100010"": 1, ""000000100100"": 1, ""000000100110"": 3, ""000000101010"": 2, ""000000101100"": 2, ""000000101101"": 2, ""000000101110"": 2, ""000000101111"": 2, ""000000110000"": 3, ""000000110001"": 4, ""000000110010"": 7, ""000000110011"": 6, ""000000110100"": 6, ""000000110101"": 7, ""000000110110"": 4, ""000000110111"": 3, ""000000111000"": 6, ""000000111001"": 1, ""000000111010"": 2, ""000000111011"": 2, ""000000111100"": 1, ""000000111101"": 1, ""000000111110"": 2, ""000000111111"": 1, ""000001000000"": 2, ""000001000101"": 1, ""000001001001"": 2, ""000001001010"": 1, ""000001001100"": 1, ""000001001110"": 1, ""000001001111"": 1, ""000001010011"": 1, ""000001010101"": 1, ""000001011100"": 1, ""000001101011"": 1, ""000010000011"": 1, ""000010001011"": 1, ""000010010010"": 1, ""000011001100"": 1, ""001001010010"": 1, ""001111010000"": 1, ""110011100001"": 1, ""111001001110"": 1, ""111110010111"": 1, ""111111001011"": 1, ""111111100011"": 1}"
ising,2,12,0.35641350902292834,1,42,1000,1,8691,8770,516.515625,0.0,1.2806248474865685,000110000100,1.3428279055200774,1.322608016096573,2.398609931129579,-7.983800528011998,8.77142074182666,0.062203058033508896,"{""000000000011"": 1, ""000000000101"": 1, ""000000000111"": 1, ""000000001100"": 1, ""000000001110"": 1, ""000000001111"": 1, ""000000010000"": 1, ""000000010010"": 2, ""000000010011"": 1, ""000000010100"": 1, ""000000010101"": 1, ""000000011000"": 1, ""000000011011"": 1, ""000000011110"": 1, ""000000100101"": 1, ""000000101001"": 1, ""000000101101"": 1, ""000000101110"": 1, ""000000101111"": 1, ""000000110000"": 1, ""000000110001"": 1, ""000000110100"": 2, ""000000111000"": 1, ""000000111001"": 1, ""000001000000"": 1, ""000001000011"": 2, ""000001000100"": 2, ""000001000101"": 1, ""000001000110"": 1, ""000001001000"": 3, ""000001001001"": 2, ""000001001010"": 1, ""000001001101"": 1, ""000001001110"": 1, ""000001001111"": 1, ""000001010000"": 1, ""000001010101"": 2, ""000001011111"": 1, ""000001100000"": 2, ""000001100001"": 1, ""000001100010"": 2, ""000001100011"": 1, ""000001100101"": 1, ""000001100110"": 1, ""000001100111"": 1, ""000001101011"": 1, ""000001101100"": 1, ""000001101101"": 3, ""000001101111"": 1, ""000001110000"": 1, ""000001110010"": 2, ""000001110100"": 1, ""000001110101"": 1, ""000001110111"": 2, ""000001111000"": 1, ""000001111001"": 1, ""000001111010"": 1, ""000001111101"": 1, ""000010000000"": 1, ""000010000010"": 1, ""000010000111"": 3, ""000010001001"": 1, ""000010001100"": 1, ""000010010001"": 1, ""000010010010"": 2, ""000010010011"": 1, ""000010010100"": 1, ""000010010111"": 1, ""000010011000"": 2, ""000010011010"": 1, ""000010011100"": 1, ""000010011110"": 1, ""000010011111"": 2, ""000010100000"": 2, ""000010100010"": 1, ""000010100100"": 1, ""000010100101"": 2, ""000010100110"": 1, ""000010101001"": 1, ""000010101011"": 2, ""000010101101"": 2, ""000010101110"": 1, ""000010101111"": 3, ""000010110000"": 2, ""000010110011"": 1, ""000010110101"": 2, ""000010110110"": 2, ""000010110111"": 1, ""000010111010"": 1, ""000010111101"": 1, ""000010111110"": 1, ""000011000000"": 2, ""000011000011"": 1, ""000011000100"": 1, ""000011000101"": 3, ""000011000110"": 2, ""000011001001"": 2, ""000011001100"": 2, ""000011001101"": 1, ""000011001110"": 2, ""000011001111"": 2, ""000011010000"": 1, ""000011010001"": 2, ""000011010010"": 1, ""000011010100"": 1, ""000011010101"": 2, ""000011010110"": 4, ""000011010111"": 2, ""000011011010"": 1, ""000011011011"": 1, ""000011011100"": 1, ""000011011101"": 1, ""000011011110"": 1, ""000011100000"": 2, ""000011100001"": 3, ""000011100010"": 2, ""000011100011"": 2, ""000011100101"": 2, ""000011100110"": 1, ""000011100111"": 1, ""000011101000"": 1, ""000011101011"": 4, ""000011101110"": 2, ""000011101111"": 1, ""000011110010"": 2, ""000011110100"": 4, ""000011110101"": 2, ""000011110110"": 1, ""000011110111"": 5, ""000011111000"": 4, ""000011111001"": 1, ""000011111010"": 1, ""000011111011"": 1, ""000011111100"": 1, ""000011111101"": 4, ""000011111110"": 2, ""000011111111"": 2, ""000100000000"": 3, ""000100000010"": 2, ""000100000011"": 2, ""000100000100"": 2, ""000100000101"": 2, ""000100000110"": 2, ""000100000111"": 1, ""000100001000"": 1, ""000100001001"": 1, ""000100001011"": 3, ""000100001101"": 2, ""000100001110"": 2, ""000100010000"": 1, ""000100010010"": 1, ""000100010100"": 4, ""000100010110"": 1, ""000100010111"": 3, ""000100011000"": 2, ""000100011001"": 2, ""000100011010"": 1, ""000100011100"": 3, ""000100011101"": 1, ""000100011110"": 2, ""000100011111"": 2, ""000100100000"": 1, ""000100100001"": 1, ""000100100010"": 2, ""000100100011"": 1, ""000100100100"": 1, ""000100100101"": 3, ""000100100110"": 1, ""000100100111"": 5, ""000100101000"": 1, ""000100101001"": 6, ""000100101010"": 1, ""000100101011"": 3, ""000100101100"": 1, ""000100101110"": 1, ""000100101111"": 1, ""000100110000"": 1, ""000100110001"": 1, ""000100110010"": 5, ""000100110011"": 4, ""000100110100"": 4, ""000100110101"": 2, ""000100110110"": 3, ""000100110111"": 1, ""000100111001"": 4, ""000100111010"": 2, ""000100111100"": 2, ""000100111101"": 1, ""000100111110"": 3, ""000100111111"": 2, ""000101000000"": 3, ""000101000001"": 3, ""000101000010"": 1, ""000101000011"": 3, ""000101000100"": 2, ""000101000101"": 3, ""000101000110"": 2, ""000101000111"": 2, ""000101001000"": 5, ""000101001001"": 3, ""000101001010"": 2, ""000101001100"": 5, ""000101001101"": 4, ""000101001110"": 1, ""000101001111"": 1, ""000101010000"": 2, ""000101010001"": 2, ""000101010011"": 1, ""000101010100"": 3, ""000101010101"": 5, ""000101010110"": 1, ""000101011000"": 2, ""000101011001"": 2, ""000101011011"": 3, ""000101011100"": 1, ""000101011101"": 1, ""000101011111"": 1, ""000101100001"": 3, ""000101100010"": 2, ""000101100101"": 3, ""000101100110"": 1, ""000101100111"": 2, ""000101101000"": 3, ""000101101001"": 3, ""000101101010"": 2, ""000101101011"": 1, ""000101101100"": 2, ""000101101101"": 2, ""000101101111"": 3, ""000101110000"": 2, ""000101110001"": 2, ""000101110010"": 1, ""000101110011"": 2, ""000101110100"": 1, ""000101110101"": 1, ""000101110110"": 3, ""000101110111"": 2, ""000101111100"": 2, ""000110000000"": 1, ""000110000001"": 3, ""000110000010"": 2, ""000110000011"": 3, ""000110000100"": 6, ""000110000101"": 1, ""000110000110"": 2, ""000110000111"": 1, ""000110001000"": 1, ""000110001010"": 2, ""000110001011"": 1, ""000110001101"": 3, ""000110001111"": 2, ""000110010000"": 1, ""000110010001"": 1, ""000110010010"": 1, ""000110010100"": 2, ""000110010101"": 3, ""000110010110"": 2, ""000110011001"": 1, ""000110011011"": 2, ""000110011100"": 1, ""000110011101"": 2, ""000110011110"": 2, ""000110100000"": 1, ""000110100001"": 3, ""000110100010"": 1, ""000110100100"": 2, ""000110100101"": 2, ""000110100111"": 2, ""000110101000"": 3, ""000110101001"": 1, ""000110101010"": 2, ""000110101100"": 2, ""000110101111"": 1, ""000110110000"": 1, ""000110110001"": 3, ""000110110011"": 3, ""000110110100"": 2, ""000110110110"": 1, ""000110110111"": 2, ""000110111000"": 1, ""000110111010"": 1, ""000110111100"": 2, ""000110111101"": 1, ""000110111110"": 1, ""000111000000"": 2, ""000111000001"": 2, ""000111000011"": 1, ""000111000101"": 2, ""000111000110"": 1, ""000111000111"": 4, ""000111001001"": 3, ""000111001101"": 1, ""000111001110"": 1, ""000111001111"": 2, ""000111010000"": 1, ""000111010110"": 1, ""000111010111"": 1, ""000111011000"": 2, ""000111011001"": 2, ""000111011010"": 1, ""000111011101"": 2, ""000111011110"": 2, ""000111011111"": 1, ""000111100001"": 1, ""000111100010"": 2, ""000111100011"": 1, ""000111100101"": 2, ""000111100110"": 2, ""000111100111"": 3, ""000111101000"": 1, ""000111101001"": 2, ""000111101101"": 1, ""000111110000"": 2, ""000111110001"": 1, ""000111110100"": 1, ""000111110101"": 1, ""000111110111"": 1, ""000111111001"": 1, ""001000000001"": 3, ""001000000011"": 1, ""001000000100"": 2, ""001000000110"": 1, ""001000000111"": 3, ""001000001000"": 1, ""001000001001"": 1, ""001000001010"": 1, ""001000001100"": 1, ""001000001101"": 1, ""001000001110"": 2, ""001000001111"": 1, ""001000010001"": 1, ""001000010100"": 1, ""001000010111"": 2, ""001000011011"": 1, ""001000011100"": 1, ""001000011101"": 1, ""001000100001"": 2, ""001000100100"": 1, ""001000100101"": 1, ""001000100110"": 1, ""001000101000"": 1, ""001000101001"": 1, ""001000101010"": 3, ""001000101110"": 2, ""001000110001"": 1, ""001000110110"": 3, ""001000110111"": 1, ""001000111001"": 2, ""001000111010"": 1, ""001000111011"": 1, ""001001000010"": 1, ""001001000101"": 1, ""001001000110"": 2, ""001001000111"": 1, ""001001001010"": 2, ""001001001011"": 2, ""001001001111"": 1, ""001001010001"": 1, ""001001010011"": 1, ""001001010100"": 1, ""001001011000"": 1, ""001001011010"": 1, ""001001011110"": 2, ""001001011111"": 1, ""001001100011"": 1, ""001001100101"": 1, ""001001101010"": 1, ""001001101101"": 1, ""001001101110"": 1, ""001001110011"": 1, ""001001110100"": 1, ""001001110101"": 1, ""001001111100"": 1, ""001001111111"": 1, ""001010000100"": 1, ""001010000101"": 1, ""001010001001"": 1, ""001010001100"": 1, ""001010001101"": 1, ""001010010001"": 1, ""001010010010"": 2, ""001010010100"": 1, ""001010011100"": 1, ""001010011101"": 1, ""001010100111"": 2, ""001010101011"": 1, ""001010110010"": 1, ""001010110100"": 1, ""001010110101"": 1, ""001010111001"": 2, ""001010111010"": 1, ""001010111110"": 1, ""001011000001"": 3, ""001011000010"": 1, ""001011001000"": 1, ""001011001010"": 1, ""001011001100"": 1, ""001011001111"": 1, ""001011010000"": 1, ""001011010001"": 1, ""001011011000"": 1, ""001011011001"": 1, ""001011011011"": 1, ""001011100000"": 1, ""001011100010"": 1, ""001011100100"": 1, ""001011101001"": 1, ""001011101100"": 1, ""001011101111"": 1, ""001011110001"": 1, ""001011110101"": 1, ""001011110110"": 1, ""001100000000"": 2, ""001100000010"": 1, ""001100000011"": 1, ""001100000110"": 1, ""001100000111"": 1, ""001100001000"": 1, ""001100001001"": 1, ""001100010100"": 1, ""001100010101"": 1, ""001100010111"": 1, ""001100011001"": 2, ""001100011100"": 1, ""001100100011"": 1, ""001100101011"": 1, ""001100101101"": 1, ""001100110001"": 1, ""001100110010"": 1, ""001100110011"": 1, ""001100110110"": 2, ""001100110111"": 1, ""001100111100"": 1, ""001100111111"": 1, ""001101001110"": 1, ""001101100100"": 1, ""001101101100"": 1, ""001101110001"": 1, ""001101110100"": 1, ""001101110110"": 1, ""001110001100"": 1, ""001110010011"": 1, ""001110010100"": 1, ""001110010110"": 1, ""001110011000"": 1, ""001110011101"": 1, ""001110011111"": 1, ""001110101000"": 1, ""001110111111"": 1, ""001111010010"": 1, ""001111010011"": 1, ""001111010111"": 1, ""001111011010"": 1, ""001111111001"": 1, ""010000000000"": 1, ""010000000110"": 1, ""010000001101"": 1, ""010000001110"": 1, ""010000010111"": 1, ""010000100001"": 1, ""010000100101"": 1, ""010000101101"": 1, ""010001001101"": 1, ""010001010101"": 1, ""010001101001"": 1, ""010001110101"": 1, ""010001110111"": 1, ""010010000011"": 1, ""010010001110"": 1, ""010010001111"": 1, ""010010011001"": 1, ""010010100000"": 1, ""010010101110"": 1, ""010100010100"": 1, ""010100100001"": 1, ""010100101001"": 1, ""010100111101"": 1, ""010100111110"": 1, ""010101000111"": 1, ""010101001011"": 1, ""010101101000"": 1, ""010110000110"": 1, ""010110010101"": 1, ""010110100100"": 1, ""010110101001"": 1, ""010110110111"": 1, ""010110111010"": 1, ""010111011101"": 1, ""010111111011"": 1, ""011000100100"": 1, ""011001010010"": 1, ""011001010011"": 1, ""011001010100"": 1, ""011001011111"": 1, ""011001100010"": 1, ""011001111000"": 1, ""011001111011"": 1, ""011010000011"": 2, ""011010001011"": 1, ""011010010010"": 1, ""011010100001"": 1, ""011010100101"": 1, ""011010101101"": 1, ""011010110001"": 1, ""011010111000"": 1, ""011010111010"": 1, ""011011000000"": 1, ""011011000010"": 1, ""011011000100"": 1, ""011011001010"": 2, ""011011010001"": 1, ""011011010111"": 1, ""011011101000"": 1, ""011011110010"": 1, ""011100100010"": 1, ""011100100100"": 1, ""011100100101"": 1, ""011100101110"": 1, ""011101000010"": 2, ""011101000100"": 1, ""011101010010"": 1, ""011101011001"": 1, ""011110100010"": 1, ""011110110110"": 1, ""011110111001"": 1, ""011111010110"": 1, ""011111011010"": 1, ""011111011100"": 1, ""011111100011"": 1, ""011111110110"": 1, ""100011000001"": 1, ""100100010111"": 1, ""100100011110"": 1, ""100100100001"": 1, ""100100100110"": 1, ""100101110100"": 1, ""100110000001"": 1, ""100110101000"": 1, ""100111110101"": 1, ""101000000110"": 1, ""101001101110"": 1, ""101010000011"": 1, ""101010011100"": 1, ""101010110001"": 1, ""101010111101"": 1, ""101011001101"": 1, ""101011011010"": 1, ""101100000100"": 1, ""101100001101"": 1, ""101100011111"": 1, ""101100101110"": 1, ""101101000011"": 1, ""101101001001"": 1, ""101101001101"": 1, ""101101010111"": 1, ""101110000110"": 1, ""110000101111"": 1, ""110001011010"": 2, ""110001101001"": 1, ""110001101011"": 1, ""110001111000"": 1, ""110010100110"": 1, ""110010100111"": 1, ""110011110010"": 1, ""110101100011"": 1, ""110101110111"": 1, ""110110001100"": 1, ""110110111000"": 1, ""110111000101"": 1, ""110111000110"": 1, ""110111011001"": 1, ""110111100101"": 1, ""110111100110"": 1, ""110111100111"": 1, ""110111101110"": 2, ""111000010000"": 1, ""111000011011"": 1, ""111000100000"": 1, ""111000100100"": 1, ""111000100110"": 1, ""111000101011"": 1, ""111000101111"": 1, ""111000110101"": 1, ""111001000001"": 1, ""111001000111"": 1, ""111001001001"": 1, ""111001010001"": 1, ""111001010010"": 1, ""111001011010"": 1, ""111001011100"": 1, ""111001100110"": 1, ""111001101101"": 1, ""111001101111"": 1, ""111001110000"": 1, ""111001110100"": 1, ""111001110111"": 1, ""111001111001"": 2, ""111001111010"": 1, ""111001111011"": 1, ""111001111101"": 1, ""111001111110"": 1, ""111010000000"": 1, ""111010000101"": 1, ""111010000110"": 1, ""111010001000"": 1, ""111010001111"": 1, ""111010010100"": 1, ""111010010111"": 1, ""111010011101"": 1, ""111010011111"": 1, ""111010100010"": 1, ""111010100100"": 1, ""111010100111"": 1, ""111010101000"": 1, ""111010101011"": 1, ""111010101100"": 1, ""111010111111"": 1, ""111011000101"": 1, ""111011000110"": 1, ""111011001110"": 2, ""111011010000"": 2, ""111011010110"": 1, ""111011011010"": 2, ""111011011011"": 1, ""111011100001"": 1, ""111011100100"": 2, ""111011100101"": 1, ""111011101010"": 2, ""111011110000"": 1, ""111011110010"": 1, ""111011110011"": 1, ""111011110111"": 1, ""111011111110"": 1, ""111011111111"": 1, ""111100000011"": 1, ""111100000100"": 1, ""111100001010"": 1, ""111100001101"": 1, ""111100001110"": 1, ""111100001111"": 2, ""111100010000"": 1, ""111100010111"": 1, ""111100011010"": 1, ""111100011111"": 1, ""111100100001"": 1, ""111100101011"": 1, ""111100101100"": 1, ""111100101110"": 2, ""111100110010"": 1, ""111100110110"": 2, ""111100111000"": 1, ""111100111111"": 1, ""111101001100"": 1, ""111101001101"": 1, ""111101010001"": 1, ""111101010010"": 2, ""111101010101"": 1, ""111101010111"": 1, ""111101011101"": 1, ""111101100001"": 1, ""111101100010"": 1, ""111101100110"": 1, ""111101101000"": 1, ""111101101010"": 1, ""111101111000"": 1, ""111101111011"": 1, ""111101111100"": 1, ""111110000111"": 1, ""111110001010"": 1, ""111110001011"": 1, ""111110001100"": 1, ""111110001101"": 1, ""111110001111"": 2, ""111110011010"": 1, ""111110100010"": 1, ""111110100110"": 1, ""111110101000"": 1, ""111110101001"": 2, ""111110101011"": 1, ""111110101100"": 1, ""111110101101"": 2, ""111110110001"": 1, ""111110110110"": 1, ""111110111001"": 1, ""111110111010"": 1, ""111110111100"": 1, ""111110111101"": 2, ""111111000000"": 1, ""111111000100"": 1, ""111111000101"": 1, ""111111001010"": 1, ""111111001011"": 2, ""111111001110"": 2, ""111111010001"": 1, ""111111010100"": 1, ""111111011010"": 2, ""111111011011"": 1, ""111111011110"": 1, ""111111100000"": 1, ""111111100101"": 1, ""111111100111"": 1, ""111111101010"": 1, ""111111101111"": 1, ""111111110110"": 1, ""111111111011"": 2, ""111111111100"": 2, ""111111111110"": 1}"
