ham,num_system_qubits,num_ancilla,time,segments,replication_seed,n_circuits,n_shots,peak_MB,runtime,exact_eig,most_likely_bs,est_energy_med,est_energy_mean,est_energy_std,est_energy_min,est_energy_max,estimation_error,alpha,max_theoretical_qdrift_error,counts
H_many_diag_terms_1,2,14,0.007823637942423953,1,42,1000,1,1033.765625,15218.693741666968,1.0,00000000010100,0.9803500616813926,1.0273578471390155,1.642318904333937,-4.901750308406964,51.90953576602974,0.019649938318607396,1.0,0.015894038675489868,"{""00000000000001"": 1, ""00000000000011"": 1, ""00000000000100"": 1, ""00000000000111"": 1, ""00000000001000"": 1, ""00000000001001"": 1, ""00000000001010"": 1, ""00000000001011"": 1, ""00000000001100"": 1, ""00000000001101"": 1, ""00000000001110"": 2, ""00000000001111"": 4, ""00000000010000"": 7, ""00000000010001"": 10, ""00000000010010"": 12, ""00000000010011"": 52, ""00000000010100"": 574, ""00000000010101"": 252, ""00000000010110"": 34, ""00000000010111"": 11, ""00000000011000"": 5, ""00000000011001"": 6, ""00000000011010"": 3, ""00000000011011"": 2, ""00000000011100"": 3, ""00000000011101"": 1, ""00000000011110"": 1, ""00000000100000"": 1, ""00000000100010"": 1, ""00000000100011"": 1, ""00000000100110"": 1, ""00000000101011"": 1, ""00000000101100"": 1, ""00010000100011"": 1, ""11111110011100"": 1, ""11111110100110"": 1, ""11111110111111"": 1, ""11111111010111"": 1}"
H_many_diag_terms_1,2,14,0.007864539822350235,1,42,1000,1,1046.234375,15300.147611291963,1.0,00000000010101,1.0240140323929268,0.9812004933243081,0.30706784073142374,-5.02254501602245,2.145553210728037,0.024014032392926765,1.0,0.015978439551052527,"{""00000000000001"": 1, ""00000000000011"": 1, ""00000000000101"": 1, ""00000000000111"": 1, ""00000000001000"": 1, ""00000000001001"": 2, ""00000000001010"": 1, ""00000000001100"": 3, ""00000000001101"": 2, ""00000000001110"": 3, ""00000000001111"": 4, ""00000000010000"": 9, ""00000000010001"": 10, ""00000000010010"": 14, ""00000000010011"": 40, ""00000000010100"": 397, ""00000000010101"": 414, ""00000000010110"": 50, ""00000000010111"": 19, ""00000000011000"": 6, ""00000000011001"": 4, ""00000000011010"": 4, ""00000000011011"": 2, ""00000000011100"": 1, ""00000000011101"": 2, ""00000000011110"": 1, ""00000000100000"": 1, ""00000000100011"": 1, ""00000000100110"": 1, ""00000000101100"": 1, ""11111110011001"": 1, ""11111110100110"": 1, ""11111110111111"": 1}"
H_many_diag_terms_1,2,14,0.00790450474262191,1,42,1000,1,1069.90625,15348.52322724997,1.0,00000000010101,1.0188366505715218,0.9882715510543763,0.30946910830415547,-4.803087066980032,2.134705363102236,0.01883665057152184,1.0,0.016060920249438622,"{""00000000000001"": 1, ""00000000000011"": 1, ""00000000000101"": 1, ""00000000000111"": 1, ""00000000001001"": 1, ""00000000001010"": 1, ""00000000001100"": 3, ""00000000001101"": 2, ""00000000001110"": 2, ""00000000001111"": 4, ""00000000010000"": 5, ""00000000010001"": 8, ""00000000010010"": 17, ""00000000010011"": 31, ""00000000010100"": 244, ""00000000010101"": 586, ""00000000010110"": 45, ""00000000010111"": 15, ""00000000011000"": 6, ""00000000011001"": 5, ""00000000011010"": 1, ""00000000011011"": 2, ""00000000011100"": 3, ""00000000011101"": 2, ""00000000011110"": 2, ""00000000100000"": 1, ""00000000100011"": 1, ""00000000100100"": 2, ""00000000100110"": 1, ""00000000101010"": 1, ""00000000101100"": 1, ""11111110011101"": 1, ""11111110100011"": 1, ""11111110111111"": 1, ""11111111111100"": 1}"
H_many_diag_terms_1,2,14,0.007895352173082716,1,42,1000,1,1053.34375,15452.27624162496,1.0,00000000010101,1.0200177218003932,0.9880085942448475,0.3089256486423022,-4.808654974201854,2.137179988534157,0.020017721800393184,1.0,0.016042029770413326,"{""00000000000001"": 1, ""00000000000011"": 1, ""00000000000101"": 1, ""00000000000111"": 1, ""00000000001000"": 1, ""00000000001010"": 1, ""00000000001100"": 3, ""00000000001101"": 2, ""00000000001110"": 1, ""00000000001111"": 4, ""00000000010000"": 7, ""00000000010001"": 7, ""00000000010010"": 16, ""00000000010011"": 32, ""00000000010100"": 271, ""00000000010101"": 554, ""00000000010110"": 45, ""00000000010111"": 19, ""00000000011000"": 7, ""00000000011001"": 5, ""00000000011010"": 3, ""00000000011011"": 2, ""00000000011100"": 3, ""00000000011101"": 2, ""00000000011110"": 1, ""00000000100000"": 1, ""00000000100011"": 1, ""00000000100100"": 1, ""00000000100110"": 1, ""00000000101010"": 1, ""00000000101100"": 1, ""11111110011101"": 1, ""11111110100011"": 1, ""11111110111111"": 1, ""11111111111100"": 1}"
H_many_diag_terms_1,2,14,0.007914632121866372,1,42,1000,1,1054.0625,14929.013561707921,1.0,00000000010101,1.0175329708818508,0.9845358302546822,0.31754232066885135,-4.796941148443011,2.131973843752449,0.017532970881850796,1.0,0.016081823490222562,"{""00000000000001"": 1, ""00000000000011"": 1, ""00000000000101"": 1, ""00000000000111"": 1, ""00000000001001"": 1, ""00000000001010"": 1, ""00000000001011"": 1, ""00000000001100"": 3, ""00000000001101"": 2, ""00000000001110"": 1, ""00000000001111"": 3, ""00000000010000"": 5, ""00000000010001"": 6, ""00000000010010"": 15, ""00000000010011"": 33, ""00000000010100"": 214, ""00000000010101"": 625, ""00000000010110"": 44, ""00000000010111"": 12, ""00000000011000"": 6, ""00000000011001"": 4, ""00000000011010"": 1, ""00000000011011"": 2, ""00000000011100"": 3, ""00000000011101"": 1, ""00000000011110"": 2, ""00000000100000"": 1, ""00000000100011"": 1, ""00000000100100"": 2, ""00000000100110"": 1, ""00000000101100"": 1, ""11111110011101"": 1, ""11111110100011"": 1, ""11111110111111"": 1, ""11111111011111"": 1, ""11111111111100"": 1}"
H_many_diag_terms_1,2,14,0.009112198735057957,1,42,1000,1,1042.421875,14963.378926459001,1.0,00000000011000,1.0100618955887277,1.0536629007483078,1.389610878060838,-0.5471168601105608,44.695238879801195,0.01006189558872772,1.0,0.01855957102462676,"{""00000000000010"": 1, ""00000000001000"": 1, ""00000000001100"": 1, ""00000000001111"": 1, ""00000000010001"": 1, ""00000000010010"": 2, ""00000000010011"": 1, ""00000000010100"": 2, ""00000000010101"": 3, ""00000000010110"": 14, ""00000000010111"": 85, ""00000000011000"": 828, ""00000000011001"": 33, ""00000000011010"": 9, ""00000000011011"": 7, ""00000000011100"": 1, ""00000000011101"": 2, ""00000000011110"": 1, ""00000000100000"": 2, ""00000000101001"": 1, ""00000000110111"": 1, ""00000001110100"": 1, ""00010000100110"": 1, ""11111111110011"": 1}"
H_many_diag_terms_1,2,14,0.011851674320850969,1,42,1000,1,1061.578125,14978.076229583006,1.0,00000000011111,1.00309465011186,1.0050037657362665,0.1022094408202767,0.2588631355127381,4.077094384325625,0.0030946501118600533,1.0,0.024271909152368338,"{""00000000001000"": 1, ""00000000001111"": 1, ""00000000011010"": 1, ""00000000011011"": 1, ""00000000011101"": 1, ""00000000011110"": 12, ""00000000011111"": 970, ""00000000100000"": 7, ""00000000100001"": 2, ""00000000100010"": 1, ""00000000100011"": 1, ""00000000100111"": 1, ""00000001111110"": 1}"
H_many_diag_terms_1,2,14,0.012918650168135764,1,42,1000,1,1072.421875,14915.989440875011,1.0,00000000100010,1.0093033348939682,0.9647752465898225,1.064841426448522,-31.852425833565523,3.918471770764818,0.009303334893968174,1.0,0.02651356523403257,"{""00000000000111"": 1, ""00000000001110"": 1, ""00000000001111"": 1, ""00000000010001"": 1, ""00000000010111"": 1, ""00000000011010"": 2, ""00000000011011"": 2, ""00000000011100"": 4, ""00000000011101"": 2, ""00000000011110"": 2, ""00000000011111"": 6, ""00000000100000"": 28, ""00000000100001"": 148, ""00000000100010"": 717, ""00000000100011"": 45, ""00000000100100"": 12, ""00000000100101"": 7, ""00000000100110"": 1, ""00000000100111"": 2, ""00000000101010"": 3, ""00000000101111"": 2, ""00000000110001"": 1, ""00000000110110"": 1, ""00000000111000"": 1, ""00000000111001"": 1, ""00000000111100"": 1, ""00000001000110"": 1, ""00000010000100"": 1, ""11101111001111"": 1, ""11111110011010"": 1, ""11111110011101"": 1, ""11111111001011"": 1, ""11111111110111"": 1}"
H_many_diag_terms_1,2,14,0.01808809690178794,1,42,1000,1,1067.1875,14448.157766000018,1.0,00000000101111,0.9964715666618666,0.9937789732796101,0.04983212765672171,0.06360456808479999,1.1872852709162665,0.003528433338133352,1.0,0.03750887105874203,"{""00000000000011"": 1, ""00000000010010"": 2, ""00000000010101"": 1, ""00000000100000"": 2, ""00000000100100"": 1, ""00000000100111"": 1, ""00000000101000"": 2, ""00000000101001"": 1, ""00000000101010"": 1, ""00000000101011"": 1, ""00000000101100"": 2, ""00000000101101"": 3, ""00000000101110"": 19, ""00000000101111"": 905, ""00000000110000"": 38, ""00000000110001"": 9, ""00000000110010"": 4, ""00000000110011"": 2, ""00000000110100"": 1, ""00000000110101"": 1, ""00000000110110"": 2, ""00000000111000"": 1}"
H_many_diag_terms_1,2,14,0.018583057989895062,1,42,1000,1,1069.75,14490.610147750005,1.0,00000000110000,0.9905672933183179,0.9887512532805677,0.252426233062262,-4.519463275764826,3.776537805776087,0.009432706681682057,1.0,0.03857342629421434,"{""00000000000101"": 1, ""00000000000110"": 1, ""00000000000111"": 1, ""00000000001000"": 1, ""00000000010110"": 1, ""00000000011011"": 1, ""00000000011100"": 1, ""00000000100010"": 2, ""00000000100011"": 1, ""00000000100100"": 2, ""00000000100101"": 2, ""00000000100110"": 1, ""00000000100111"": 1, ""00000000101000"": 3, ""00000000101001"": 2, ""00000000101010"": 2, ""00000000101011"": 3, ""00000000101100"": 5, ""00000000101101"": 1, ""00000000101110"": 11, ""00000000101111"": 45, ""00000000110000"": 476, ""00000000110001"": 343, ""00000000110010"": 42, ""00000000110011"": 16, ""00000000110100"": 6, ""00000000110101"": 4, ""00000000110110"": 3, ""00000000110111"": 3, ""00000000111000"": 3, ""00000000111001"": 3, ""00000000111101"": 1, ""00000000111111"": 1, ""00000001000000"": 1, ""00000001000110"": 1, ""00000001000111"": 2, ""00000001011110"": 1, ""00000010000011"": 1, ""00000010110111"": 1, ""11111100100101"": 1, ""11111110100010"": 1, ""11111110111001"": 1, ""11111111111101"": 1}"
