Num Qubits,Time,Shots,Num Ancilla,Exact Eigenvalue,Expected Phase,Most Probable Bitstring,Estimated Phase,Estimated Eigenvalue,Eigenvalue Error,Alpha,QDRIFT Implementation,type of Hamiltonian,Num Random Circuits,Num Shots per Circuit,Circuit Depth,Raw results
2,0.001,1024,12,(2.561249694973137+0j),0.00040763554944758394,000000000010,0.00048828125,3.067961575771282,0.5067118807981452,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,4098,"{'000000000010': 712, '000001000110': 1, '000000000000': 30, '111111110001': 2, '111111111010': 2, '000000010000': 1, '000000000001': 168, '000000000011': 40, '000000000110': 1, '000000000101': 8, '111111111111': 13, '000000000100': 12, '000000100111': 1, '111111110010': 1, '111111000001': 1, '111111111011': 1, '111111111100': 4, '111111111000': 1, '111111111110': 4, '000000001000': 2, '111111011100': 1, '000000001010': 2, '000000001111': 1, '000000100110': 1, '000001110101': 1, '000000001001': 2, '111110111010': 1, '111111110110': 2, '111111110111': 1, '000000000111': 2, '111111111101': 1, '111111101001': 1, '111111110100': 1, '111111110011': 1, '000000001101': 1}"
2,0.006080224261649427,1024,12,(2.561249694973137+0j),0.0024785155576619944,000000001010,0.00244140625,2.5229016593369975,0.03834803563613942,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,4098,"{'000000001001': 114, '000000001010': 573, '000000000101': 7, '000000001110': 2, '000000001011': 182, '000000000110': 12, '111111110110': 5, '000001000001': 1, '000000000111': 29, '111111100111': 2, '000000100110': 1, '010010110000': 1, '000001110101': 1, '000000001111': 6, '000000010111': 1, '000100110110': 1, '111111111111': 1, '000000001101': 19, '000000110111': 1, '000000000011': 2, '000000010110': 6, '000000000010': 1, '000000110101': 1, '000000001000': 11, '000000001100': 14, '110001110011': 1, '111111010110': 1, '000000011001': 2, '000001010101': 1, '111111011001': 1, '111111110111': 2, '000000010001': 2, '000000010100': 2, '000000010101': 1, '111111111101': 1, '111111111011': 1, '000000010011': 2, '000000110110': 1, '000000000001': 3, '111111110000': 1, '000000010000': 2, '111111101111': 1, '000000011000': 2, '111111110101': 2, '111111111001': 1}"
2,0.0020022003718155844,1024,12,(2.561249694973137+0j),0.0008161680486692025,000000000011,0.000732421875,2.2984424678155,0.2628072271576367,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,4098,"{'111111101101': 2, '111010110110': 1, '111111111110': 3, '000000000011': 619, '111111011100': 1, '000000110111': 1, '000000000000': 17, '000001000100': 1, '000000000010': 55, '000000000100': 208, '000000101111': 1, '000000000110': 13, '111111100110': 1, '000000000101': 44, '111111100000': 1, '111110011101': 1, '111111011111': 1, '000000001101': 3, '000000000111': 7, '000000000001': 13, '000000001011': 1, '111111111010': 1, '111111101000': 1, '000000001000': 1, '111111111101': 3, '111111111111': 4, '000000001100': 1, '111111111100': 2, '111111111000': 2, '000000010011': 1, '111111111011': 2, '000000001001': 2, '111111110101': 1, '111111000110': 1, '111111111001': 2, '111111101011': 1, '000001011100': 1, '111111110011': 1, '111111110010': 1, '111111001101': 1, '111111100001': 1}"
2,0.0013826221737646563,1024,12,(2.561249694973137+0j),0.0005636059494809685,000000000010,0.00048828125,2.2189442886032413,0.3423054063698956,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,4098,"{'111111111011': 2, '000000000010': 721, '000000000001': 46, '000000000100': 19, '111111101110': 2, '000000000011': 156, '111111111110': 6, '111111111111': 10, '000000001000': 2, '011011100001': 1, '000000000000': 17, '111111111101': 5, '000000000101': 9, '111111111010': 1, '111111111100': 4, '000000000111': 7, '000000100000': 1, '000000001110': 1, '111110110011': 1, '000000000110': 4, '000000001001': 2, '111111110000': 1, '111111110110': 1, '111111111001': 1, '000000001101': 2, '111111100100': 1, '000000001011': 1}"
2,0.002899422853882875,1024,12,(2.561249694973137+0j),0.0011819078281234275,000000000101,0.001220703125,2.6453209228025347,0.0840712278293978,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,4098,"{'000000000100': 55, '000000000101': 873, '000000000110': 23, '000000010000': 2, '000000001010': 4, '000000100001': 1, '000000001001': 3, '000000000011': 21, '000000000111': 11, '000000001000': 3, '111111110000': 1, '000000001011': 6, '000000000010': 1, '111111100110': 1, '111111111001': 1, '000000001110': 1, '111111011011': 1, '000000001100': 1, '000000000001': 1, '111111111111': 3, '000000000000': 4, '111111111110': 1, '111111111011': 2, '111111101011': 2, '111111110100': 1, '000000011011': 1}"
2,0.00419870708444391,1024,12,(2.561249694973137+0j),0.0017115422693367564,000000000111,0.001708984375,2.557421915661365,0.003827779311771806,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,4098,"{'000000000111': 934, '111111111001': 5, '000000001001': 20, '000000000110': 11, '000000000100': 3, '000000001101': 4, '000000000101': 24, '000000001011': 1, '000001001101': 1, '000000001000': 10, '000000001010': 2, '111110111001': 1, '000000011101': 1, '000000011001': 1, '000000000010': 1, '000000000001': 2, '000000010000': 1, '111101111001': 1, '111011111001': 1}"
2,0.002097046401323233,1024,12,(2.561249694973137+0j),0.0008548306620204746,000000000100,0.0009765625,2.925983491672291,0.36473379669915396,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,4098,"{'000000000011': 349, '000000000100': 478, '000100000000': 1, '000000000001': 15, '000011010111': 1, '000000000110': 22, '000000000010': 50, '000000110010': 1, '000000000101': 38, '000011011010': 1, '000000000111': 8, '000000001000': 7, '111111111110': 5, '000000010011': 2, '111111111011': 3, '000001111000': 1, '111111110010': 1, '000000011100': 2, '000000011001': 1, '000000000000': 6, '111111101110': 1, '000000001011': 1, '000000001001': 4, '000010000001': 1, '111111101011': 2, '111111111001': 2, '000000010010': 2, '111111111100': 2, '111111111101': 4, '111111011010': 1, '000000001100': 1, '000000001110': 1, '000010100011': 1, '000000010110': 2, '111111011111': 1, '000000100100': 1, '111111101100': 1, '111111110111': 1, '000000001111': 2, '111111110110': 1}"
2,0.0010473708979594498,1024,12,(2.561249694973137+0j),0.0004269456114651097,000000000010,0.00048828125,2.9292026174762613,0.3679529225031244,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,4098,"{'111111111010': 2, '000000000001': 83, '000000101011': 1, '000000000010': 849, '000000000011': 28, '000000000101': 7, '111111111110': 4, '000000000000': 19, '000000000100': 9, '111111111111': 4, '000000000110': 3, '000000010101': 1, '111111111101': 1, '000000001101': 2, '000000001001': 1, '000000000111': 3, '000000001000': 2, '000010001111': 1, '111111111000': 1, '111111110101': 1, '111111110001': 1, '111100000111': 1}"
2,0.006368249944718587,1024,12,(2.561249694973137+0j),0.0025959250652349067,000000001011,0.002685546875,2.649674371015553,0.0884246760424161,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,4098,"{'000000001001': 76, '000000100001': 1, '000000001010': 200, '111111111001': 1, '111110110101': 2, '000000001011': 552, '000000001101': 64, '000000000101': 7, '000000100101': 1, '000000001110': 10, '000000110001': 1, '000000000110': 6, '000000001111': 7, '000000100011': 1, '000000001100': 39, '000000000111': 11, '111111010110': 1, '000000000100': 3, '000000010011': 3, '000000110101': 2, '000000000010': 1, '111111111111': 1, '000011110010': 1, '000000000001': 2, '000000001000': 3, '111111111010': 1, '000000010000': 1, '000011110101': 1, '000000011010': 1, '000000011101': 1, '110011110101': 1, '000000010101': 1, '111111111101': 2, '000100011001': 1, '000000010001': 4, '000100110101': 1, '111111001111': 1, '000000010100': 2, '000000010010': 2, '000000010110': 1, '111111110111': 1, '000000011110': 1, '111111110110': 1, '000000101000': 1, '000000011001': 1, '101111110101': 1, '000000000011': 1}"
2,0.001448118227674533,1024,12,(2.561249694973137+0j),0.0005903044694031697,000000000010,0.00048828125,2.118585014082712,0.4426646808904251,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,4098,"{'000000000010': 542, '000000000011': 292, '000000000000': 10, '000000000001': 55, '111111001111': 1, '111111111110': 4, '000000000110': 6, '111111111101': 3, '000000000100': 44, '000000001000': 5, '111111110101': 1, '111111111100': 7, '000000001101': 2, '000000000101': 12, '111111111111': 6, '111111000101': 1, '111111110110': 2, '000000000111': 7, '111110001001': 1, '111111111010': 3, '000000100010': 1, '000000001011': 2, '000000001001': 1, '111111100011': 1, '111111111001': 1, '111111110111': 1, '111111101011': 1, '000000001010': 1, '010011100110': 1, '111110110011': 1, '111111101111': 1, '111111100101': 1, '000000011100': 1, '111111101100': 1, '000000001111': 1, '000000010011': 2, '000000011001': 1, '000000001100': 1}"
