Num Qubits,Time,Shots,Num Ancilla,Exact Eigenvalue,Expected Phase,Most Probable Bitstring,Estimated Phase,Estimated Eigenvalue,Eigenvalue Error,Alpha,QDRIFT Implementation,type of Hamiltonian,Num Random Circuits,Num Shots per Circuit,Circuit Depth,qDRIFT samples per invocation of qDRIFT channel,Raw results
2,0.0010974987654930556,1024,10,(2.561249694973137+0j),0.0004473795122898068,0000000000,0.0,0.0,2.561249694973137,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,1026,1,"{'0000101010': 1, '0000000001': 361, '0000000000': 471, '0000100010': 1, '0000001011': 2, '0000000010': 38, '1111111111': 49, '1111111011': 5, '1111111101': 9, '0000101110': 1, '0000000101': 5, '1111111100': 11, '1111111110': 19, '1111101100': 1, '0000001101': 1, '0000000110': 2, '1111000101': 1, '0000000100': 9, '1111011100': 2, '0000000011': 16, '1111110011': 1, '1111110110': 2, '1111111010': 4, '0000010010': 1, '1111110100': 1, '1111011001': 1, '0001010101': 1, '0000011001': 1, '0000010000': 2, '0000001010': 1, '1111101001': 1, '0000010101': 2, '1111110111': 1}"
2,0.010235310218990263,1024,8,(2.561249694973137+0j),0.0041722763048845654,00000001,0.00390625,2.3979432065119712,0.1633064884611657,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,258,1,"{'11111110': 1, '00000001': 972, '11111111': 3, '00000010': 16, '00001000': 1, '00000111': 8, '00000011': 2, '00000101': 1, '00000000': 13, '00001100': 1, '00011000': 1, '11110111': 1, '00001111': 1, '00000100': 1, '10100000': 1, '00101111': 1}"
2,0.004862601580065354,1024,8,(2.561249694973137+0j),0.00198216926683463,00000001,0.00390625,5.047440593691492,2.4861908987183554,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,258,1,"{'00000101': 2, '00101110': 1, '11111110': 17, '00000001': 452, '00001000': 5, '00000000': 372, '11111111': 54, '00000011': 20, '00010010': 1, '11110111': 2, '00000010': 47, '00000100': 10, '11101111': 1, '11111101': 5, '11111011': 3, '11111100': 5, '11101110': 1, '11101100': 2, '00001011': 1, '01011011': 1, '11110101': 3, '00000110': 4, '10010110': 1, '00001010': 1, '00001001': 2, '01011110': 1, '11111001': 3, '00111100': 1, '11110001': 1, '11111010': 3, '00010110': 1, '00000111': 1}"
2,0.04534878508128584,1024,8,(2.561249694973137+0j),0.01848577692339035,00000101,0.01953125,2.7061025518298556,0.14485285685671867,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,258,1,"{'01000101': 1, '00000011': 95, '00000101': 441, '00010011': 2, '11111011': 61, '00000111': 126, '00110011': 1, '11001100': 1, '11011011': 4, '00000100': 67, '11111101': 12, '00001001': 11, '11101101': 1, '11000110': 1, '11111001': 19, '10110100': 1, '00000000': 9, '01001100': 1, '00111011': 14, '00001011': 11, '00011100': 1, '11111111': 23, '00111001': 3, '11011101': 1, '00101011': 1, '00000010': 3, '10110001': 1, '11100011': 1, '00110001': 2, '00000110': 11, '10111011': 12, '00100100': 1, '00111100': 1, '00001101': 1, '00000001': 7, '11110100': 2, '00010001': 7, '00011111': 1, '11111100': 6, '00010100': 1, '11110001': 3, '00100011': 1, '00001100': 2, '00011001': 8, '10101101': 1, '00001000': 9, '11111000': 1, '10111101': 4, '01010011': 1, '10001101': 1, '11011000': 1, '00011011': 4, '00010101': 2, '11110101': 3, '11110010': 1, '00011000': 2, '00101001': 1, '11101011': 1, '11110111': 1, '10110101': 1, '11000111': 1, '10111001': 2, '10011001': 1, '00001111': 3, '11110000': 1, '00100001': 1, '11010101': 1, '11001111': 1}"
2,0.0023101297000831605,1024,8,(2.561249694973137+0j),0.0009416909895885813,00000000,0.0,0.0,2.561249694973137,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,258,1,"{'11111101': 4, '00000000': 843, '00000001': 81, '11111110': 15, '11100111': 1, '00000010': 24, '11111111': 27, '11101000': 1, '11111100': 6, '00000101': 4, '11101101': 1, '00000011': 6, '10111100': 1, '11111010': 1, '10110100': 1, '11111000': 2, '11111011': 2, '00000110': 1, '00000100': 1, '00011011': 1, '10100111': 1}"
2,0.021544346900318846,1024,8,(2.561249694973137+0j),0.008782241686200823,00000010,0.0078125,2.278434590728487,0.28281510424465006,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,258,1,"{'00000001': 62, '00000010': 696, '00000011': 64, '11001100': 1, '00000100': 77, '11110100': 2, '00000000': 42, '00000101': 14, '00000111': 4, '11111111': 4, '00001001': 1, '00000110': 4, '11111110': 14, '11111100': 11, '00011010': 1, '11111101': 3, '11101000': 1, '00001000': 7, '11110011': 2, '11111010': 1, '00101000': 1, '01100111': 1, '00001011': 1, '11111000': 5, '11110111': 1, '00111000': 1, '00101001': 1, '11111011': 1, '00011000': 1}"
2,0.0012045035402587824,1024,8,(2.561249694973137+0j),0.0004909984624449487,00000000,0.0,0.0,2.561249694973137,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,258,1,"{'00010001': 1, '00000000': 962, '11111110': 6, '00000001': 20, '11111111': 14, '00000010': 8, '00000111': 2, '11111000': 1, '00000100': 1, '00000011': 1, '00001001': 1, '11111100': 1, '11111001': 1, '00001101': 1, '00001000': 1, '11110110': 1, '11011001': 1, '10110111': 1}"
2,0.004862601580065354,1024,10,(2.561249694973137+0j),0.00198216926683463,0000000010,0.001953125,2.523720296845746,0.037529398127390756,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,1026,1,"{'0000001011': 1, '0000000010': 956, '0000000101': 2, '0000001110': 5, '0000001001': 2, '0000000100': 10, '0001100000': 1, '0000001100': 1, '0000000110': 6, '0000000111': 3, '0000000011': 11, '1111111000': 1, '0000000001': 10, '0000000000': 4, '1111111110': 4, '1111101110': 2, '0000011100': 1, '0000001000': 1, '1111101111': 1, '1111111111': 1, '1111101000': 1}"
2,0.010235310218990263,1024,10,(2.561249694973137+0j),0.0041722763048845654,0000000100,0.00390625,2.3979432065119712,0.1633064884611657,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,1026,1,"{'1111011100': 1, '0000000100': 734, '0000000101': 124, '1111011010': 1, '0000000110': 32, '0000001100': 10, '1110110111': 1, '1111011110': 1, '0000000010': 13, '0000001011': 4, '0000001010': 5, '0000000111': 9, '1111001110': 1, '0000000011': 34, '0000000001': 10, '0000001000': 4, '1111111100': 8, '1111111011': 1, '1111100000': 1, '0000001101': 1, '1111111001': 1, '0000000000': 5, '1111111111': 3, '1111101101': 1, '0000001001': 2, '0000011100': 5, '1111110110': 1, '1111101011': 1, '1111111101': 2, '1111111110': 2, '1011111100': 1, '1110011100': 1, '1100011010': 1, '1111110010': 1, '1111100011': 1, '1111111010': 1}"
2,0.0023101297000831605,1024,10,(2.561249694973137+0j),0.0009416909895885813,0000000001,0.0009765625,2.656094656209858,0.09484496123672104,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,1026,1,"{'0000000001': 997, '0000000000': 4, '0000000011': 7, '0000001011': 1, '0000000010': 4, '1111111100': 3, '1111111111': 5, '0000000100': 1, '1111111010': 1, '1111111110': 1}"
2,0.04534878508128584,1024,10,(2.561249694973137+0j),0.01848577692339035,0000010011,0.0185546875,2.5707974242383624,0.009547729265225513,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,1026,1,"{'1111011100': 2, '1101011101': 1, '0000101101': 1, '0000110011': 3, '0000010011': 432, '1111110011': 3, '1000010011': 1, '0111101101': 4, '1110100001': 1, '0000010100': 55, '0000111011': 1, '0000100101': 5, '0000001110': 7, '0000011000': 13, '1110100111': 1, '0000010010': 52, '1100100101': 1, '0000011001': 9, '0000001111': 33, '1110100101': 1, '0110010011': 1, '0000010000': 25, '1001101101': 2, '0000011010': 4, '0000010101': 49, '0001101101': 3, '0000010001': 38, '0000011101': 65, '0000100100': 1, '0000111100': 1, '0000001101': 44, '0000010111': 12, '0000011110': 12, '0000100011': 12, '0000111101': 4, '0000001100': 6, '1110110011': 1, '0000101111': 1, '0000110001': 6, '0000001011': 1, '0001001101': 2, '0001110001': 1, '1111011101': 6, '0000000011': 2, '0000110000': 3, '0001000001': 1, '0001111101': 1, '0000001000': 3, '0101101101': 1, '0000011111': 10, '1111111101': 12, '0000011011': 8, '1111111011': 2, '0010110010': 1, '0000011100': 10, '0000100001': 2, '1111111111': 2, '0000100000': 2, '0010111101': 1, '0000101000': 2, '0000000101': 2, '0001011101': 3, '0000010110': 5, '0001011011': 1, '0000000001': 1, '0111101011': 1, '1111101101': 1, '0001111111': 1, '0001101111': 1, '1000001101': 1, '1100111001': 1, '0001100011': 1, '0000000000': 1, '1101000101': 1, '1110101000': 1, '0110110001': 1, '0001011110': 1, '0000100111': 2, '1111001001': 1, '0000110010': 1, '0010001111': 1, '1111110100': 1, '0100011101': 1, '1001101011': 1, '1111100011': 1, '1110111101': 1, '0011011101': 1, '0010000100': 1, '0001011100': 1, '0000001001': 1}"
2,0.005336699231206312,1024,8,(2.561249694973137+0j),0.0021754283233492836,00000001,0.00390625,4.59903988267714,2.0377901877040028,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,258,1,"{'00000000': 314, '00000010': 48, '11111111': 45, '00000011': 19, '11100100': 1, '10101000': 1, '00000001': 520, '11110011': 1, '11111000': 2, '11101100': 1, '00001111': 3, '11110010': 1, '00010111': 1, '11111100': 1, '11111110': 20, '00000100': 10, '00001000': 4, '00000101': 3, '11001011': 1, '11111101': 4, '11110111': 1, '00010010': 1, '00010100': 2, '10111011': 1, '11111010': 3, '11101111': 1, '00001100': 2, '00011000': 1, '01000001': 1, '00000111': 1, '11101000': 1, '10100100': 1, '00111001': 1, '11110101': 1, '00010001': 2, '11101010': 1, '00001101': 1, '00001010': 1, '00001001': 1}"
2,0.021544346900318846,1024,10,(2.561249694973137+0j),0.008782241686200823,0000001001,0.0087890625,2.5632389145695478,0.0019892195964108517,3.5999999999999996,exponential invocations of qdrift channel,Ising,1,1024,1026,1,"{'0000001010': 122, '0000001001': 557, '1111110001': 1, '0000001000': 174, '0000010111': 4, '1111011100': 1, '0000000100': 6, '0000001100': 8, '0000000111': 51, '1111110110': 1, '0000001011': 5, '0000010000': 3, '1101110110': 1, '0000101111': 1, '0000000110': 30, '0000001111': 15, '1111111100': 2, '0000010010': 3, '1111111111': 4, '0000011010': 2, '1111101110': 1, '0000100111': 1, '1111010000': 1, '1110111110': 1, '1110001111': 1, '1111111010': 2, '1011110110': 1, '0010001000': 1, '0000011100': 1, '0000000101': 1, '1111110111': 6, '0000000000': 1, '0000110111': 1, '0000001110': 5, '0000001101': 1, '0000100100': 1, '0000010110': 1, '1111111110': 2, '1100010111': 1, '0000110110': 1, '0000101100': 1, '0000010001': 1}"
