Num Qubits,Time,Shots,Num Ancilla,Exact Eigenvalue,Expected Phase,Most Probable Bitstring,Estimated Phase,Estimated Eigenvalue,Eigenvalue Error,Alpha,QDRIFT Implementation,type of Hamiltonian,Num Random Circuits,Num Shots per Circuit,Circuit Depth,Raw results
2,0.002915053062825176,1024,10,(3.1240998703626572+0j),0.0014494108402733608,0000000001,0.0009765625,2.104909591455541,1.019190278907116,4.4,exponential invocations of qdrift channel,Ising,1,1024,1026,"{'1111011110': 1, '0000000010': 388, '1111111000': 1, '0000000001': 444, '1110010000': 1, '0000000100': 18, '1111111110': 11, '1111001111': 1, '0000000000': 47, '0000000110': 7, '0000000011': 41, '1111111111': 19, '0000011111': 1, '1111001010': 1, '0000000111': 4, '1111111101': 3, '0000001010': 2, '0000110010': 2, '0000000101': 11, '0000001101': 1, '0000001111': 2, '1111111011': 2, '0000001001': 1, '0000010110': 1, '1111111100': 2, '1111110100': 1, '0000001000': 2, '1111111010': 1, '0000010111': 2, '0000011101': 1, '1111101101': 1, '0000010010': 2, '0000010001': 1, '0000001100': 1}"
2,0.01788649529057435,1024,12,(3.1240998703626572+0j),0.008893450516997217,000000100011,0.008544921875,3.0016683930412076,0.12243147732144966,4.4,exponential invocations of qdrift channel,Ising,1,1024,4098,"{'000000111101': 12, '000000100011': 184, '000000011011': 22, '000000011101': 35, '000011100001': 1, '000000101101': 47, '000000110011': 9, '000000010101': 1, '111111111101': 4, '000100111101': 1, '000000011110': 45, '000000001101': 7, '000000111100': 6, '000000100100': 27, '000000001011': 2, '000000100010': 150, '000000111110': 7, '001111010110': 1, '000000100001': 16, '000000001110': 6, '000000100101': 100, '000000111011': 5, '000001001100': 2, '000100001101': 1, '000001011101': 7, '000000110010': 5, '000000101110': 32, '000001011010': 2, '111111101110': 1, '000000001111': 2, '000000100110': 55, '000000111010': 3, '111111011011': 1, '000000100000': 2, '000011010110': 1, '000001010101': 5, '000000011001': 6, '000000110001': 2, '000000101111': 7, '111111001110': 2, '000001111010': 1, '000000000010': 2, '000000101011': 30, '000000011010': 13, '111111010011': 2, '000000101010': 34, '000000110110': 1, '000000101001': 7, '000000011111': 10, '000010111101': 1, '000010111111': 1, '000001010011': 2, '000000100111': 4, '110110111010': 1, '000001010111': 1, '101111010100': 1, '111010101110': 1, '000001000101': 1, '000000110100': 1, '000000101100': 10, '111111010101': 3, '000001010110': 1, '111111100010': 1, '111111111110': 4, '111101111011': 1, '000001101010': 1, '111111011001': 1, '000000010011': 2, '111111111011': 2, '111110111100': 1, '000001011100': 3, '000001100010': 1, '111111101101': 2, '101111011100': 1, '000001011110': 2, '000101111101': 1, '000010001011': 1, '000000101000': 1, '000000010110': 5, '000001101011': 1, '111111011010': 1, '000000001100': 3, '000001001110': 3, '111101010011': 1, '000001001101': 3, '000001110001': 1, '000001001011': 1, '000001111011': 1, '101111010011': 1, '000000011100': 1, '000100111011': 1, '000001011011': 2, '000001000110': 1, '111110100111': 1, '010101111011': 1, '001111011011': 1, '000001000011': 1, '000010001110': 1, '111001010111': 1, '000111000110': 1, '111101011000': 1, '001101111101': 1, '111111101011': 1, '111111001100': 1, '000101011110': 1, '000011001110': 1, '001111011010': 1, '111110111110': 1, '000001101101': 1, '000001110010': 1, '000010001100': 1, '000001010000': 1, '111111101010': 1, '111110111101': 1}"
2,0.0011497569953977356,1024,12,(3.1240998703626572+0j),0.0005716775018820814,000000000010,0.00048828125,2.668356520596756,0.45574334976590114,4.4,exponential invocations of qdrift channel,Ising,1,1024,4098,"{'000000000100': 27, '111111111111': 10, '000000000010': 661, '000000000011': 207, '111111111000': 2, '000000101110': 1, '000000000101': 12, '111111010011': 1, '000000000001': 47, '000000000111': 3, '000000000110': 7, '000000010001': 1, '000000000000': 8, '111111111011': 5, '000000111100': 1, '000000001101': 1, '000001010011': 1, '111111110010': 1, '000000011011': 1, '111111100000': 1, '000000001110': 1, '000000001000': 3, '000000001011': 2, '000000100010': 1, '000000001001': 4, '000000010010': 2, '111111111100': 1, '111111111110': 4, '000000011101': 1, '111111110101': 1, '111111111010': 1, '000000010000': 1, '000000101001': 1, '000010101110': 1, '000000001010': 1, '111111111001': 1}"
2,0.007390722033525776,1024,10,(3.1240998703626572+0j),0.003674784781604464,0000000100,0.00390625,3.3208788660749544,0.19677899571229718,4.4,exponential invocations of qdrift channel,Ising,1,1024,1026,"{'0000000011': 81, '0000101100': 1, '1111111110': 4, '1111011100': 3, '0000000100': 763, '0000111011': 1, '0000001110': 1, '0000000101': 29, '1111111100': 43, '0000000010': 17, '1111111111': 4, '1111101100': 2, '1111110100': 1, '0000001010': 1, '0000000110': 9, '1111110001': 1, '0000001000': 3, '0000001001': 4, '0000000001': 7, '0000001100': 14, '0000000111': 5, '1111111011': 4, '0001111100': 1, '1111111001': 1, '0000000000': 5, '1001101100': 1, '1111111101': 3, '0000010010': 1, '1010011100': 1, '0000001011': 2, '1110100110': 1, '1101101100': 1, '0000011100': 4, '1111110110': 1, '0101111100': 1, '0000001101': 1, '1111111010': 1, '0010100111': 1}"
2,0.04750810162102798,1024,10,(3.1240998703626572+0j),0.023621785266437205,0000011011,0.0263671875,3.487193119464083,0.3630932491014258,4.4,exponential invocations of qdrift channel,Ising,1,1024,1026,"{'0000101000': 3, '1111111010': 5, '1111101000': 2, '1100010100': 1, '0000011010': 129, '0000011101': 57, '0000101110': 1, '0000110010': 2, '1111011011': 2, '0010011101': 1, '0000000101': 3, '0001000011': 1, '0000010100': 37, '0000011100': 62, '0000010101': 40, '0000011011': 180, '0011101110': 1, '1110011101': 1, '0000100000': 2, '0000010111': 12, '0010111010': 1, '1111101010': 1, '0000011000': 28, '0000010110': 27, '0000010000': 1, '0000100101': 16, '0000111011': 5, '0000001110': 5, '0000010011': 59, '0000011110': 49, '1111111000': 1, '0000101010': 3, '0000001100': 8, '0000100011': 16, '0000111010': 1, '0000100110': 18, '0011101100': 1, '1011011011': 1, '1110111010': 1, '1111010011': 1, '0000111100': 1, '0000100100': 8, '0000001101': 9, '0011010100': 1, '0000111110': 2, '0000100010': 6, '0010110011': 2, '1111100011': 6, '1011100101': 1, '0000011001': 30, '0000001010': 4, '0000001000': 7, '0000010010': 33, '1111101110': 3, '1111100101': 8, '0000101100': 1, '0000110100': 1, '1111100110': 2, '1011101100': 1, '0000000110': 10, '1111100001': 1, '1111101101': 6, '1111111011': 8, '1000101100': 1, '1111101100': 2, '1011100110': 1, '1111001101': 1, '1111111101': 4, '0000101101': 2, '0000110011': 3, '0000000100': 4, '0000100111': 4, '0111010010': 1, '1110100110': 1, '1111111100': 5, '0011100111': 1, '1111111111': 1, '0000001001': 1, '1110011110': 1, '0111100011': 2, '1011100010': 1, '1111100111': 2, '1011010010': 1, '0011010001': 1, '1111011101': 1, '0000000011': 3, '0000011111': 4, '1111100100': 2, '0011011011': 1, '0111100100': 1, '1111000011': 2, '0100001100': 1, '1111100010': 1, '1111010010': 1, '1111111110': 3, '1111000100': 2, '1111010100': 1, '0000001111': 1, '1011101000': 1, '0001000010': 1, '1101101100': 1, '0000000111': 1, '0101100110': 1, '0001100110': 1, '1111101011': 1, '0011100011': 1, '0011101011': 1, '0000101011': 1, '0011100010': 1, '0011100110': 1, '0001100111': 1, '1111000101': 1, '0010100110': 1, '1111011110': 1, '0001011110': 1, '0000001011': 1, '1011110101': 1, '1111101001': 1, '0101011111': 1, '0011100101': 1, '1111011100': 1, '0001011010': 1}"
2,0.018738174228603847,1024,10,(3.1240998703626572+0j),0.009316918858261676,0000001010,0.009765625,3.274557636557819,0.15045776619516182,4.4,exponential invocations of qdrift channel,Ising,1,1024,1026,"{'0000001001': 225, '0000100001': 1, '0000001010': 333, '1111010101': 1, '0000100010': 1, '0000001011': 73, '1111111001': 3, '0000110111': 1, '0000000000': 2, '1111111010': 2, '0000010001': 9, '0000010100': 2, '0000101111': 1, '0000000110': 52, '0000010110': 7, '0000001110': 20, '1110010101': 1, '0000000001': 19, '0000110110': 1, '1111111000': 4, '1111110110': 23, '0000001101': 35, '0001000001': 1, '0000000111': 33, '0000001000': 38, '1101110010': 1, '1111111100': 1, '1111011110': 1, '1110110111': 1, '0001111010': 1, '0000000010': 12, '0000001111': 14, '1010110110': 1, '0000001100': 28, '0110100111': 1, '0000110010': 1, '0000101110': 1, '0000000101': 2, '0000010000': 6, '0011110101': 1, '1101110110': 1, '1111110101': 5, '1111101111': 3, '0000110011': 2, '0000000100': 2, '1110110001': 1, '0011110111': 1, '0000010010': 5, '0000010011': 3, '0100110010': 1, '1111101110': 4, '1111111110': 2, '0000000011': 2, '0111110110': 3, '0000011101': 2, '1111100001': 1, '1111110100': 3, '1111110111': 6, '0000100000': 1, '1111111111': 1, '1011110110': 2, '0000011100': 2, '1100100001': 1, '1111100110': 1, '0011110010': 1, '0000100111': 1, '0100001010': 1, '0000100110': 1, '1011110011': 1, '0000101001': 1, '0000010111': 1, '1010010001': 1, '0010110100': 1}"
2,0.0012045035402587824,1024,10,(3.1240998703626572+0j),0.0005988983564871119,0000000001,0.0009765625,5.094151197118348,1.9700513267556912,4.4,exponential invocations of qdrift channel,Ising,1,1024,1026,"{'0000001010': 2, '1111010110': 1, '1111111000': 1, '0000000001': 627, '0000110111': 1, '1111111001': 1, '0000000000': 228, '1111111111': 40, '1111111110': 13, '0000000010': 50, '1111111100': 4, '1111111011': 6, '1111111101': 9, '0000001100': 2, '0000000011': 12, '0000000100': 4, '0000001001': 1, '0001111101': 1, '0000000111': 1, '0000001000': 1, '1111110011': 1, '1111111010': 4, '0000011110': 1, '0000000110': 1, '1111110100': 1, '0000000101': 4, '0000001101': 1, '1110100011': 1, '0000001011': 1, '0000010001': 1, '0000011010': 1, '1000110010': 1, '0001001000': 1}"
2,0.002915053062825176,1024,12,(3.1240998703626572+0j),0.0014494108402733608,000000000110,0.00146484375,3.1573643871833115,0.03326451682065423,4.4,exponential invocations of qdrift channel,Ising,1,1024,4098,"{'000000000110': 930, '000000001100': 1, '000000000010': 10, '000000000100': 17, '111111111010': 5, '000000001010': 11, '000010011010': 1, '000000000000': 3, '000000000111': 12, '000000001000': 10, '000000000011': 2, '000000000101': 12, '000000001011': 1, '111111111000': 1, '111111111100': 1, '000000111010': 2, '000000000001': 1, '111101000010': 1, '000000011010': 2, '101010111010': 1}"
2,0.018738174228603847,1024,12,(3.1240998703626572+0j),0.009316918858261676,000000101001,0.010009765625,3.3564215774717643,0.23232170710910705,4.4,exponential invocations of qdrift channel,Ising,1,1024,4098,"{'000001000000': 5, '000000101111': 35, '000000110001': 12, '000000111011': 8, '000000100101': 58, '000111101100': 1, '000001010000': 3, '000000101001': 182, '000000000001': 1, '000000110110': 1, '000000101010': 15, '000000101000': 78, '111111011011': 3, '000000100000': 13, '000000010001': 6, '111111101001': 4, '111111010111': 6, '000000000101': 3, '000000110010': 1, '000000101110': 10, '000000111111': 5, '000000100001': 61, '000000111010': 2, '000000100110': 34, '000000001111': 1, '111111011101': 1, '000000100011': 81, '000000111101': 2, '000111000011': 1, '111001001011': 1, '111111110011': 1, '000000011011': 9, '000000101011': 20, '000000110101': 6, '000001000100': 3, '000001010111': 13, '000001010011': 1, '111110000000': 1, '000001011000': 3, '000000010100': 1, '000010101001': 3, '000000110111': 16, '001111011100': 1, '000000101101': 38, '000000110011': 7, '000000100100': 15, '000000111100': 1, '000001001011': 2, '000001110111': 1, '111111001000': 2, '111110110111': 3, '000000010111': 41, '000000110000': 10, '000001000001': 6, '111111110000': 1, '000000011010': 8, '111111010001': 2, '000000000011': 4, '000000110100': 1, '000000101100': 9, '111111110101': 1, '000000011101': 17, '000000100010': 16, '000001001001': 3, '000000111000': 8, '000000011100': 3, '000000011000': 10, '000000001001': 1, '001111000001': 1, '000000100111': 4, '001001011011': 1, '001111010000': 1, '111111110111': 3, '000000011111': 5, '000010110101': 1, '000000010010': 4, '000001011011': 1, '000010110111': 1, '000001101101': 2, '000001000011': 7, '111101001001': 1, '000000000010': 3, '000001011111': 2, '000101101100': 1, '111111000011': 2, '110101011000': 1, '111111111011': 1, '000000010011': 4, '000001010001': 5, '111111111000': 3, '110111101111': 1, '111111011100': 1, '000001101111': 1, '000111010011': 1, '000001011010': 2, '111111101111': 1, '000100000001': 1, '111101010011': 1, '111101011000': 1, '000000011110': 2, '000110001000': 1, '000010000011': 1, '111110101110': 1, '000001010010': 2, '000101110111': 1, '000000011001': 2, '000011001110': 1, '111110010111': 1, '111111101100': 1, '000010010111': 1, '000001010100': 1, '111111111001': 1, '000111011101': 1, '111101011011': 1, '110111011010': 1, '110111011101': 1, '001111010111': 1, '000001011101': 2, '111110111101': 1, '000001011100': 1, '000000001000': 2, '111111000101': 1, '000001011110': 1, '000010001111': 1, '111111000110': 1, '000001001010': 1, '000000111001': 2, '000010101111': 1, '000111010010': 1, '111111010110': 1, '000000010101': 1}"
2,0.007390722033525776,1024,12,(3.1240998703626572+0j),0.003674784781604464,000000001111,0.003662109375,3.1133239369452697,0.010775933417387584,4.4,exponential invocations of qdrift channel,Ising,1,1024,4098,"{'111111111100': 5, '000000010010': 19, '000000101111': 1, '000000000110': 4, '000000110001': 4, '000000001111': 493, '000000001001': 15, '111111111010': 2, '000000010000': 202, '000000010100': 14, '111011110010': 1, '000000001110': 119, '000001000100': 1, '111111010000': 1, '111101110001': 1, '000000111000': 1, '000000000000': 2, '000000001010': 10, '000001110000': 1, '000000001100': 25, '000000101001': 3, '000001101101': 2, '000000010001': 35, '000000011001': 5, '000000000100': 2, '000001110001': 2, '000000011000': 5, '000000000101': 2, '111111010111': 1, '000000101000': 2, '000000001000': 7, '111111111001': 1, '000000001101': 10, '000011101001': 1, '111110100001': 1, '000000011100': 1, '111111110010': 1, '011111110001': 1, '000000110100': 1, '000000100000': 2, '111111110000': 1, '111110000001': 1, '111100111000': 1, '000001010110': 1, '111111100100': 1, '000000010101': 2, '000001011001': 1, '000011110000': 1, '000000010111': 1, '000011110010': 2, '000000110000': 1, '111111101010': 1, '010011110000': 1, '101011110001': 1, '000000101010': 1, '000000010110': 1}"
2,0.04750810162102798,1024,12,(3.1240998703626572+0j),0.023621785266437205,000001011011,0.022216796875,2.9382830914002924,0.18581677896236481,4.4,exponential invocations of qdrift channel,Ising,1,1024,4098,"{'000001100000': 12, '000000011110': 2, '000010011110': 7, '011101111011': 2, '001101000011': 1, '000000000100': 2, '111111010110': 2, '000100000101': 1, '000001000010': 22, '000010000101': 26, '000001011011': 56, '000001010010': 3, '000000010111': 1, '000001101011': 34, '000100101010': 1, '111101111010': 1, '000001111111': 3, '000001000011': 20, '000010001011': 6, '000001010101': 27, '000010001100': 4, '111110000100': 1, '000010111011': 7, '000010100011': 12, '000001001001': 1, '000010100110': 11, '000000110100': 3, '000000000011': 6, '001100110101': 1, '000010011011': 7, '111010101110': 1, '000001000101': 15, '000000100101': 2, '110001000010': 1, '000000111011': 9, '000001001100': 1, '011110100101': 2, '000100001101': 1, '000001110110': 13, '001100000110': 1, '000010010100': 4, '000010110001': 1, '000001011101': 49, '000010000011': 17, '000010000010': 13, '000010110000': 1, '000001011110': 50, '000010100010': 10, '000101001010': 1, '000010100101': 15, '000001101000': 6, '000010000110': 2, '000010110100': 1, '000001011010': 29, '011111011110': 1, '000000000110': 2, '110110000010': 1, '000001110101': 20, '000000100110': 2, '000000111010': 9, '000000100010': 2, '000000111110': 4, '000001110111': 1, '011110100100': 1, '000001001011': 3, '000011000011': 3, '000001100100': 5, '011110100000': 1, '111010100110': 1, '000001110011': 3, '000010010110': 6, '000001101010': 21, '111100110110': 1, '111111111101': 1, '000000010101': 4, '000010110011': 2, '000001011111': 3, '111110100101': 2, '000001100010': 17, '000010100100': 9, '000010010010': 1, '000001110010': 2, '111110010000': 1, '000001010000': 1, '000010111110': 6, '000001111010': 6, '000001000100': 4, '000011111111': 2, '011101100011': 1, '000001111110': 11, '000001000000': 5, '000010111100': 1, '000001010110': 11, '000000101101': 2, '000000110011': 4, '000010100001': 2, '000000001000': 1, '110100000011': 1, '000001101100': 7, '000101111011': 1, '000010110110': 1, '000001011100': 21, '000010101101': 3, '000001100101': 7, '000010111000': 1, '000011101011': 1, '000011000000': 2, '000001100011': 13, '000000111000': 2, '000010100000': 6, '000110000011': 1, '000000000010': 5, '000000110101': 7, '000000101011': 6, '000110010111': 1, '111111111110': 1, '000000010100': 3, '000101000011': 1, '000001100001': 4, '011110100010': 1, '000001001101': 3, '000010000111': 1, '000010001110': 2, '000001111011': 3, '111010000110': 1, '000010101011': 2, '111011000110': 1, '111111111011': 3, '000010000000': 7, '011101011011': 2, '000011001010': 2, '111110000101': 2, '000010000100': 6, '000000100011': 2, '000000111101': 4, '000001101110': 3, '111100000000': 1, '110010100010': 1, '001011001011': 1, '111101110101': 1, '000001100110': 6, '000010010101': 10, '111110011111': 1, '001000010101': 1, '000011001100': 1, '000010011101': 5, '000000110000': 1, '000001001010': 2, '000001110100': 4, '000001000110': 5, '111111101001': 1, '111100010101': 1, '000010001101': 2, '000000010110': 5, '001000101011': 1, '000000110110': 4, '000000101010': 2, '000001011001': 3, '000101111000': 1, '000010011010': 6, '000001011000': 1, '000001101101': 7, '100100001010': 1, '111111001010': 2, '000101000010': 1, '000000011010': 2, '000010011111': 2, '000011110011': 1, '000000000000': 1, '110011101011': 1, '000101111010': 1, '000010110101': 1, '000001101001': 3, '000010001010': 3, '000001001110': 1, '000100001011': 2, '011110100011': 1, '000110001011': 1, '000010111010': 2, '000001010100': 2, '111110111011': 2, '111110101100': 1, '111100111010': 1, '000001111101': 2, '000001000001': 3, '010110101011': 1, '000010111101': 4, '000111110110': 1, '101010111010': 1, '000010011000': 2, '000011011010': 1, '000010010111': 1, '001100111101': 1, '000010010011': 1, '111100000110': 1, '100001010100': 1, '100110011000': 1, '111110001010': 1, '000101011111': 1, '001000000010': 1, '111111000100': 1, '111011101010': 1, '000000001010': 1, '000011000100': 2, '000010011100': 2, '000110011101': 1, '000011001011': 1, '000000000101': 1, '000011000110': 1, '000001010011': 2, '111011011011': 1, '111110010010': 1, '111110010110': 1, '000011011000': 1, '000011010111': 1, '001011101011': 1, '001000001100': 1, '111000000010': 1, '101100110101': 1, '011100101010': 1, '000100101100': 1, '000110100100': 1, '000011011011': 1, '000011111010': 1, '000000011101': 1, '000001001000': 1, '000011110110': 1, '000100011001': 1, '000001100111': 1, '001000011101': 1, '010000000101': 1, '110010100101': 1, '000011101100': 1, '011110111011': 1, '000011010101': 1, '000000001100': 1, '011110010101': 1, '000010000001': 1}"
2,0.0030538555088334154,1024,10,(3.1240998703626572+0j),0.0015184256285344778,0000000010,0.001953125,4.018476403873156,0.8943765335104987,4.4,exponential invocations of qdrift channel,Ising,1,1024,1026,"{'1111111100': 6, '1111101011': 1, '1111011110': 1, '0000000010': 498, '1111111000': 3, '1111011111': 1, '0000000001': 338, '0000000011': 57, '0000000000': 41, '1111111110': 8, '1111111111': 15, '0000111000': 1, '1111110110': 2, '1100111110': 1, '0000001100': 1, '1111010100': 1, '1111111011': 4, '1111110001': 1, '0000001000': 3, '1111111010': 1, '0000000111': 3, '0000000101': 4, '1111111101': 3, '0000101101': 1, '0000000100': 9, '1111110100': 1, '0000011100': 1, '0001011111': 1, '0000010111': 1, '0000000110': 3, '1111100111': 2, '0000001101': 1, '0011010010': 1, '0000001011': 1, '0000011111': 1, '0000001001': 1, '1111101010': 1, '0000010011': 1, '0101100000': 1, '0000001110': 1, '0000001111': 1, '1111110010': 1}"
2,0.0012045035402587824,1024,12,(3.1240998703626572+0j),0.0005988983564871119,000000000010,0.00048828125,2.547075598559174,0.577024271803483,4.4,exponential invocations of qdrift channel,Ising,1,1024,4098,"{'111111100011': 1, '000000000010': 505, '111111010001': 1, '000000000011': 340, '000000000001': 41, '000000101101': 1, '000000000100': 34, '000001101010': 1, '111111111110': 4, '000000101110': 1, '000000110010': 1, '000000000101': 22, '000000000111': 4, '000000000110': 7, '000100001001': 1, '000000001000': 3, '000001011001': 1, '111111111101': 3, '000000000000': 15, '000000010010': 1, '111111111100': 3, '000000100001': 1, '000000001010': 4, '000000010001': 1, '000000001011': 1, '111111111111': 13, '111110110111': 1, '111111101011': 1, '000000001001': 3, '111111110110': 1, '000000001111': 1, '111111111011': 1, '000000010011': 1, '000000001101': 1, '000000101000': 1, '000000001100': 1, '000001110000': 1, '000000010000': 1}"
2,0.019630406500402715,1024,10,(3.1240998703626572+0j),0.00976055096337803,0000001010,0.009765625,3.125723938226489,0.0016240678638319572,4.4,exponential invocations of qdrift channel,Ising,1,1024,1026,"{'0000000111': 19, '0000010110': 67, '0001110110': 1, '1110011010': 1, '0000001110': 74, '1111011110': 2, '1110010110': 1, '0000000010': 10, '0000111110': 2, '0000001011': 66, '1111011010': 1, '0000000110': 117, '0100010011': 1, '1111010110': 4, '0000001010': 405, '0000011010': 4, '0000001000': 3, '0011101010': 1, '0001110111': 1, '0000001101': 22, '0000010101': 10, '0000001001': 56, '0000010010': 22, '0111111110': 1, '0000010111': 10, '1111111110': 13, '1111010001': 1, '1101010110': 1, '0000001111': 3, '0000101110': 1, '0000000101': 20, '0000010100': 1, '0000011000': 1, '1111101010': 1, '0000010011': 2, '0000010001': 4, '0001000110': 2, '0001010110': 2, '0000110110': 2, '0011110101': 1, '0010010110': 2, '1111110010': 3, '0000011101': 4, '1111111101': 3, '0000000011': 7, '0000011111': 1, '0110000110': 1, '1111110111': 2, '1111110110': 8, '0000011011': 2, '1101110111': 1, '0000011110': 10, '1111100110': 1, '0000001100': 5, '1111010100': 1, '0000100011': 1, '1111111011': 3, '0001010101': 1, '0000000100': 2, '1111101110': 1, '0000011100': 1, '1111111111': 1, '1110001101': 1, '1011101010': 1, '1001110110': 1, '1110111110': 1, '1011111010': 1, '0110010110': 1, '1111110101': 1}"
2,0.049770235643321115,1024,10,(3.1240998703626572+0j),0.024746554354134417,0000011100,0.02734375,3.4519798032390305,0.3278799328763733,4.4,exponential invocations of qdrift channel,Ising,1,1024,1026,"{'1111101000': 5, '0000011010': 107, '1111111001': 1, '0000000000': 5, '0001111100': 1, '0001000110': 6, '1111010110': 1, '0010010000': 1, '0000001010': 6, '1011100100': 3, '1111101010': 5, '0000011000': 52, '0000111010': 2, '0000100110': 29, '0000000110': 23, '0000011100': 151, '1111110100': 2, '0101111100': 1, '0000100010': 43, '0000111110': 5, '1111000100': 3, '0000111100': 4, '0000100100': 96, '1111011100': 3, '0001000010': 2, '0000000100': 20, '0000110110': 2, '1111111000': 2, '0000101010': 8, '0000011110': 46, '0000011001': 11, '1001010000': 1, '0000110010': 2, '0000101110': 7, '0000000101': 3, '1111010100': 2, '0000001100': 13, '0000100011': 4, '1111000101': 2, '0101001110': 1, '0000001000': 10, '0000011011': 24, '0111100101': 1, '0000010111': 2, '0111111000': 1, '1111101100': 7, '0000010110': 16, '1111111110': 9, '0111100100': 4, '1111111100': 13, '0001001000': 4, '1110000101': 1, '0001000100': 7, '1100001010': 1, '1011101100': 1, '1111100110': 14, '1111111010': 12, '1000000010': 1, '0000101000': 10, '0000100000': 29, '1111000110': 3, '1111100010': 6, '1111100100': 24, '0000101100': 16, '1111111101': 3, '0000111000': 6, '0000100111': 1, '1111100101': 6, '0011000010': 1, '0000100101': 6, '0101011100': 1, '0000010100': 7, '1110100100': 1, '0000011101': 11, '0000110000': 4, '1110111000': 1, '0000000010': 5, '0010000110': 3, '0101000110': 1, '0001001110': 2, '0000100001': 2, '0000010010': 3, '1011100111': 1, '0011001100': 1, '0000001011': 2, '1001000000': 1, '1111111011': 1, '0111100011': 1, '1111001111': 1, '0000000111': 2, '0000010000': 4, '1111100011': 2, '0000001110': 10, '1000111000': 1, '1111011000': 1, '0100101101': 1, '1111100111': 1, '1110100110': 2, '1111100000': 2, '0001100100': 3, '0001001100': 1, '1010000110': 1, '0010101100': 1, '0000011111': 2, '0010000100': 2, '0001100110': 1, '1111000010': 1, '1001000010': 1, '0010001100': 1, '0011100101': 1, '0011101110': 1, '1001111010': 1, '0010001000': 1, '1110001100': 1, '1110000110': 1, '1000110010': 1, '1111001100': 1, '0001000101': 1, '0100111010': 1, '1111011010': 1, '0000000001': 1, '0000000011': 1, '0111110110': 1, '1111000111': 1}"
2,0.007742636826811269,1024,10,(3.1240998703626572+0j),0.003849762425320565,0000000100,0.00390625,3.1699397963727485,0.045839926010091236,4.4,exponential invocations of qdrift channel,Ising,1,1024,1026,"{'1111011100': 3, '0000000100': 884, '0000001100': 5, '1111011101': 1, '0000000011': 33, '0000100101': 1, '0000101110': 1, '0000000101': 38, '1111111010': 4, '0000010110': 1, '0000000001': 4, '1111111111': 1, '0000011111': 1, '0000000110': 11, '0000011100': 4, '1111100100': 1, '1111111100': 8, '0000000010': 14, '0000001011': 1, '0000001001': 1, '0000010011': 1, '0000000111': 2, '0001011100': 1, '0111111100': 1, '0000001101': 1, '1111111110': 1}"
2,0.0012618568830660211,1024,10,(3.1240998703626572+0j),0.0006274153525757391,0000000001,0.0009765625,4.862614163211352,1.7385142928486945,4.4,exponential invocations of qdrift channel,Ising,1,1024,1026,"{'1111110000': 1, '1111111000': 1, '0000000001': 665, '0000000101': 5, '0000101100': 1, '0000000011': 10, '0000000000': 205, '0000000111': 5, '1111111111': 31, '1111111110': 14, '0000000100': 10, '0000000010': 41, '0000010101': 1, '0000000110': 4, '1111111100': 3, '0001010111': 1, '1111101011': 2, '0000001011': 1, '1111111010': 3, '1111111101': 5, '1111101101': 1, '0000001100': 1, '0001001110': 1, '1111100111': 1, '0000001111': 1, '1111111011': 3, '1111110110': 1, '1111110101': 1, '0000001000': 1, '1111101110': 1, '1111100110': 1, '0000001110': 1, '0000011011': 1}"
2,0.0030538555088334154,1024,12,(3.1240998703626572+0j),0.0015184256285344778,000000000110,0.00146484375,3.0138573029048668,0.11024256745779049,4.4,exponential invocations of qdrift channel,Ising,1,1024,4098,"{'111111111111': 1, '000000000110': 812, '000000000111': 111, '000000000100': 13, '000000001010': 7, '000000001001': 10, '000000000101': 25, '000000001000': 10, '000000001101': 1, '111111011111': 1, '000000011010': 6, '111111111001': 3, '000000001100': 1, '111010100100': 1, '000000001011': 3, '000000000010': 4, '000001111010': 1, '111111111100': 1, '000000000011': 4, '111111101010': 1, '000000011001': 1, '111110111011': 1, '000000000000': 1, '000000001111': 2, '111111111110': 1, '111111100010': 1, '111111111010': 1}"
