ham,exact_eig,num_system_qubits,num_ancilla,alpha,replication_seed,n_circuits,n_shots,time,segments,most_likely_bs,est_energy_med,est_energy_mean,est_energy_std,estimation_error,max_theoretical_qdrift_error,peak_MB,runtime,top10_py_allocs,counts
1 qubit test,0.8385164807134509,1,8,1.0,42,1000,1,0.18657547387437995,1,00000110,0.7892899992641702,1.261548515490566,2.3287469782075103,0.04922648144928066,0.5419284443247226,856.796875,1073.9949295999995,,"{""00000001"": 1, ""00000010"": 1, ""00000011"": 1, ""00000100"": 2, ""00000101"": 7, ""00000110"": 40, ""00000111"": 26, ""00001000"": 2, ""00001001"": 2, ""00001010"": 3, ""00001011"": 2, ""00001100"": 1, ""00001110"": 1, ""00001111"": 1, ""00010001"": 1, ""00010011"": 1, ""00101111"": 1, ""00111110"": 1, ""01110101"": 1, ""01111101"": 1, ""11111000"": 2, ""11111001"": 1, ""11111101"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,1000,10,0.18657547387437995,1,00000110,0.7892899992641702,0.8576951325337311,0.17987039956387854,0.04922648144928066,0.5419284443247226,869.35546875,1129.7309448000015,,"{""00000100"": 1, ""00000101"": 1, ""00000110"": 64, ""00000111"": 24, ""00001000"": 8, ""00001001"": 1, ""00010010"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,1000,100,0.18657547387437995,1,00000110,0.7892899992641702,0.8392783658842343,0.06905974276141716,0.04922648144928066,0.5419284443247226,897.80859375,1736.4157015,,"{""00000110"": 64, ""00000111"": 34, ""00001000"": 2}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10000,1,0.04999999999999999,1,00000010,0.9817477042468106,1.0504700435440881,1.0459645273844311,0.1432312235333597,0.11051709180756472,804.484375,10419.114398900001,,"{""00000000"": 1, ""00000001"": 14, ""00000010"": 76, ""00000011"": 3, ""00000100"": 2, ""00000101"": 2, ""00010110"": 1, ""11111111"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10000,1,0.07755292588389928,1,00000011,0.9494300437966748,0.9272766761080861,0.7545895209820488,0.11091356308322398,0.18112975452067123,890.8203125,10366.064022600001,,"{""00000000"": 2, ""00000001"": 3, ""00000010"": 23, ""00000011"": 62, ""00000100"": 4, ""00000101"": 2, ""00010001"": 1, ""00010011"": 1, ""11111101"": 1, ""11111111"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10000,10,0.04999999999999999,1,00000010,0.9817477042468106,0.981747704246813,2.4424906541753444e-15,0.1432312235333597,0.11051709180756472,879.0625,11048.6494791,,"{""00000010"": 100}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10,1,0.28938947794266356,1,00001010,0.8905257170955168,1.8404198153307347,2.575003799991717,0.05200923638206589,1.0324600089172389,837.5390625,11.963122100001783,,"{""00000101"": 1, ""00001010"": 3, ""00001011"": 1, ""00001100"": 1, ""00010010"": 1, ""00101110"": 1, ""01101000"": 1, ""11110111"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10,10,0.28938947794266356,1,00001010,0.8905257170955168,0.8990069144011883,0.05625789847177164,0.05200923638206589,1.0324600089172389,837.640625,9.068014600001334,,"{""00001010"": 5, ""00001011"": 4, ""00001100"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10,100,0.28938947794266356,1,00001010,0.8905257170955168,0.8905257170955168,0.04240598652835793,0.05200923638206589,1.0324600089172389,837.671875,14.752263599999424,,"{""00001010"": 5, ""00001011"": 5}"
1 qubit test,0.8385164807134509,1,8,1.0,42,100,1,0.28938947794266356,1,00001010,0.8481197305671588,0.906639991976293,1.5397377209459715,0.009603249853707974,1.0324600089172389,833.70703125,113.97959420000188,,"{""00000000"": 3, ""00000001"": 1, ""00000100"": 1, ""00000101"": 4, ""00000110"": 2, ""00000111"": 3, ""00001000"": 6, ""00001001"": 5, ""00001010"": 27, ""00001011"": 9, ""00001100"": 5, ""00001101"": 3, ""00001110"": 6, ""00001111"": 2, ""00010001"": 4, ""00010010"": 2, ""00011000"": 1, ""00011010"": 1, ""00011100"": 2, ""00011101"": 1, ""00111101"": 1, ""01010101"": 1, ""01111000"": 1, ""11010000"": 1, ""11010101"": 1, ""11011101"": 1, ""11110010"": 1, ""11110100"": 1, ""11111000"": 1, ""11111101"": 3}"
1 qubit test,0.8385164807134509,1,8,1.0,42,100,10,0.28938947794266356,1,00001010,0.8481197305671588,1.0016294017998155,0.9793998369709179,0.009603249853707974,1.0324600089172389,802.11328125,107.14028340000004,,"{""00000111"": 1, ""00001000"": 3, ""00001001"": 12, ""00001010"": 49, ""00001011"": 13, ""00001100"": 11, ""00001101"": 3, ""00001110"": 4, ""00010000"": 1, ""00010100"": 1, ""00010101"": 1, ""01111101"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,100,100,0.28938947794266356,1,00001010,0.8481197305671588,0.8744114422147409,0.07651431436518222,0.009603249853707974,1.0324600089172389,829.62890625,181.60288239999863,,"{""00001000"": 1, ""00001001"": 8, ""00001010"": 62, ""00001011"": 22, ""00001100"": 4, ""00001101"": 1, ""00001110"": 2}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10000,10,0.07755292588389928,1,00000011,0.9494300437966748,0.9367709765460538,0.07648004578604753,0.11091356308322398,0.18112975452067123,902.20703125,11204.122150700001,,"{""00000010"": 5, ""00000011"": 94, ""00000100"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10000,1,0.12028912626307157,1,00000100,0.8161566508511618,0.9549032814958598,1.680787387106354,0.022359829862289016,0.3060118000544405,897.0625,10478.792697199999,,"{""00000000"": 1, ""00000001"": 2, ""00000010"": 3, ""00000011"": 3, ""00000100"": 65, ""00000101"": 9, ""00000110"": 1, ""00000111"": 4, ""00001000"": 1, ""00001001"": 1, ""00001010"": 1, ""00001011"": 1, ""00001110"": 2, ""00100100"": 1, ""00111111"": 1, ""11011111"": 1, ""11101110"": 1, ""11111111"": 2}"
1 qubit test,0.8385164807134509,1,8,1.0,42,1000,1,0.28938947794266356,1,00001010,0.8481197305671588,0.5512778248686535,2.2041161652459733,0.009603249853707974,1.0324600089172389,863.2265625,1104.9669281999995,,"{""00000011"": 4, ""00000100"": 1, ""00000101"": 1, ""00000110"": 2, ""00000111"": 4, ""00001000"": 7, ""00001001"": 5, ""00001010"": 24, ""00001011"": 10, ""00001100"": 5, ""00001101"": 8, ""00001110"": 3, ""00001111"": 4, ""00010001"": 1, ""00010011"": 1, ""00011101"": 1, ""00100010"": 1, ""00100100"": 1, ""00110000"": 1, ""00111111"": 1, ""01111110"": 1, ""10001011"": 1, ""10101000"": 1, ""10111011"": 2, ""11000101"": 1, ""11010010"": 1, ""11101100"": 1, ""11101111"": 1, ""11111001"": 1, ""11111110"": 3, ""11111111"": 2}"
1 qubit test,0.8385164807134509,1,8,1.0,42,1000,10,0.28938947794266356,1,00001010,0.8481197305671588,0.9074881117068604,0.15383498576628624,0.009603249853707974,1.0324600089172389,867.26953125,1288.0626783000007,,"{""00000111"": 1, ""00001000"": 3, ""00001001"": 7, ""00001010"": 55, ""00001011"": 9, ""00001100"": 17, ""00001101"": 1, ""00001110"": 4, ""00010000"": 1, ""00010010"": 1, ""00010100"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10000,10,0.12028912626307157,1,00000100,0.8161566508511618,0.826358608986801,0.05301092948285495,0.022359829862289016,0.3060118000544405,902.8125,11281.602488200002,,"{""00000100"": 96, ""00000101"": 3, ""00000110"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,1000,100,0.28938947794266356,1,00001010,0.8481197305671588,0.8811964000592788,0.06879186915664758,0.009603249853707974,1.0324600089172389,869.34375,1870.8818243999995,,"{""00001001"": 9, ""00001010"": 54, ""00001011"": 27, ""00001100"": 9, ""00001101"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10,1,0.448860014689354,1,00010000,0.8475409324640427,0.5960126557327785,0.5881348227908247,0.009024451750591855,2.20300645694649,849.51953125,14.418645599998854,,"{""00000100"": 1, ""00000111"": 1, ""00001010"": 1, ""00001111"": 1, ""00010000"": 2, ""00010001"": 2, ""00011000"": 1, ""11101111"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10,10,0.448860014689354,1,00010000,0.9022209926230133,1.2467053716245275,0.9734893681906531,0.06370451190956239,2.20300645694649,844.8515625,15.968807400000514,,"{""00001111"": 2, ""00010000"": 3, ""00010001"": 1, ""00010010"": 1, ""00010011"": 1, ""00010100"": 1, ""01001100"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10,100,0.448860014689354,1,00010000,0.9022209926230133,0.9240930166866015,0.07517265440496643,0.06370451190956239,2.20300645694649,739.7734375,23.247964900001534,,"{""00001111"": 1, ""00010000"": 4, ""00010001"": 2, ""00010010"": 2, ""00010100"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,100,1,0.448860014689354,1,00001111,0.874880962543528,1.0132215147457229,1.455012769646507,0.03636448183007712,2.20300645694649,737.86328125,113.80038639999839,,"{""00000000"": 1, ""00000100"": 2, ""00000101"": 2, ""00000111"": 1, ""00001001"": 1, ""00001010"": 3, ""00001011"": 3, ""00001100"": 1, ""00001101"": 5, ""00001110"": 8, ""00001111"": 17, ""00010000"": 8, ""00010001"": 5, ""00010010"": 3, ""00010011"": 4, ""00010100"": 2, ""00010101"": 3, ""00010110"": 1, ""00010111"": 2, ""00011000"": 3, ""00011001"": 2, ""00011010"": 2, ""00011011"": 3, ""00011100"": 2, ""00100001"": 2, ""00100010"": 1, ""00100100"": 2, ""00100111"": 1, ""01000000"": 1, ""01001111"": 1, ""01010000"": 1, ""01011011"": 1, ""01100010"": 1, ""01111011"": 1, ""10001110"": 1, ""10100011"": 1, ""11100010"": 1, ""11101010"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,100,10,0.448860014689354,1,00010000,0.9295610227024985,1.0044727051202877,0.35944851606305694,0.09104454198904766,2.20300645694649,811.08203125,129.88519480000105,,"{""00001100"": 1, ""00001101"": 5, ""00001110"": 11, ""00001111"": 11, ""00010000"": 21, ""00010001"": 9, ""00010010"": 18, ""00010011"": 3, ""00010100"": 5, ""00010101"": 1, ""00010110"": 3, ""00010111"": 1, ""00011000"": 3, ""00011010"": 3, ""00100000"": 1, ""00100010"": 1, ""00101000"": 1, ""00101110"": 1, ""00111011"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,100,100,0.448860014689354,1,00010000,0.9295610227024985,0.9454182401486005,0.1344495842167888,0.09104454198904766,2.20300645694649,856.30078125,199.026048300002,,"{""00001011"": 1, ""00001110"": 3, ""00001111"": 11, ""00010000"": 29, ""00010001"": 21, ""00010010"": 18, ""00010011"": 6, ""00010100"": 2, ""00010101"": 2, ""00010110"": 1, ""00010111"": 1, ""00011000"": 2, ""00011001"": 1, ""00011010"": 2}"
1 qubit test,0.8385164807134509,1,8,1.0,42,1000,1,0.448860014689354,1,00010000,0.8202009023845575,0.6003870605454958,1.1592941344161969,0.01831557832889341,2.20300645694649,883.41015625,1129.003994499999,,"{""00000011"": 1, ""00000100"": 2, ""00000101"": 1, ""00000110"": 3, ""00001000"": 1, ""00001001"": 3, ""00001010"": 1, ""00001011"": 1, ""00001100"": 4, ""00001101"": 8, ""00001110"": 7, ""00001111"": 12, ""00010000"": 14, ""00010001"": 5, ""00010010"": 7, ""00010011"": 3, ""00010100"": 1, ""00010101"": 1, ""00010110"": 3, ""00010111"": 1, ""00011010"": 1, ""00011100"": 2, ""00100000"": 1, ""00101001"": 1, ""01001110"": 1, ""01010101"": 1, ""10011111"": 1, ""10110010"": 1, ""11001001"": 1, ""11011111"": 1, ""11101111"": 2, ""11110001"": 1, ""11110011"": 1, ""11110111"": 2, ""11111001"": 1, ""11111011"": 2, ""11111110"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,1000,10,0.448860014689354,1,00010000,0.874880962543528,1.0651675718967455,0.819744379098816,0.03636448183007712,2.20300645694649,898.484375,1233.9825835999982,,"{""00001010"": 1, ""00001100"": 2, ""00001101"": 1, ""00001110"": 14, ""00001111"": 11, ""00010000"": 23, ""00010001"": 9, ""00010010"": 12, ""00010011"": 7, ""00010100"": 7, ""00010110"": 3, ""00010111"": 1, ""00011010"": 1, ""00011110"": 1, ""00101000"": 1, ""00101010"": 1, ""00101110"": 1, ""00110000"": 1, ""01100100"": 1, ""01111100"": 1, ""11110001"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10000,100,0.04999999999999999,1,00000010,0.9817477042468106,0.981747704246813,2.4424906541753444e-15,0.1432312235333597,0.11051709180756472,871.32421875,17487.4443054,,"{""00000010"": 100}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10000,100,0.07755292588389928,1,00000011,0.9494300437966748,0.9494300437966767,1.887379141862766e-15,0.11091356308322398,0.18112975452067123,909.12890625,17499.9242818,,"{""00000011"": 100}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10000,1,0.18657547387437995,1,00000110,0.7892899992641702,0.8274390158952724,0.4214866897363186,0.04922648144928066,0.5419284443247226,899.53515625,11068.280212799998,,"{""00000000"": 1, ""00000100"": 5, ""00000101"": 6, ""00000110"": 46, ""00000111"": 24, ""00001000"": 5, ""00001001"": 2, ""00001010"": 3, ""00001100"": 1, ""00001101"": 1, ""00001110"": 1, ""00001111"": 2, ""11110110"": 1, ""11111000"": 1, ""11111100"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,1000,100,0.448860014689354,1,00010000,0.9295610227024985,0.9301078233040873,0.138653581792895,0.09104454198904766,2.20300645694649,863.53515625,1848.1633161999998,,"{""00001110"": 8, ""00001111"": 19, ""00010000"": 22, ""00010001"": 20, ""00010010"": 16, ""00010011"": 4, ""00010100"": 4, ""00010101"": 2, ""00010110"": 2, ""00011010"": 1, ""00011100"": 2}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10,1,0.6962081490289886,1,00010101,0.9342146525728618,1.339628558406368,1.430870505040139,0.09569817185941099,5.603866914881696,834.453125,14.040338999999221,,"{""00010101"": 2, ""00011010"": 1, ""00011011"": 1, ""00100000"": 1, ""00101010"": 1, ""01101001"": 1, ""01111001"": 1, ""11110011"": 1, ""11111110"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10,10,0.6962081490289886,1,00011000,0.9870947272467975,1.110481568152647,0.32702144863512295,0.14857824653334661,5.603866914881696,834.58984375,13.458863299998484,,"{""00010110"": 1, ""00010111"": 1, ""00011000"": 2, ""00011100"": 2, ""00100010"": 1, ""00100110"": 1, ""00101011"": 1, ""00110011"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,10,100,0.6962081490289886,1,00011110,0.9870947272467975,1.018822772051159,0.235670909604628,0.14857824653334661,5.603866914881696,834.60546875,21.823222300001362,,"{""00010101"": 1, ""00011000"": 2, ""00011011"": 1, ""00011100"": 2, ""00011110"": 3, ""00101111"": 1}"
1 qubit test,0.8385164807134509,1,8,1.0,42,100,1,0.6962081490289886,1,00011000,0.8108278116670121,0.5707522726473448,1.4055687425907346,0.02768866904643874,5.603866914881696,832.6171875,102.03307179999683,,"{""00000001"": 1, ""00000101"": 1, ""00001001"": 4, ""00001011"": 2, ""00001100"": 2, ""00001110"": 2, ""00001111"": 3, ""00010001"": 2, ""00010010"": 1, ""00010011"": 3, ""00010100"": 3, ""00010101"": 4, ""00010110"": 3, ""00010111"": 6, ""00011000"": 6, ""00011001"": 6, ""00011010"": 2, ""00011011"": 6, ""00011100"": 4, ""00011101"": 3, ""00011110"": 1, ""00011111"": 1, ""00100000"": 2, ""00100001"": 2, ""00100010"": 1, ""00100011"": 1, ""00100100"": 2, ""00100101"": 1, ""00101001"": 1, ""00101010"": 1, ""00101011"": 1, ""00101110"": 1, ""00101111"": 1, ""00110001"": 1, ""00110100"": 1, ""01011010"": 1, ""01110101"": 2, ""01111111"": 1, ""10000011"": 1, ""10000111"": 1, ""10001100"": 1, ""10001110"": 1, ""10111011"": 2, ""11000101"": 1, ""11001100"": 1, ""11010111"": 1, ""11011100"": 1, ""11101000"": 1, ""11101110"": 1, ""11111111"": 2}"
1 qubit test,0.8385164807134509,1,8,1.0,42,100,10,0.6962081490289886,1,00011011,0.9694680356888189,1.043852674063489,0.6425773115936421,0.13095155497536803,5.603866914881696,816.66796875,126.4809946000023,,"{""00010000"": 1, ""00010010"": 1, ""00010100"": 1, ""00010101"": 1, ""00010110"": 6, ""00010111"": 6, ""00011000"": 7, ""00011001"": 7, ""00011010"": 9, ""00011011"": 10, ""00011100"": 9, ""00011101"": 2, ""00011110"": 8, ""00011111"": 4, ""00100000"": 6, ""00100001"": 1, ""00100010"": 2, ""00100011"": 1, ""00100100"": 1, ""00100110"": 3, ""00101000"": 3, ""00101010"": 1, ""00101011"": 1, ""00101111"": 1, ""00110110"": 1, ""00111000"": 1, ""00111101"": 1, ""01000010"": 1, ""01000100"": 1, ""01001000"": 1, ""01100000"": 1, ""10010100"": 1}"
