ham,num_system_qubits,num_ancilla,time,segments,replication_seed,n_circuits,n_shots,peak_MB,runtime,exact_eig,most_likely_bs,est_energy_med,est_energy_mean,est_energy_std,est_energy_min,est_energy_max,estimation_error,alpha,max_theoretical_qdrift_error,counts
H_many_diag_terms,2,10,0.0625,1,42,100,1,343.390625,114.08486962498864,0.8,0000001000,0.7853981633974483,0.8158323422290994,0.48872616716241934,-0.7853981633974483,4.908738521234052,0.014601836602551765,1.0,0.1416435566333533,"{""0000000100"": 1, ""0000000101"": 2, ""0000000110"": 2, ""0000000111"": 9, ""0000001000"": 62, ""0000001001"": 13, ""0000001010"": 4, ""0000001011"": 1, ""0000001100"": 1, ""0000001111"": 1, ""0000010000"": 1, ""0000110010"": 1, ""1111111000"": 1, ""1111111001"": 1}"
H_many_diag_terms,2,10,0.390625,1,42,100,1,344.375,116.51419887499651,0.8,0000110100,0.8168140899333463,0.78178533184582,1.8883913611468586,-7.618362184955248,7.445574589007809,0.01681408993334621,1.0,1.7064068834497015,"{""0000001000"": 1, ""0000010010"": 1, ""0000010100"": 1, ""0000011011"": 2, ""0000011100"": 2, ""0000100001"": 1, ""0000100110"": 1, ""0000101000"": 2, ""0000101001"": 2, ""0000101010"": 1, ""0000101011"": 2, ""0000101100"": 4, ""0000101101"": 4, ""0000101110"": 3, ""0000110001"": 2, ""0000110010"": 2, ""0000110011"": 5, ""0000110100"": 6, ""0000110101"": 5, ""0000110110"": 2, ""0000110111"": 1, ""0000111000"": 1, ""0000111010"": 3, ""0000111011"": 3, ""0000111100"": 2, ""0000111101"": 2, ""0000111111"": 2, ""0001000000"": 3, ""0001000010"": 3, ""0001000100"": 1, ""0001001000"": 1, ""0001001101"": 1, ""0001010010"": 1, ""0001010110"": 2, ""0001011110"": 1, ""0001100110"": 1, ""0001110000"": 1, ""0001111000"": 1, ""0010000000"": 1, ""0010000011"": 1, ""0010010001"": 1, ""0010101001"": 1, ""0100100100"": 1, ""0100101100"": 2, ""0100110101"": 1, ""0100110111"": 1, ""0111011010"": 1, ""1000011011"": 1, ""1000101011"": 1, ""1011100101"": 1, ""1011111110"": 1, ""1100100111"": 1, ""1110110011"": 1, ""1111101110"": 1, ""1111110000"": 1, ""1111110101"": 1, ""1111110110"": 1, ""1111111010"": 1}"
H_many_diag_terms,2,10,0.015625,1,42,100,1,345.046875,116.63467745899106,0.8,0000000010,0.7853981633974483,0.9189158511750145,1.258297002877306,0.7853981633974483,13.351768777756622,0.014601836602551765,1.0,0.03224198148434696,"{""0000000010"": 98, ""0000000100"": 1, ""0000100010"": 1}"
H_many_diag_terms,2,10,1.125,1,42,100,1,345.09375,117.16462562500965,0.8,0011011101,0.9053895494720584,0.7082764270749489,1.005752464664609,-2.716168648416175,2.792526803190927,0.10538954947205836,1.0,21.347405631806684,"{""0000010101"": 1, ""0000010110"": 1, ""0000011101"": 1, ""0000100110"": 1, ""0000101001"": 1, ""0000111100"": 1, ""0000111101"": 1, ""0001010100"": 1, ""0001011010"": 1, ""0001100100"": 1, ""0001100111"": 1, ""0001101001"": 1, ""0001101111"": 1, ""0001110010"": 1, ""0001110110"": 1, ""0001111001"": 1, ""0001111110"": 1, ""0010000000"": 1, ""0010001001"": 1, ""0010001010"": 1, ""0010010000"": 1, ""0010010001"": 2, ""0010010101"": 1, ""0010011011"": 2, ""0010011100"": 1, ""0010011101"": 1, ""0010011111"": 1, ""0010100000"": 2, ""0010100100"": 1, ""0010101000"": 1, ""0010101001"": 1, ""0010101100"": 1, ""0010101101"": 1, ""0010101110"": 1, ""0010101111"": 2, ""0010110000"": 2, ""0010110010"": 1, ""0010110011"": 1, ""0010111010"": 1, ""0010111011"": 1, ""0010111100"": 1, ""0010111101"": 1, ""0010111110"": 1, ""0011000100"": 1, ""0011000110"": 1, ""0011010000"": 1, ""0011010001"": 1, ""0011010010"": 1, ""0011010111"": 2, ""0011011101"": 3, ""0011011111"": 1, ""0011100010"": 1, ""0011101000"": 1, ""0011110100"": 1, ""0011111001"": 1, ""0100000001"": 1, ""0100000101"": 2, ""0100000110"": 1, ""0100000111"": 1, ""0100011000"": 1, ""0100101110"": 1, ""0100111101"": 1, ""0101000011"": 1, ""0101010111"": 1, ""0101100110"": 1, ""0101101010"": 1, ""0110000011"": 1, ""0110100000"": 1, ""0110100111"": 1, ""0110101110"": 1, ""0110111100"": 1, ""0110111111"": 1, ""1000000000"": 1, ""1000001110"": 1, ""1010010110"": 1, ""1010101111"": 1, ""1011010100"": 1, ""1011011110"": 1, ""1100010010"": 1, ""1100100010"": 1, ""1101000011"": 1, ""1101100111"": 1, ""1110000011"": 1, ""1110000111"": 1, ""1110001101"": 1, ""1110011000"": 1, ""1110011010"": 1, ""1110101101"": 1, ""1110101111"": 1, ""1111010110"": 1, ""1111011001"": 1}"
H_many_diag_terms,2,10,0.8203125,1,42,100,1,342.1875,117.50522125000134,0.8,0001101011,0.8115781021773631,0.6456720901377879,1.3627276972274442,-3.380952093863301,3.732511271765016,0.011578102177363103,1.0,8.462987695736881,"{""0000001000"": 1, ""0000100101"": 1, ""0000101100"": 1, ""0000101110"": 1, ""0000110001"": 1, ""0000110101"": 1, ""0000110110"": 2, ""0000111001"": 1, ""0000111010"": 1, ""0000111101"": 1, ""0001000101"": 1, ""0001001011"": 1, ""0001001110"": 1, ""0001010000"": 1, ""0001010101"": 1, ""0001010110"": 1, ""0001011000"": 1, ""0001011001"": 1, ""0001011101"": 1, ""0001100000"": 1, ""0001100001"": 3, ""0001100011"": 2, ""0001100110"": 1, ""0001100111"": 1, ""0001101011"": 4, ""0001101100"": 2, ""0001101101"": 1, ""0001101110"": 1, ""0001110000"": 1, ""0001110100"": 2, ""0001110101"": 1, ""0001110111"": 3, ""0001111000"": 1, ""0001111001"": 1, ""0001111010"": 2, ""0001111100"": 1, ""0001111110"": 2, ""0010000101"": 2, ""0010001000"": 1, ""0010001010"": 2, ""0010010001"": 1, ""0010010010"": 1, ""0010010101"": 1, ""0010010111"": 1, ""0010011100"": 1, ""0010011101"": 1, ""0010011110"": 1, ""0010011111"": 1, ""0010101000"": 1, ""0010111111"": 1, ""0011000101"": 1, ""0011010000"": 2, ""0011010110"": 1, ""0011011110"": 1, ""0011100101"": 1, ""0100001011"": 1, ""0100100011"": 1, ""0100110001"": 1, ""0100110100"": 1, ""0100111010"": 1, ""0101000110"": 1, ""0101010111"": 2, ""0101100001"": 1, ""0101100110"": 1, ""0101110010"": 1, ""0110010011"": 1, ""0111110011"": 1, ""1000111100"": 1, ""1001000000"": 1, ""1001011011"": 1, ""1001101110"": 1, ""1001110011"": 1, ""1001111100"": 1, ""1010100000"": 1, ""1011010011"": 1, ""1101010010"": 1, ""1101101111"": 1, ""1101110100"": 1, ""1110010100"": 1, ""1110100111"": 1, ""1110101000"": 1, ""1111000110"": 1, ""1111101111"": 1}"
H_many_diag_terms,2,10,1.15625,1,42,100,1,347.015625,118.72547654202208,0.8,0011001010,0.8676527007802891,0.6283185307179586,1.0762878175419208,-2.6958261284182683,2.5153968206107464,0.06765270078028907,1.0,23.355422646422625,"{""0000000010"": 1, ""0000000100"": 1, ""0000010101"": 1, ""0000011110"": 1, ""0000100001"": 1, ""0000101010"": 1, ""0000101101"": 1, ""0001000101"": 1, ""0001010001"": 2, ""0001010111"": 1, ""0001011110"": 1, ""0001100001"": 1, ""0001101000"": 1, ""0001101010"": 1, ""0001101011"": 1, ""0001110011"": 1, ""0001110110"": 1, ""0010000001"": 1, ""0010000011"": 1, ""0010001000"": 1, ""0010001001"": 1, ""0010010100"": 1, ""0010010101"": 1, ""0010011001"": 1, ""0010011010"": 1, ""0010011111"": 1, ""0010100000"": 1, ""0010100001"": 2, ""0010100011"": 2, ""0010100100"": 1, ""0010100110"": 1, ""0010101010"": 2, ""0010101100"": 1, ""0010110000"": 2, ""0010110001"": 1, ""0010110011"": 1, ""0010110110"": 1, ""0010111001"": 1, ""0010111011"": 2, ""0011000000"": 1, ""0011001010"": 3, ""0011010100"": 1, ""0011010101"": 2, ""0011010110"": 1, ""0011010111"": 1, ""0011011010"": 1, ""0011011100"": 1, ""0011100000"": 1, ""0011100011"": 1, ""0011101100"": 1, ""0011110001"": 1, ""0011110101"": 1, ""0011110110"": 1, ""0011111000"": 1, ""0100000010"": 1, ""0100000101"": 1, ""0100001010"": 1, ""0100001011"": 2, ""0100010000"": 1, ""0100100000"": 1, ""0100110000"": 1, ""0100110010"": 1, ""0100111000"": 1, ""0100111101"": 1, ""0101011011"": 1, ""0101101010"": 1, ""0110000011"": 1, ""0110100100"": 1, ""0110100110"": 1, ""0110101100"": 1, ""0111000010"": 1, ""0111011010"": 1, ""1000000100"": 1, ""1000010011"": 1, ""1000110010"": 1, ""1001000010"": 1, ""1001001011"": 1, ""1010001011"": 1, ""1011011000"": 1, ""1100010110"": 1, ""1100100110"": 1, ""1101101011"": 1, ""1110000011"": 1, ""1110010101"": 1, ""1110011101"": 1, ""1110110100"": 1, ""1110111011"": 1, ""1111010110"": 1, ""1111100110"": 1, ""1111110111"": 1}"
H_many_diag_terms,2,10,1.4140625,1,42,100,1,357.109375,99.6390387499996,0.8,0011010000,0.8873697481479457,0.6026737619573016,0.9947882101887023,-2.108859156967734,2.1782866189255197,0.08736974814794563,1.0,47.834108305362236,"{""0000001101"": 1, ""0000100001"": 1, ""0000100101"": 1, ""0000100110"": 1, ""0001001011"": 1, ""0001011101"": 1, ""0001100001"": 1, ""0001101110"": 1, ""0001110000"": 1, ""0001110110"": 1, ""0001111001"": 1, ""0001111111"": 1, ""0010001000"": 1, ""0010001010"": 2, ""0010011011"": 1, ""0010011111"": 1, ""0010101001"": 1, ""0010101010"": 1, ""0010101011"": 1, ""0010110011"": 1, ""0010110100"": 1, ""0010110111"": 2, ""0010111000"": 1, ""0011000001"": 1, ""0011000010"": 1, ""0011000101"": 1, ""0011000110"": 1, ""0011001011"": 1, ""0011001110"": 1, ""0011010000"": 3, ""0011010010"": 1, ""0011010110"": 1, ""0011010111"": 1, ""0011011010"": 2, ""0011011011"": 1, ""0011011100"": 1, ""0011011101"": 1, ""0011011111"": 1, ""0011100001"": 1, ""0011100011"": 1, ""0011100101"": 1, ""0011101100"": 1, ""0011101110"": 1, ""0011110000"": 1, ""0011110001"": 1, ""0011111000"": 1, ""0011111001"": 1, ""0100000001"": 1, ""0100001001"": 1, ""0100001011"": 1, ""0100010010"": 1, ""0100010011"": 1, ""0100010111"": 1, ""0100011000"": 1, ""0100011001"": 1, ""0100011110"": 1, ""0100100000"": 1, ""0100100100"": 1, ""0100101000"": 1, ""0100111000"": 1, ""0101001010"": 1, ""0101001111"": 1, ""0101010000"": 1, ""0101011101"": 1, ""0101101001"": 1, ""0101101100"": 1, ""0101111001"": 1, ""0110001111"": 1, ""0110011000"": 1, ""0111000101"": 1, ""0111010111"": 1, ""0111100101"": 1, ""0111101101"": 1, ""0111110010"": 1, ""0111110110"": 1, ""1000011010"": 1, ""1000011101"": 1, ""1000100111"": 1, ""1000110011"": 1, ""1000111100"": 1, ""1001011011"": 1, ""1010100111"": 1, ""1011010100"": 1, ""1011100100"": 1, ""1100100100"": 1, ""1101000001"": 1, ""1101100111"": 1, ""1101101001"": 1, ""1101111001"": 1, ""1110000100"": 1, ""1110101111"": 1, ""1110110011"": 1, ""1111001110"": 1, ""1111011111"": 1, ""1111100011"": 1}"
H_many_diag_terms,2,10,0.40625000000000006,1,42,100,1,346.6875,101.59004716700292,0.8,0000110111,0.8156057850665808,0.6813329067472863,1.4845010278978916,-7.053479659742467,4.787908034557521,0.015605785066580724,1.0,1.8309970146107326,"{""0000000000"": 1, ""0000001010"": 2, ""0000010110"": 2, ""0000011000"": 1, ""0000011101"": 1, ""0000011110"": 3, ""0000100011"": 1, ""0000101000"": 1, ""0000101001"": 1, ""0000101010"": 2, ""0000101011"": 1, ""0000101100"": 1, ""0000101101"": 1, ""0000101110"": 5, ""0000101111"": 2, ""0000110001"": 3, ""0000110100"": 3, ""0000110101"": 5, ""0000110110"": 6, ""0000110111"": 7, ""0000111000"": 4, ""0000111001"": 2, ""0000111010"": 1, ""0000111011"": 1, ""0000111100"": 1, ""0000111101"": 2, ""0000111110"": 4, ""0000111111"": 1, ""0001000000"": 3, ""0001000001"": 2, ""0001000010"": 2, ""0001001100"": 1, ""0001010000"": 1, ""0001010001"": 1, ""0001010100"": 1, ""0001010111"": 1, ""0001100111"": 1, ""0001101000"": 1, ""0001101010"": 1, ""0001111010"": 1, ""0010000010"": 1, ""0010011001"": 1, ""0010101011"": 1, ""0100100000"": 1, ""0100101110"": 1, ""0100110100"": 1, ""0100111101"": 1, ""1000101101"": 1, ""1011011111"": 1, ""1011111100"": 1, ""1100101101"": 1, ""1101001100"": 1, ""1110111001"": 1, ""1111101110"": 1, ""1111110010"": 1, ""1111110011"": 1, ""1111110111"": 1, ""1111111000"": 1, ""1111111101"": 1}"
H_many_diag_terms,2,10,0.3125,1,42,100,1,353.15625,101.8770295830036,0.8,0000101011,0.8050331174823844,0.75103699374881,1.847158614529571,-9.130253649495335,8.973174016815847,0.0050331174823843305,1.0,1.167653723395139,"{""0000001000"": 1, ""0000001001"": 2, ""0000001010"": 1, ""0000001011"": 1, ""0000010001"": 1, ""0000010010"": 1, ""0000011000"": 1, ""0000011001"": 1, ""0000011010"": 1, ""0000011011"": 1, ""0000011110"": 1, ""0000011111"": 1, ""0000100001"": 3, ""0000100010"": 4, ""0000100011"": 1, ""0000100100"": 3, ""0000100101"": 2, ""0000100110"": 3, ""0000100111"": 4, ""0000101000"": 3, ""0000101001"": 8, ""0000101010"": 4, ""0000101011"": 9, ""0000101100"": 4, ""0000101101"": 2, ""0000101110"": 1, ""0000110000"": 1, ""0000110001"": 2, ""0000110010"": 3, ""0000110101"": 2, ""0000110110"": 1, ""0000110111"": 2, ""0000111000"": 1, ""0000111001"": 2, ""0000111010"": 1, ""0000111011"": 1, ""0001000000"": 1, ""0001000101"": 1, ""0001001100"": 1, ""0001010100"": 1, ""0001011001"": 1, ""0001100010"": 1, ""0001101110"": 2, ""0010001001"": 1, ""0010001101"": 1, ""0100001001"": 1, ""0100100100"": 1, ""0111001001"": 1, ""1000101111"": 1, ""1011010011"": 1, ""1011111100"": 1, ""1100100111"": 1, ""1111100011"": 1, ""1111101100"": 1, ""1111110110"": 1}"
H_many_diag_terms,2,10,0.02045307717180855,1,42,100,1,337.96875,140.9067186670145,0.8,0000000011,0.8999999999999999,0.7739999999999999,0.671741292192436,-3.9,3.2999999999999994,0.09999999999999987,1.0,0.04261416369084557,"{""0000000000"": 1, ""0000000001"": 3, ""0000000010"": 23, ""0000000011"": 62, ""0000000100"": 4, ""0000000101"": 1, ""0000000110"": 1, ""0000000111"": 1, ""0000001011"": 1, ""1111110011"": 1, ""1111111010"": 1, ""1111111101"": 1}"
