ham,num_system_qubits,num_ancilla,time,segments,replication_seed,n_circuits,n_shots,peak_MB,runtime,exact_eig,most_likely_bs,est_energy_med,est_energy_mean,est_energy_std,est_energy_min,est_energy_max,estimation_error,alpha,max_theoretical_qdrift_error,counts
H_many_diag_terms,2,14,0.06111954701731851,1,42,500,1,1146.8125,7120.692023083015,0.8,00000010000000,0.8031372549019609,0.7456501960784314,2.1498867591255038,-37.722352941176474,18.277647058823533,0.0031372549019608176,1.0,0.13813314074553723,"{""00000000010011"": 1, ""00000000011110"": 1, ""00000000011111"": 1, ""00000000110000"": 1, ""00000000110001"": 1, ""00000000110110"": 1, ""00000000110111"": 1, ""00000000111101"": 1, ""00000001000000"": 1, ""00000001000001"": 1, ""00000001001001"": 1, ""00000001001110"": 1, ""00000001010000"": 1, ""00000001010001"": 1, ""00000001010011"": 1, ""00000001010101"": 1, ""00000001010110"": 1, ""00000001010111"": 1, ""00000001011001"": 1, ""00000001011101"": 1, ""00000001011110"": 2, ""00000001100000"": 1, ""00000001100001"": 2, ""00000001100010"": 1, ""00000001100011"": 1, ""00000001100100"": 3, ""00000001100110"": 2, ""00000001101000"": 3, ""00000001101010"": 4, ""00000001101011"": 1, ""00000001101101"": 4, ""00000001101110"": 2, ""00000001101111"": 4, ""00000001110000"": 2, ""00000001110001"": 3, ""00000001110010"": 5, ""00000001110011"": 1, ""00000001110101"": 4, ""00000001110110"": 4, ""00000001110111"": 5, ""00000001111000"": 9, ""00000001111001"": 6, ""00000001111010"": 11, ""00000001111011"": 10, ""00000001111100"": 13, ""00000001111101"": 15, ""00000001111110"": 25, ""00000001111111"": 31, ""00000010000000"": 52, ""00000010000001"": 46, ""00000010000010"": 34, ""00000010000011"": 17, ""00000010000100"": 15, ""00000010000101"": 17, ""00000010000110"": 6, ""00000010000111"": 12, ""00000010001000"": 5, ""00000010001001"": 7, ""00000010001010"": 4, ""00000010001011"": 5, ""00000010001100"": 3, ""00000010001101"": 3, ""00000010001110"": 3, ""00000010001111"": 1, ""00000010010000"": 2, ""00000010010001"": 1, ""00000010010010"": 2, ""00000010010011"": 4, ""00000010010100"": 2, ""00000010010110"": 2, ""00000010010111"": 2, ""00000010011001"": 2, ""00000010011100"": 2, ""00000010011111"": 2, ""00000010100100"": 1, ""00000010100111"": 2, ""00000010101001"": 2, ""00000010101100"": 1, ""00000010101101"": 1, ""00000010110011"": 1, ""00000010111000"": 1, ""00000010111010"": 1, ""00000010111101"": 1, ""00000010111110"": 1, ""00000011000111"": 1, ""00000011001101"": 1, ""00000011010111"": 1, ""00000011100110"": 1, ""00000011110011"": 1, ""00000011111010"": 1, ""00000011111100"": 1, ""00000100000000"": 1, ""00000100000001"": 1, ""00000100001001"": 1, ""00000100010011"": 1, ""00000100100001"": 1, ""00000100100010"": 1, ""00000100110010"": 1, ""00000110000001"": 2, ""00000110000010"": 1, ""00000110000011"": 2, ""00000111111101"": 1, ""00001000000101"": 1, ""00001101100101"": 1, ""00010001111111"": 1, ""00100010000010"": 1, ""00101101100001"": 1, ""10100010000100"": 1, ""11101101100011"": 1, ""11101101110000"": 1, ""11110001101100"": 1, ""11110101111000"": 1, ""11110111111110"": 1, ""11111010000001"": 1, ""11111011110111"": 1, ""11111100100010"": 1, ""11111101111110"": 1, ""11111110000101"": 1, ""11111110011010"": 1, ""11111111001001"": 1, ""11111111011111"": 1, ""11111111101001"": 1, ""11111111101010"": 1, ""11111111111010"": 1, ""11111111111111"": 1}"
H_many_diag_terms,2,14,0.06255765400596129,1,42,500,1,1135.140625,7145.60198466701,0.8,00000010000011,0.8030651340996171,0.7720337164750959,2.0762796508630688,-36.873563218390814,17.851340996168584,0.0030651340996170617,1.0,0.14179056637442455,"{""00000000000010"": 1, ""00000000001100"": 1, ""00000000010000"": 1, ""00000000110100"": 1, ""00000001000001"": 2, ""00000001000010"": 1, ""00000001000011"": 1, ""00000001000110"": 1, ""00000001000111"": 1, ""00000001001100"": 1, ""00000001010100"": 2, ""00000001010110"": 1, ""00000001011001"": 1, ""00000001011010"": 1, ""00000001011100"": 1, ""00000001100001"": 1, ""00000001100011"": 1, ""00000001100100"": 1, ""00000001100101"": 1, ""00000001100111"": 3, ""00000001101000"": 1, ""00000001101001"": 1, ""00000001101011"": 3, ""00000001101101"": 2, ""00000001101111"": 1, ""00000001110000"": 1, ""00000001110010"": 4, ""00000001110011"": 3, ""00000001110100"": 4, ""00000001110101"": 1, ""00000001110110"": 3, ""00000001110111"": 1, ""00000001111000"": 4, ""00000001111001"": 7, ""00000001111010"": 4, ""00000001111011"": 9, ""00000001111100"": 7, ""00000001111101"": 10, ""00000001111110"": 16, ""00000001111111"": 12, ""00000010000000"": 29, ""00000010000001"": 34, ""00000010000010"": 32, ""00000010000011"": 47, ""00000010000100"": 37, ""00000010000101"": 30, ""00000010000110"": 23, ""00000010000111"": 16, ""00000010001000"": 12, ""00000010001001"": 6, ""00000010001010"": 8, ""00000010001011"": 8, ""00000010001100"": 6, ""00000010001101"": 3, ""00000010001110"": 3, ""00000010001111"": 3, ""00000010010000"": 3, ""00000010010001"": 2, ""00000010010010"": 6, ""00000010010011"": 4, ""00000010010100"": 2, ""00000010010101"": 2, ""00000010010110"": 2, ""00000010010111"": 2, ""00000010011010"": 2, ""00000010011011"": 1, ""00000010011100"": 2, ""00000010011110"": 1, ""00000010011111"": 1, ""00000010100000"": 2, ""00000010100010"": 1, ""00000010100011"": 1, ""00000010100100"": 1, ""00000010101010"": 1, ""00000010101100"": 1, ""00000010101111"": 1, ""00000010110010"": 1, ""00000010111011"": 1, ""00000010111101"": 1, ""00000011000011"": 3, ""00000011000110"": 1, ""00000011000111"": 1, ""00000011010001"": 1, ""00000011011010"": 1, ""00000011101001"": 1, ""00000011111101"": 1, ""00000011111111"": 1, ""00000100000000"": 2, ""00000100000011"": 1, ""00000100000100"": 1, ""00000100010101"": 1, ""00000100100000"": 1, ""00000100100100"": 1, ""00000101101110"": 1, ""00000110000011"": 1, ""00000110000100"": 2, ""00000110000110"": 1, ""00000110001001"": 1, ""00000111111000"": 1, ""00001000000111"": 1, ""00001101100101"": 1, ""00010001111010"": 1, ""00100010000100"": 1, ""00101101100000"": 1, ""10100010000001"": 1, ""11101101000010"": 1, ""11101101110011"": 1, ""11110101111100"": 1, ""11111010000100"": 1, ""11111100001111"": 1, ""11111100100001"": 1, ""11111101000001"": 1, ""11111110001101"": 1, ""11111110101010"": 1, ""11111111001100"": 1, ""11111111101011"": 1, ""11111111101110"": 1, ""11111111101111"": 1, ""11111111111111"": 1}"
H_many_diag_terms,2,14,0.10018812020878094,1,42,500,1,1131.734375,7227.625343584019,0.8,00000011010000,0.8,0.7767196172248804,2.275690746537618,-29.87177033492823,17.936842105263157,0.0,1.0,0.2448321911549441,"{""00000000001100"": 1, ""00000000001111"": 2, ""00000000100010"": 1, ""00000000100011"": 1, ""00000000101100"": 1, ""00000001000110"": 1, ""00000001001110"": 2, ""00000001010001"": 1, ""00000001010010"": 1, ""00000001010101"": 1, ""00000001010111"": 1, ""00000001011101"": 1, ""00000001011110"": 1, ""00000001100010"": 1, ""00000001101000"": 1, ""00000001101110"": 1, ""00000001110000"": 1, ""00000001110001"": 1, ""00000001110101"": 1, ""00000001111011"": 1, ""00000010000100"": 1, ""00000010001011"": 1, ""00000010001101"": 1, ""00000010001111"": 1, ""00000010010000"": 2, ""00000010010001"": 1, ""00000010010010"": 2, ""00000010010101"": 2, ""00000010011000"": 1, ""00000010011010"": 1, ""00000010011011"": 1, ""00000010011111"": 2, ""00000010100000"": 1, ""00000010100011"": 2, ""00000010100101"": 2, ""00000010101001"": 2, ""00000010101011"": 2, ""00000010101101"": 1, ""00000010101110"": 2, ""00000010101111"": 1, ""00000010110000"": 1, ""00000010110001"": 1, ""00000010110010"": 4, ""00000010110011"": 3, ""00000010110100"": 3, ""00000010110110"": 2, ""00000010110111"": 3, ""00000010111000"": 3, ""00000010111010"": 1, ""00000010111011"": 1, ""00000010111100"": 2, ""00000010111101"": 2, ""00000010111110"": 4, ""00000010111111"": 2, ""00000011000000"": 1, ""00000011000001"": 4, ""00000011000010"": 7, ""00000011000011"": 6, ""00000011000100"": 3, ""00000011000101"": 6, ""00000011000110"": 6, ""00000011000111"": 6, ""00000011001000"": 7, ""00000011001001"": 9, ""00000011001010"": 5, ""00000011001011"": 7, ""00000011001100"": 7, ""00000011001101"": 10, ""00000011001110"": 13, ""00000011001111"": 12, ""00000011010000"": 22, ""00000011010001"": 20, ""00000011010010"": 17, ""00000011010011"": 21, ""00000011010100"": 14, ""00000011010101"": 17, ""00000011010110"": 9, ""00000011010111"": 8, ""00000011011000"": 6, ""00000011011001"": 5, ""00000011011010"": 4, ""00000011011011"": 5, ""00000011011100"": 10, ""00000011011101"": 6, ""00000011011110"": 6, ""00000011011111"": 6, ""00000011100000"": 4, ""00000011100001"": 3, ""00000011100010"": 2, ""00000011100011"": 6, ""00000011100100"": 2, ""00000011100101"": 4, ""00000011100110"": 2, ""00000011100111"": 5, ""00000011101000"": 2, ""00000011101001"": 2, ""00000011101010"": 3, ""00000011101100"": 3, ""00000011101101"": 1, ""00000011101110"": 1, ""00000011101111"": 1, ""00000011110000"": 1, ""00000011110001"": 2, ""00000011110011"": 2, ""00000011110100"": 2, ""00000011110101"": 2, ""00000011110111"": 1, ""00000011111000"": 2, ""00000011111010"": 1, ""00000011111011"": 1, ""00000011111100"": 1, ""00000011111110"": 1, ""00000100000111"": 1, ""00000100001001"": 2, ""00000100001011"": 2, ""00000100001100"": 1, ""00000100010000"": 2, ""00000100010010"": 1, ""00000100010100"": 1, ""00000100010110"": 1, ""00000100010111"": 2, ""00000100100000"": 1, ""00000100101011"": 1, ""00000100110111"": 1, ""00000101000100"": 1, ""00000101000110"": 1, ""00000101010000"": 2, ""00000101010001"": 1, ""00000101010011"": 1, ""00000101011000"": 1, ""00000101100000"": 1, ""00000101100111"": 1, ""00000101101110"": 1, ""00000101111110"": 1, ""00000110000101"": 1, ""00000110010001"": 1, ""00000110010101"": 1, ""00000110101110"": 1, ""00000110110000"": 1, ""00000110110011"": 1, ""00000111000011"": 1, ""00000111010100"": 1, ""00000111010110"": 1, ""00000111011010"": 1, ""00001000000110"": 1, ""00001000010110"": 1, ""00001001010011"": 1, ""00001011010100"": 1, ""00001101100101"": 1, ""00010001100000"": 1, ""00010010010011"": 1, ""00010011101010"": 1, ""00010100010011"": 1, ""00011011010001"": 1, ""00100011010000"": 1, ""00100011011101"": 1, ""00101110110010"": 1, ""01000001011000"": 1, ""01001001001110"": 1, ""10000110000100"": 1, ""10100010111101"": 1, ""11011111011111"": 1, ""11101111010011"": 1, ""11110000000011"": 1, ""11110011001100"": 1, ""11110011010001"": 1, ""11110110111101"": 1, ""11110111001011"": 1, ""11111011001111"": 1, ""11111011010001"": 1, ""11111011010010"": 1, ""11111101000110"": 1, ""11111101110110"": 1, ""11111111001101"": 1, ""11111111010000"": 1, ""11111111010001"": 2, ""11111111010110"": 1, ""11111111100010"": 1, ""11111111100100"": 1, ""11111111100111"": 1, ""11111111111000"": 1}"
H_many_diag_terms,2,14,0.0055127434564640225,1,42,500,1,1131.375,7247.470705458021,0.8,00000000001100,0.7652173913043478,0.7873391304347827,0.19622804777778124,-0.9043478260869566,2.0173913043478264,0.034782608695652195,1.0,0.011147720880860613,"{""00000000000000"": 1, ""00000000000001"": 1, ""00000000000010"": 1, ""00000000000011"": 4, ""00000000000100"": 2, ""00000000000101"": 1, ""00000000000110"": 4, ""00000000000111"": 4, ""00000000001000"": 7, ""00000000001001"": 8, ""00000000001010"": 24, ""00000000001011"": 193, ""00000000001100"": 201, ""00000000001101"": 23, ""00000000001110"": 5, ""00000000001111"": 4, ""00000000010000"": 4, ""00000000010001"": 4, ""00000000010010"": 1, ""00000000010100"": 1, ""00000000011001"": 1, ""00000000011010"": 2, ""00000000011101"": 1, ""11111111110011"": 1, ""11111111110111"": 1, ""11111111111001"": 1}"
H_many_diag_terms,2,14,0.029241508769070033,1,42,500,1,1104.71875,7311.107856666,0.8,00000000111101,0.8,0.7573245901639345,0.8792700175981,-13.862295081967215,4.99672131147541,0.0,1.0,0.062005273081975634,"{""00000000001110"": 1, ""00000000010000"": 1, ""00000000010011"": 1, ""00000000010100"": 1, ""00000000010101"": 1, ""00000000011101"": 2, ""00000000100101"": 1, ""00000000101000"": 1, ""00000000101010"": 1, ""00000000101011"": 1, ""00000000101100"": 1, ""00000000101101"": 2, ""00000000101110"": 1, ""00000000101111"": 2, ""00000000110001"": 1, ""00000000110010"": 2, ""00000000110011"": 6, ""00000000110100"": 3, ""00000000110101"": 4, ""00000000110110"": 6, ""00000000110111"": 2, ""00000000111000"": 2, ""00000000111001"": 8, ""00000000111010"": 13, ""00000000111011"": 31, ""00000000111100"": 52, ""00000000111101"": 178, ""00000000111110"": 52, ""00000000111111"": 24, ""00000001000000"": 17, ""00000001000001"": 15, ""00000001000010"": 5, ""00000001000011"": 4, ""00000001000100"": 4, ""00000001000101"": 7, ""00000001000110"": 5, ""00000001000111"": 2, ""00000001001000"": 1, ""00000001001001"": 1, ""00000001001011"": 1, ""00000001001100"": 2, ""00000001001101"": 4, ""00000001001110"": 1, ""00000001001111"": 1, ""00000001010001"": 1, ""00000001010011"": 1, ""00000001010100"": 1, ""00000001010101"": 1, ""00000001011010"": 1, ""00000001011100"": 1, ""00000001011101"": 1, ""00000001100001"": 1, ""00000001100100"": 1, ""00000001100111"": 1, ""00000001111011"": 1, ""00000001111101"": 1, ""00000001111111"": 1, ""00000010011100"": 1, ""00000010100011"": 1, ""00000010101011"": 1, ""00000100001001"": 1, ""00000100001101"": 1, ""00000100111110"": 1, ""00000101111101"": 1, ""11101111011111"": 1, ""11111000111101"": 1, ""11111011110100"": 1, ""11111100000101"": 1, ""11111100010001"": 1, ""11111100010111"": 1, ""11111110111101"": 1, ""11111111110001"": 1, ""11111111111101"": 1}"
H_many_diag_terms,2,14,0.04817658411953342,1,42,500,1,1109.046875,7359.340157208004,0.8,00000001100101,0.8039800995024875,0.5714786069651742,3.4162297800680728,-48.103482587064676,17.114427860696516,0.003980099502487455,1.0,0.10609908749561274,"{""00000000000001"": 1, ""00000000000011"": 1, ""00000000000111"": 1, ""00000000100011"": 1, ""00000000100101"": 1, ""00000000101000"": 1, ""00000000110000"": 1, ""00000000111001"": 1, ""00000000111011"": 1, ""00000000111101"": 1, ""00000001000010"": 1, ""00000001000101"": 1, ""00000001000110"": 1, ""00000001000111"": 1, ""00000001001000"": 1, ""00000001001010"": 1, ""00000001001101"": 1, ""00000001010000"": 1, ""00000001010010"": 3, ""00000001010100"": 6, ""00000001010101"": 3, ""00000001010110"": 1, ""00000001010111"": 1, ""00000001011000"": 2, ""00000001011001"": 2, ""00000001011010"": 2, ""00000001011011"": 4, ""00000001011101"": 6, ""00000001011110"": 9, ""00000001011111"": 3, ""00000001100000"": 17, ""00000001100001"": 15, ""00000001100010"": 29, ""00000001100011"": 41, ""00000001100100"": 60, ""00000001100101"": 72, ""00000001100110"": 43, ""00000001100111"": 29, ""00000001101000"": 16, ""00000001101001"": 17, ""00000001101010"": 9, ""00000001101011"": 5, ""00000001101100"": 7, ""00000001101110"": 2, ""00000001101111"": 5, ""00000001110001"": 2, ""00000001110010"": 3, ""00000001110011"": 2, ""00000001110100"": 3, ""00000001110110"": 2, ""00000001111000"": 2, ""00000001111001"": 2, ""00000001111010"": 1, ""00000001111111"": 1, ""00000010000000"": 1, ""00000010000001"": 1, ""00000010000010"": 1, ""00000010000011"": 1, ""00000010000100"": 3, ""00000010000101"": 1, ""00000010001010"": 2, ""00000010001101"": 1, ""00000010001110"": 1, ""00000010010011"": 1, ""00000010010111"": 1, ""00000010011010"": 1, ""00000010011101"": 1, ""00000010100000"": 2, ""00000010100001"": 2, ""00000010100101"": 2, ""00000010100111"": 1, ""00000011011100"": 1, ""00000011100001"": 1, ""00000011101000"": 1, ""00000011111000"": 1, ""00000101011001"": 1, ""00000101100100"": 1, ""00000101100110"": 1, ""00000101101000"": 1, ""00000111001001"": 1, ""00001010110110"": 1, ""00010000100111"": 1, ""00010001011110"": 1, ""00100001100110"": 1, ""10100001100101"": 1, ""10100100001101"": 1, ""11011101111100"": 1, ""11100011100101"": 1, ""11101101010101"": 1, ""11110111100011"": 1, ""11111001100100"": 1, ""11111011100100"": 1, ""11111101000000"": 1, ""11111101011111"": 1, ""11111101101000"": 1, ""11111101101101"": 1, ""11111111000100"": 1, ""11111111100001"": 1, ""11111111100101"": 1, ""11111111100110"": 1, ""11111111101100"": 1, ""11111111101111"": 1, ""11111111110111"": 1}"
H_many_diag_terms,2,14,0.029960562263391426,1,42,500,1,1130.109375,7455.100975374982,0.8,00000000111110,0.8064000000000001,0.8920064000000001,1.7162633694003178,-5.747200000000001,36.480000000000004,0.006400000000000072,1.0,0.0636214215649904,"{""00000000010011"": 1, ""00000000010111"": 1, ""00000000011101"": 1, ""00000000011111"": 1, ""00000000101010"": 1, ""00000000101100"": 1, ""00000000101110"": 5, ""00000000101111"": 4, ""00000000110001"": 3, ""00000000110010"": 3, ""00000000110100"": 1, ""00000000110101"": 3, ""00000000110110"": 5, ""00000000110111"": 6, ""00000000111000"": 3, ""00000000111001"": 3, ""00000000111010"": 8, ""00000000111011"": 16, ""00000000111100"": 14, ""00000000111101"": 38, ""00000000111110"": 118, ""00000000111111"": 108, ""00000001000000"": 50, ""00000001000001"": 27, ""00000001000010"": 13, ""00000001000011"": 9, ""00000001000100"": 4, ""00000001000101"": 7, ""00000001000110"": 3, ""00000001000111"": 3, ""00000001001000"": 3, ""00000001001010"": 1, ""00000001001011"": 2, ""00000001001110"": 4, ""00000001001111"": 1, ""00000001010011"": 1, ""00000001010101"": 1, ""00000001010110"": 1, ""00000001011001"": 2, ""00000001011110"": 1, ""00000001011111"": 1, ""00000001100000"": 1, ""00000001100010"": 1, ""00000001100011"": 1, ""00000001101011"": 1, ""00000001111111"": 1, ""00000010001000"": 1, ""00000010011101"": 1, ""00000010101101"": 1, ""00000100001011"": 1, ""00000100001111"": 1, ""00000100010001"": 1, ""00000100111111"": 1, ""00000110100000"": 1, ""00000110110111"": 1, ""00000111011010"": 1, ""00101100100010"": 1, ""11111000111111"": 1, ""11111100000111"": 1, ""11111100010111"": 1, ""11111101000111"": 1, ""11111110111000"": 1, ""11111111001001"": 1}"
H_many_diag_terms,2,14,0.016058861373177805,1,42,500,1,1136.4375,7464.095355750003,0.8,00000000100001,0.7880597014925373,0.7427820895522388,0.6685273124908442,-11.438805970149254,3.056716417910448,0.011940298507462699,1.0,0.03316601513072641,"{""00000000000000"": 1, ""00000000000001"": 1, ""00000000001001"": 1, ""00000000001011"": 1, ""00000000001100"": 1, ""00000000010001"": 2, ""00000000010111"": 2, ""00000000011000"": 1, ""00000000011010"": 1, ""00000000011011"": 2, ""00000000011100"": 2, ""00000000011101"": 7, ""00000000011110"": 3, ""00000000011111"": 15, ""00000000100000"": 30, ""00000000100001"": 179, ""00000000100010"": 171, ""00000000100011"": 32, ""00000000100100"": 9, ""00000000100101"": 12, ""00000000100110"": 3, ""00000000100111"": 2, ""00000000101000"": 3, ""00000000101001"": 3, ""00000000101010"": 1, ""00000000101101"": 1, ""00000000110001"": 1, ""00000000110010"": 1, ""00000000111000"": 1, ""00000000111110"": 1, ""00000001000010"": 1, ""00000010000000"": 1, ""11111000100001"": 1, ""11111100100001"": 1, ""11111110011011"": 1, ""11111110011110"": 1, ""11111111011011"": 1, ""11111111100011"": 1, ""11111111111000"": 1, ""11111111111010"": 1}"
H_many_diag_terms,2,14,0.07885619987724624,1,42,500,1,1132.515625,6775.69275383401,0.8,00000010100101,0.8024316109422492,0.6972109422492402,2.1076785304711625,-29.19878419452888,10.835258358662616,0.002431610942249196,1.0,0.18465431681436228,"{""00000000000101"": 1, ""00000000000111"": 1, ""00000000100001"": 1, ""00000000100010"": 2, ""00000000101001"": 1, ""00000000101010"": 1, ""00000000101111"": 1, ""00000000110010"": 2, ""00000000110111"": 1, ""00000000111010"": 1, ""00000000111011"": 1, ""00000001000000"": 1, ""00000001001100"": 1, ""00000001010011"": 1, ""00000001010110"": 1, ""00000001010111"": 1, ""00000001011000"": 1, ""00000001011101"": 2, ""00000001011110"": 1, ""00000001100010"": 1, ""00000001100101"": 1, ""00000001101000"": 1, ""00000001101001"": 2, ""00000001101111"": 1, ""00000001110001"": 1, ""00000001110010"": 1, ""00000001110100"": 2, ""00000001110110"": 1, ""00000001111000"": 1, ""00000001111010"": 1, ""00000001111011"": 2, ""00000001111100"": 1, ""00000001111101"": 1, ""00000010000010"": 2, ""00000010000100"": 1, ""00000010000101"": 1, ""00000010000111"": 2, ""00000010001000"": 3, ""00000010001001"": 2, ""00000010001010"": 3, ""00000010001011"": 1, ""00000010001100"": 1, ""00000010001101"": 1, ""00000010001110"": 1, ""00000010001111"": 1, ""00000010010000"": 1, ""00000010010001"": 1, ""00000010010010"": 4, ""00000010010011"": 2, ""00000010010100"": 5, ""00000010010101"": 1, ""00000010010110"": 4, ""00000010010111"": 1, ""00000010011000"": 7, ""00000010011001"": 7, ""00000010011010"": 5, ""00000010011011"": 4, ""00000010011100"": 5, ""00000010011101"": 8, ""00000010011110"": 6, ""00000010011111"": 12, ""00000010100000"": 13, ""00000010100001"": 19, ""00000010100010"": 23, ""00000010100011"": 22, ""00000010100100"": 18, ""00000010100101"": 35, ""00000010100110"": 26, ""00000010100111"": 19, ""00000010101000"": 20, ""00000010101001"": 10, ""00000010101010"": 13, ""00000010101011"": 10, ""00000010101100"": 10, ""00000010101101"": 8, ""00000010101110"": 5, ""00000010101111"": 5, ""00000010110000"": 4, ""00000010110001"": 3, ""00000010110010"": 1, ""00000010110011"": 4, ""00000010110100"": 3, ""00000010110101"": 2, ""00000010110110"": 2, ""00000010110111"": 4, ""00000010111001"": 2, ""00000010111010"": 1, ""00000010111011"": 2, ""00000010111100"": 1, ""00000010111101"": 1, ""00000010111111"": 1, ""00000011000000"": 2, ""00000011000001"": 1, ""00000011000010"": 3, ""00000011000011"": 2, ""00000011000100"": 1, ""00000011000101"": 1, ""00000011000110"": 2, ""00000011000111"": 1, ""00000011001000"": 1, ""00000011010010"": 2, ""00000011010100"": 1, ""00000011010101"": 2, ""00000011010110"": 2, ""00000011011100"": 1, ""00000011011111"": 1, ""00000011100100"": 3, ""00000011100110"": 1, ""00000011100111"": 1, ""00000011101000"": 1, ""00000011101101"": 1, ""00000011110011"": 1, ""00000011110100"": 1, ""00000011110101"": 1, ""00000011110110"": 2, ""00000011110111"": 1, ""00000011111000"": 1, ""00000011111001"": 1, ""00000011111010"": 1, ""00000011111111"": 1, ""00000100000010"": 2, ""00000100011110"": 1, ""00000100100010"": 2, ""00000100100101"": 3, ""00000100100110"": 1, ""00000100101001"": 1, ""00000100111011"": 1, ""00000110000010"": 1, ""00000110001111"": 1, ""00000110011001"": 1, ""00000110100010"": 1, ""00000110100100"": 1, ""00000110100110"": 1, ""00000110101011"": 1, ""00000110101100"": 1, ""00001010101101"": 1, ""00010001011000"": 1, ""00010001111110"": 1, ""00010001111111"": 1, ""00010010101010"": 1, ""00010110100110"": 1, ""00100010110100"": 1, ""10100010001100"": 1, ""10100010101001"": 1, ""11101101101000"": 1, ""11101110010101"": 1, ""11110010100010"": 1, ""11110010100100"": 1, ""11110110011110"": 1, ""11111010100101"": 1, ""11111100100110"": 1, ""11111101100011"": 1, ""11111110100111"": 1, ""11111110101001"": 1, ""11111110101011"": 1, ""11111111100100"": 1, ""11111111101100"": 1, ""11111111110100"": 1}"
H_many_diag_terms,2,14,0.08508799682803166,1,42,500,1,1150.078125,6810.995445542008,0.8,00000010110001,0.8022535211267606,0.715069295774648,1.7057948860265946,-26.825915492957744,10.077746478873241,0.0022535211267605826,1.0,0.20174593373903774,"{""00000000010001"": 1, ""00000000010100"": 1, ""00000000100001"": 1, ""00000000101100"": 1, ""00000000101101"": 1, ""00000000101110"": 2, ""00000000110000"": 1, ""00000000110110"": 1, ""00000000111000"": 1, ""00000000111100"": 1, ""00000000111110"": 1, ""00000000111111"": 2, ""00000001001001"": 1, ""00000001001110"": 2, ""00000001010000"": 1, ""00000001010011"": 1, ""00000001010100"": 1, ""00000001011110"": 1, ""00000001100001"": 1, ""00000001100100"": 1, ""00000001100110"": 2, ""00000001101001"": 1, ""00000001101010"": 1, ""00000001101011"": 1, ""00000001110001"": 1, ""00000001110010"": 1, ""00000001110111"": 1, ""00000001111010"": 1, ""00000001111110"": 3, ""00000010000001"": 1, ""00000010000011"": 1, ""00000010001010"": 1, ""00000010001011"": 1, ""00000010001100"": 2, ""00000010010000"": 3, ""00000010010001"": 2, ""00000010010010"": 3, ""00000010010100"": 1, ""00000010010110"": 3, ""00000010010111"": 3, ""00000010011001"": 1, ""00000010011010"": 1, ""00000010011011"": 3, ""00000010011101"": 3, ""00000010011110"": 1, ""00000010011111"": 2, ""00000010100000"": 1, ""00000010100001"": 1, ""00000010100010"": 3, ""00000010100011"": 7, ""00000010100100"": 4, ""00000010100101"": 4, ""00000010100110"": 5, ""00000010100111"": 3, ""00000010101000"": 2, ""00000010101001"": 4, ""00000010101010"": 8, ""00000010101011"": 8, ""00000010101100"": 12, ""00000010101101"": 15, ""00000010101110"": 17, ""00000010101111"": 13, ""00000010110000"": 24, ""00000010110001"": 29, ""00000010110010"": 21, ""00000010110011"": 24, ""00000010110100"": 15, ""00000010110101"": 17, ""00000010110110"": 17, ""00000010110111"": 12, ""00000010111000"": 9, ""00000010111001"": 7, ""00000010111010"": 5, ""00000010111011"": 3, ""00000010111100"": 5, ""00000010111101"": 4, ""00000010111110"": 6, ""00000010111111"": 2, ""00000011000000"": 3, ""00000011000001"": 4, ""00000011000010"": 8, ""00000011000011"": 4, ""00000011000100"": 4, ""00000011000101"": 1, ""00000011000111"": 3, ""00000011001000"": 1, ""00000011001001"": 4, ""00000011001010"": 1, ""00000011001011"": 1, ""00000011001100"": 2, ""00000011001101"": 2, ""00000011001110"": 1, ""00000011001111"": 3, ""00000011010000"": 1, ""00000011010001"": 2, ""00000011010010"": 1, ""00000011010011"": 3, ""00000011010100"": 1, ""00000011010110"": 1, ""00000011010111"": 2, ""00000011011001"": 1, ""00000011011010"": 1, ""00000011011111"": 1, ""00000011100010"": 1, ""00000011100011"": 1, ""00000011100100"": 1, ""00000011100101"": 1, ""00000011100111"": 3, ""00000011101001"": 1, ""00000011101111"": 2, ""00000011110001"": 3, ""00000011110011"": 2, ""00000011110101"": 1, ""00000011110110"": 1, ""00000100000011"": 2, ""00000100000101"": 1, ""00000100001111"": 1, ""00000100010001"": 1, ""00000100010011"": 1, ""00000100010101"": 1, ""00000100011001"": 1, ""00000100011111"": 1, ""00000100101010"": 1, ""00000100101011"": 1, ""00000100110001"": 1, ""00000100110010"": 2, ""00000100110011"": 1, ""00000101000101"": 1, ""00000101100111"": 1, ""00000101111110"": 1, ""00000110000010"": 1, ""00000110010000"": 1, ""00000110010011"": 1, ""00000110100100"": 1, ""00000110101001"": 1, ""00000110110100"": 1, ""00000110111000"": 1, ""00001001101010"": 1, ""00001010111010"": 1, ""00001101100100"": 1, ""00010000111111"": 1, ""00010010101011"": 1, ""00010010110011"": 1, ""00010100001111"": 1, ""00010110110011"": 1, ""00100010111100"": 1, ""10100011000000"": 1, ""11010010101110"": 1, ""11011110111110"": 1, ""11101101110001"": 1, ""11101110110011"": 1, ""11110010110001"": 1, ""11110010110011"": 1, ""11110110101010"": 1, ""11111010110001"": 1, ""11111010110011"": 1, ""11111100110011"": 1, ""11111110101101"": 1, ""11111110110000"": 1, ""11111111000111"": 2, ""11111111011001"": 1, ""11111111101101"": 2, ""11111111110001"": 1}"
