ham,num_system_qubits,num_ancilla,time,segments,replication_seed,n_circuits,n_shots,peak_MB,runtime,exact_eig,most_likely_bs,est_energy_med,est_energy_mean,est_energy_std,est_energy_min,est_energy_max,estimation_error,alpha,max_theoretical_qdrift_error,counts
H_many_diag_terms_0.5,2,14,0.01461778786852569,1,42,1000,1,1093.640625,14770.107659584028,0.5,00000000010011,0.49846179244025945,0.4981732092972677,0.013811490170026332,0.07870449354319886,0.5771662859834582,0.0015382075597405453,0.5,0.007416518495424336,"{""00000000000011"": 1, ""00000000010001"": 1, ""00000000010010"": 1, ""00000000010011"": 992, ""00000000010100"": 3, ""00000000010101"": 1, ""00000000010110"": 1}"
H_many_diag_terms_0.5,2,14,0.011431384833676374,1,42,1000,1,1081.171875,14864.805944834021,0.5,00000000001111,0.5032135684580179,0.5051928751606194,0.1032098211322207,0.0,3.6902328353587985,0.0032135684580179014,0.5,0.005781405577061651,"{""00000000000000"": 1, ""00000000000111"": 1, ""00000000001000"": 1, ""00000000001010"": 1, ""00000000001011"": 1, ""00000000001101"": 1, ""00000000001110"": 12, ""00000000001111"": 971, ""00000000010000"": 6, ""00000000010001"": 2, ""00000000010010"": 1, ""00000000010011"": 1, ""00000001101110"": 1}"
H_many_diag_terms_0.5,2,14,0.012949294295243139,1,42,1000,1,1076.71875,14974.978232208057,0.5,00000000010001,0.5034574240010016,0.5023320485826464,0.13988529090215573,-2.7838234032996554,3.316895969888951,0.0034574240010015744,0.5,0.006559034457853048,"{""00000000000001"": 1, ""00000000000111"": 1, ""00000000001000"": 1, ""00000000001011"": 2, ""00000000001110"": 4, ""00000000001111"": 1, ""00000000010000"": 18, ""00000000010001"": 951, ""00000000010010"": 9, ""00000000010011"": 3, ""00000000010100"": 2, ""00000000010101"": 1, ""00000000010110"": 1, ""00000000010111"": 2, ""00000000100000"": 1, ""00000001110000"": 1, ""11111110100010"": 1}"
H_many_diag_terms_0.5,2,14,0.01421840405523345,1,42,1000,1,1094.765625,14999.802040916053,0.5,00000000010011,0.512463193066654,0.492558043778065,0.2633590445303261,-5.852869099761258,3.1826661464139563,0.012463193066654,0.5,0.007211005561374284,"{""00000000000110"": 2, ""00000000000111"": 1, ""00000000001000"": 1, ""00000000001001"": 3, ""00000000001010"": 3, ""00000000001011"": 3, ""00000000001101"": 4, ""00000000001110"": 5, ""00000000001111"": 4, ""00000000010000"": 12, ""00000000010001"": 48, ""00000000010010"": 363, ""00000000010011"": 449, ""00000000010100"": 48, ""00000000010101"": 20, ""00000000010110"": 7, ""00000000010111"": 6, ""00000000011000"": 2, ""00000000011001"": 1, ""00000000011010"": 1, ""00000000011011"": 3, ""00000000011110"": 1, ""00000000100000"": 1, ""00000000100001"": 1, ""00000000100110"": 1, ""00000000101010"": 1, ""00000000111101"": 1, ""00000001000101"": 1, ""00000001110110"": 1, ""11111100100111"": 1, ""11111110011011"": 1, ""11111111000111"": 1, ""11111111111000"": 1, ""11111111111111"": 2}"
H_many_diag_terms_0.5,2,14,0.015072232861297961,1,42,1000,1,1032.390625,14719.953718791017,0.5,00000000010100,0.5088764226249954,0.5087237596982079,0.852220582695994,-5.521309185481201,26.130804301793518,0.00887642262499544,0.5,0.007650562847303706,"{""00000000000000"": 1, ""00000000000001"": 2, ""00000000000100"": 1, ""00000000000110"": 1, ""00000000000111"": 2, ""00000000001000"": 1, ""00000000001001"": 2, ""00000000001010"": 2, ""00000000001011"": 2, ""00000000001100"": 1, ""00000000001101"": 1, ""00000000001110"": 1, ""00000000001111"": 4, ""00000000010000"": 5, ""00000000010001"": 20, ""00000000010010"": 26, ""00000000010011"": 193, ""00000000010100"": 652, ""00000000010101"": 39, ""00000000010110"": 14, ""00000000010111"": 7, ""00000000011000"": 5, ""00000000011001"": 1, ""00000000011010"": 1, ""00000000011011"": 1, ""00000000011100"": 2, ""00000000100000"": 1, ""00000000100010"": 1, ""00000000101100"": 1, ""00000000101101"": 1, ""00000000110011"": 1, ""00010000000011"": 1, ""11111100100111"": 1, ""11111110011100"": 1, ""11111110100010"": 1, ""11111110111110"": 1, ""11111111000111"": 1, ""11111111011110"": 1, ""11111111111111"": 1}"
H_many_diag_terms_0.5,2,14,0.018224397470115918,1,42,1000,1,1047.875,14772.98968941602,0.5,00000000011000,0.5050309477943637,0.5268314503741538,0.6948054390304189,-0.2735584300552804,22.347619439900594,0.005030947794363749,0.5,0.009279785512313381,"{""00000000000010"": 1, ""00000000001000"": 1, ""00000000001100"": 1, ""00000000001111"": 1, ""00000000010001"": 1, ""00000000010010"": 2, ""00000000010011"": 1, ""00000000010100"": 2, ""00000000010101"": 3, ""00000000010110"": 14, ""00000000010111"": 85, ""00000000011000"": 828, ""00000000011001"": 33, ""00000000011010"": 9, ""00000000011011"": 7, ""00000000011100"": 1, ""00000000011101"": 2, ""00000000011110"": 1, ""00000000100000"": 2, ""00000000101001"": 1, ""00000000110111"": 1, ""00000001110100"": 1, ""00010000100110"": 1, ""11111111110011"": 1}"
H_many_diag_terms_0.5,2,14,0.023703348641701937,1,42,1000,1,1021.78125,14888.607843957958,0.5,00000000011111,0.50154732505593,0.5025018828681332,0.05110472041013835,0.12943156775636905,2.0385471921628127,0.0015473250559300267,0.5,0.012135954576184169,"{""00000000001000"": 1, ""00000000001111"": 1, ""00000000011010"": 1, ""00000000011011"": 1, ""00000000011101"": 1, ""00000000011110"": 12, ""00000000011111"": 970, ""00000000100000"": 7, ""00000000100001"": 2, ""00000000100010"": 1, ""00000000100011"": 1, ""00000000100111"": 1, ""00000001111110"": 1}"
H_many_diag_terms_0.5,2,14,0.025837300336271542,1,42,1000,1,1063.859375,14897.245515375049,0.5,00000000100010,0.5046516674469839,0.482387623294911,0.5324207132242608,-15.926212916782754,1.959235885382408,0.004651667446983865,0.5,0.013256782617016292,"{""00000000000111"": 1, ""00000000001110"": 1, ""00000000001111"": 1, ""00000000010001"": 1, ""00000000010111"": 1, ""00000000011010"": 2, ""00000000011011"": 2, ""00000000011100"": 4, ""00000000011101"": 2, ""00000000011110"": 2, ""00000000011111"": 6, ""00000000100000"": 28, ""00000000100001"": 148, ""00000000100010"": 717, ""00000000100011"": 45, ""00000000100100"": 12, ""00000000100101"": 7, ""00000000100110"": 1, ""00000000100111"": 2, ""00000000101010"": 3, ""00000000101111"": 2, ""00000000110001"": 1, ""00000000110110"": 1, ""00000000111000"": 1, ""00000000111001"": 1, ""00000000111100"": 1, ""00000001000110"": 1, ""00000010000100"": 1, ""11101111001111"": 1, ""11111110011010"": 1, ""11111110011101"": 1, ""11111111001011"": 1, ""11111111110111"": 1}"
H_many_diag_terms_0.5,2,14,0.036176193803575875,1,42,1000,1,1036.296875,14642.485180583084,0.5,00000000101111,0.4982357833309334,0.4968894866398051,0.024916063828360858,0.0318022840424,0.5936426354581333,0.0017642166690666206,0.5,0.018754435529371012,"{""00000000000011"": 1, ""00000000010010"": 2, ""00000000010101"": 1, ""00000000100000"": 2, ""00000000100100"": 1, ""00000000100111"": 1, ""00000000101000"": 2, ""00000000101001"": 1, ""00000000101010"": 1, ""00000000101011"": 1, ""00000000101100"": 2, ""00000000101101"": 3, ""00000000101110"": 19, ""00000000101111"": 905, ""00000000110000"": 38, ""00000000110001"": 9, ""00000000110010"": 4, ""00000000110011"": 2, ""00000000110100"": 1, ""00000000110101"": 1, ""00000000110110"": 2, ""00000000111000"": 1}"
H_many_diag_terms_0.5,2,14,0.037166115979790124,1,42,1000,1,1014.4375,14701.290447875042,0.5,00000000110000,0.49528364665915897,0.49437562664028384,0.126213116531131,-2.259731637882413,1.8882689028880435,0.0047163533408410285,0.5,0.01928671314710717,"{""00000000000101"": 1, ""00000000000110"": 1, ""00000000000111"": 1, ""00000000001000"": 1, ""00000000010110"": 1, ""00000000011011"": 1, ""00000000011100"": 1, ""00000000100010"": 2, ""00000000100011"": 1, ""00000000100100"": 2, ""00000000100101"": 2, ""00000000100110"": 1, ""00000000100111"": 1, ""00000000101000"": 3, ""00000000101001"": 2, ""00000000101010"": 2, ""00000000101011"": 3, ""00000000101100"": 5, ""00000000101101"": 1, ""00000000101110"": 11, ""00000000101111"": 45, ""00000000110000"": 476, ""00000000110001"": 343, ""00000000110010"": 42, ""00000000110011"": 16, ""00000000110100"": 6, ""00000000110101"": 4, ""00000000110110"": 3, ""00000000110111"": 3, ""00000000111000"": 3, ""00000000111001"": 3, ""00000000111101"": 1, ""00000000111111"": 1, ""00000001000000"": 1, ""00000001000110"": 1, ""00000001000111"": 2, ""00000001011110"": 1, ""00000010000011"": 1, ""00000010110111"": 1, ""11111100100101"": 1, ""11111110100010"": 1, ""11111110111001"": 1, ""11111111111101"": 1}"
