ham,num_system_qubits,num_ancilla,time,segments,replication_seed,n_circuits,n_shots,depth,size,peak_MB,runtime,exact_eig,most_likely_bs,est_energy_med,est_energy_mean,est_energy_std,est_energy_min,est_energy_max,estimation_error,alpha,counts
exact_ham_exact_qdritf,2,10,7.65625,1,42,1,1024,4113,4168,200.75,17.024826082997606,0.7853981633974483,1111010100,-0.035262774683150734,-0.035262774683150734,0.0,-0.035262774683150734,-0.035262774683150734,0.820660938080599,0.7853981633974483,"{""1111010100"": 1024}"
exact_ham_exact_qdritf,2,10,2.2890625,1,42,1,1024,4113,4168,200.4375,17.044189583000843,0.7853981633974483,0100100101,0.7853981633974483,0.7853981633974483,0.0,0.7853981633974483,0.7853981633974483,0.0,0.7853981633974483,"{""0100100101"": 1024}"
exact_ham_exact_qdritf,2,10,7.09375,1,42,1,1024,4113,4168,201.390625,17.106960083998274,0.7853981633974483,1110001100,-0.10033721030187666,-0.10033721030187666,0.0,-0.10033721030187666,-0.10033721030187666,0.885735373699325,0.7853981633974483,"{""1110001100"": 1024}"
exact_ham_exact_qdritf,2,10,7.9453125,1,42,1,1024,4113,4168,200.734375,17.126882500000647,0.7853981633974483,1111111001,-0.005405887063699251,-0.005405887063699251,0.0,-0.005405887063699251,-0.005405887063699251,0.7908040504611475,0.7853981633974483,"{""1111111001"": 1024}"
exact_ham_exact_qdritf,2,10,6.953125,1,42,1,1024,4113,4168,237.15625,15.961423499989905,0.7853981633974483,1101111010,-0.11825095943287424,-0.11825095943287424,0.0,-0.11825095943287424,-0.11825095943287424,0.9036491228303225,0.7853981633974483,"{""1101111010"": 1024}"
exact_ham_exact_qdritf,2,10,7.28125,1,42,1,1024,4113,4168,233.859375,16.018275958005688,0.7853981633974483,1110100100,-0.077528574069276,-0.077528574069276,0.0,-0.077528574069276,-0.077528574069276,0.8629267374667243,0.7853981633974483,"{""1110100100"": 1024}"
exact_ham_exact_qdritf,2,10,7.2890625,1,42,1,1024,4113,4168,235.875,16.05275674999575,0.7853981633974483,1110100101,-0.07660367938817556,-0.07660367938817556,0.0,-0.07660367938817556,-0.07660367938817556,0.8620018427856239,0.7853981633974483,"{""1110100101"": 1024}"
exact_ham_exact_qdritf,2,10,5.625,1,42,1,1024,4113,4168,231.234375,16.14181204100896,0.7853981633974483,1011010000,-0.3316125578789226,-0.3316125578789226,0.0,-0.3316125578789226,-0.3316125578789226,1.117010721276371,0.7853981633974483,"{""1011010000"": 1024}"
exact_ham_exact_qdritf,2,10,1.40625,1,42,1,1024,4113,4168,234.625,8.826064541994128,0.7853981633974483,0010110100,0.7853981633974483,0.7853981633974483,0.0,0.7853981633974483,0.7853981633974483,0.0,0.7853981633974483,"{""0010110100"": 1024}"
exact_ham_exact_qdritf,2,10,4.375,1,42,1,1024,4113,4168,233.0,8.900398583005881,0.7853981633974483,1000110000,-0.6507584782436,-0.6507584782436,0.0,-0.6507584782436,-0.6507584782436,1.4361566416410483,0.7853981633974483,"{""1000110000"": 1024}"
